word,mat_1,mat_2,mat_3,mat_4,mat_5,mat_6,mat_7,mat_8,mat_9,mat_10,mat_11,mat_12,mat_13,mat_14,mat_15,mat_16,mat_17,mat_18,mat_19,mat_20,mat_21,mat_22,mat_23,mat_24,mat_25,mat_26
overattenuate,0.818181818181818,0,0.5,1,0.272727272727273,0,0.363636363636364,0,0.1,0.5,0.454545454545455,0,0.454545454545455,0,0.272727272727273,0,0.75,1,0.636363636363636,0,0.1,0.5,0.454545454545455,0,0.272727272727273,0
overbalancing,0.818181818181818,0,0.5,1,0.272727272727273,0,0.363636363636364,0,0.625,1,0.1,0.5,0.9,0.5,0.1,0.5,0.75,1,0.375,1,0.727272727272727,0,0.75,1,0.5,0.5
overbashfully,0.818181818181818,0,0.5,1,0.272727272727273,0,0.363636363636364,0,0.625,1,0.1,0.5,0.2,0.5,0.6,0.5,0.4,0.5,0.636363636363636,0,0.9,0.5,0.9,0.5,0.545454545454545,0
overbearingly,0.818181818181818,0,0.5,1,0.272727272727273,0,0.363636363636364,0,0.625,1,0.272727272727273,0,0.1,0.5,0.363636363636364,0,0.727272727272727,0,0.75,1,0.5,0.5,0.9,0.5,0.545454545454545,0
overbepatched,0.818181818181818,0,0.5,1,0.272727272727273,0,0.363636363636364,0,0.625,1,0.272727272727273,0,0.909090909090909,0,0.1,0.5,0.454545454545455,0,0.375,1,0.6,0.5,0.272727272727273,0,0.3,0.5
overbookishly,0.818181818181818,0,0.5,1,0.272727272727273,0,0.363636363636364,0,0.625,1,0.818181818181818,0,0.818181818181818,0,0.8,0.5,0.727272727272727,0,0.2,0.5,0.6,0.5,0.9,0.5,0.545454545454545,0
overbounteous,0.818181818181818,0,0.5,1,0.272727272727273,0,0.363636363636364,0,0.625,1,0.818181818181818,0,0.636363636363636,0,0.75,1,0.454545454545455,0,0.272727272727273,0,0.818181818181818,0,0.636363636363636,0,0.2,0.5
overbraveness,0.818181818181818,0,0.5,1,0.272727272727273,0,0.363636363636364,0,0.625,1,0.363636363636364,0,0.1,0.5,0.5,1,0.272727272727273,0,0.75,1,0.272727272727273,0,0.2,0.5,0.2,0.5
overbrilliant,0.818181818181818,0,0.5,1,0.272727272727273,0,0.363636363636364,0,0.625,1,0.363636363636364,0,0.727272727272727,0,0.9,0.5,0.9,0.5,0.727272727272727,0,0.1,0.5,0.75,1,0.454545454545455,0
overbrutality,0.818181818181818,0,0.5,1,0.272727272727273,0,0.363636363636364,0,0.625,1,0.363636363636364,0,0.636363636363636,0,0.454545454545455,0,0.1,0.5,0.9,0.5,0.727272727272727,0,0.454545454545455,0,0.545454545454545,0
overbrutalize,0.818181818181818,0,0.5,1,0.272727272727273,0,0.363636363636364,0,0.625,1,0.363636363636364,0,0.636363636363636,0,0.454545454545455,0,0.1,0.5,0.9,0.5,0.727272727272727,0,0.125,1,0.272727272727273,0
overbulkiness,0.818181818181818,0,0.5,1,0.272727272727273,0,0.363636363636364,0,0.625,1,0.636363636363636,0,0.9,0.5,0.8,0.5,0.727272727272727,0,0.75,1,0.272727272727273,0,0.2,0.5,0.2,0.5
overbumptious,0.818181818181818,0,0.5,1,0.272727272727273,0,0.363636363636364,0,0.625,1,0.636363636363636,0,0.875,1,0.909090909090909,0,0.454545454545455,0,0.727272727272727,0,0.818181818181818,0,0.636363636363636,0,0.2,0.5
overburdening,0.818181818181818,0,0.5,1,0.272727272727273,0,0.363636363636364,0,0.625,1,0.636363636363636,0,0.363636363636364,0,0.3,0.5,0.272727272727273,0,0.75,1,0.727272727272727,0,0.75,1,0.5,0.5
overburningly,0.818181818181818,0,0.5,1,0.272727272727273,0,0.363636363636364,0,0.625,1,0.636363636363636,0,0.363636363636364,0,0.75,1,0.727272727272727,0,0.75,1,0.5,0.5,0.9,0.5,0.545454545454545,0
overcalculate,0.818181818181818,0,0.5,1,0.272727272727273,0,0.363636363636364,0,0.375,1,0.1,0.5,0.9,0.5,0.375,1,0.636363636363636,0,0.9,0.5,0.1,0.5,0.454545454545455,0,0.272727272727273,0
overcarefully,0.818181818181818,0,0.5,1,0.272727272727273,0,0.363636363636364,0,0.375,1,0.1,0.5,0.363636363636364,0,0.272727272727273,0,0.4,0.5,0.636363636363636,0,0.9,0.5,0.9,0.5,0.545454545454545,0
overcertified,0.818181818181818,0,0.5,1,0.272727272727273,0,0.363636363636364,0,0.375,1,0.272727272727273,0,0.363636363636364,0,0.454545454545455,0,0.727272727272727,0,0.4,0.5,0.727272727272727,0,0.272727272727273,0,0.3,0.5
overcheapness,0.818181818181818,0,0.5,1,0.272727272727273,0,0.363636363636364,0,0.375,1,0.6,0.5,0.272727272727273,0,0.1,0.5,0.909090909090909,0,0.75,1,0.272727272727273,0,0.2,0.5,0.2,0.5
overcherished,0.818181818181818,0,0.5,1,0.272727272727273,0,0.363636363636364,0,0.375,1,0.6,0.5,0.272727272727273,0,0.363636363636364,0,0.727272727272727,0,0.2,0.5,0.6,0.5,0.272727272727273,0,0.3,0.5
overcirculate,0.818181818181818,0,0.5,1,0.272727272727273,0,0.363636363636364,0,0.375,1,0.727272727272727,0,0.363636363636364,0,0.375,1,0.636363636363636,0,0.9,0.5,0.1,0.5,0.454545454545455,0,0.272727272727273,0
overcivilized,0.818181818181818,0,0.5,1,0.272727272727273,0,0.363636363636364,0,0.375,1,0.727272727272727,0,0.5,1,0.727272727272727,0,0.9,0.5,0.727272727272727,0,0.125,1,0.272727272727273,0,0.3,0.5
overcleanness,0.818181818181818,0,0.5,1,0.272727272727273,0,0.363636363636364,0,0.375,1,0.9,0.5,0.272727272727273,0,0.1,0.5,0.75,1,0.75,1,0.272727272727273,0,0.2,0.5,0.2,0.5
overcloseness,0.818181818181818,0,0.5,1,0.272727272727273,0,0.363636363636364,0,0.375,1,0.9,0.5,0.818181818181818,0,0.2,0.5,0.272727272727273,0,0.75,1,0.272727272727273,0,0.2,0.5,0.2,0.5
overcompliant,0.818181818181818,0,0.5,1,0.272727272727273,0,0.363636363636364,0,0.375,1,0.818181818181818,0,0.875,1,0.909090909090909,0,0.9,0.5,0.727272727272727,0,0.1,0.5,0.75,1,0.454545454545455,0
overconcerned,0.818181818181818,0,0.5,1,0.272727272727273,0,0.363636363636364,0,0.375,1,0.818181818181818,0,0.75,1,0.375,1,0.272727272727273,0,0.363636363636364,0,0.75,1,0.272727272727273,0,0.3,0.5
overcondensed,0.818181818181818,0,0.5,1,0.272727272727273,0,0.363636363636364,0,0.375,1,0.818181818181818,0,0.75,1,0.3,0.5,0.272727272727273,0,0.75,1,0.2,0.5,0.272727272727273,0,0.3,0.5
overconfident,0.818181818181818,0,0.5,1,0.272727272727273,0,0.363636363636364,0,0.375,1,0.818181818181818,0,0.75,1,0.4,0.5,0.727272727272727,0,0.3,0.5,0.272727272727273,0,0.75,1,0.454545454545455,0
overconfiding,0.818181818181818,0,0.5,1,0.272727272727273,0,0.363636363636364,0,0.375,1,0.818181818181818,0,0.75,1,0.4,0.5,0.727272727272727,0,0.3,0.5,0.727272727272727,0,0.75,1,0.5,0.5
overconscious,0.818181818181818,0,0.5,1,0.272727272727273,0,0.363636363636364,0,0.375,1,0.818181818181818,0,0.75,1,0.2,0.5,0.375,1,0.727272727272727,0,0.818181818181818,0,0.636363636363636,0,0.2,0.5
overconsuming,0.818181818181818,0,0.5,1,0.272727272727273,0,0.363636363636364,0,0.375,1,0.818181818181818,0,0.75,1,0.2,0.5,0.636363636363636,0,0.875,1,0.727272727272727,0,0.75,1,0.5,0.5
overcontented,0.818181818181818,0,0.5,1,0.272727272727273,0,0.363636363636364,0,0.375,1,0.818181818181818,0,0.75,1,0.454545454545455,0,0.272727272727273,0,0.75,1,0.454545454545455,0,0.272727272727273,0,0.3,0.5
overcopiously,0.818181818181818,0,0.5,1,0.272727272727273,0,0.363636363636364,0,0.375,1,0.818181818181818,0,0.909090909090909,0,0.727272727272727,0,0.818181818181818,0,0.636363636363636,0,0.2,0.5,0.9,0.5,0.545454545454545,0
overcorruptly,0.818181818181818,0,0.5,1,0.272727272727273,0,0.363636363636364,0,0.375,1,0.818181818181818,0,0.363636363636364,0,0.363636363636364,0,0.636363636363636,0,0.909090909090909,0,0.454545454545455,0,0.9,0.5,0.545454545454545,0
overcourteous,0.818181818181818,0,0.5,1,0.272727272727273,0,0.363636363636364,0,0.375,1,0.818181818181818,0,0.636363636363636,0,0.363636363636364,0,0.454545454545455,0,0.272727272727273,0,0.818181818181818,0,0.636363636363636,0,0.2,0.5
overcredulity,0.818181818181818,0,0.5,1,0.272727272727273,0,0.363636363636364,0,0.375,1,0.363636363636364,0,0.272727272727273,0,0.3,0.5,0.636363636363636,0,0.9,0.5,0.727272727272727,0,0.454545454545455,0,0.545454545454545,0
overcredulous,0.818181818181818,0,0.5,1,0.272727272727273,0,0.363636363636364,0,0.375,1,0.363636363636364,0,0.272727272727273,0,0.3,0.5,0.636363636363636,0,0.9,0.5,0.818181818181818,0,0.636363636363636,0,0.2,0.5
overcriticism,0.818181818181818,0,0.5,1,0.272727272727273,0,0.363636363636364,0,0.375,1,0.363636363636364,0,0.727272727272727,0,0.454545454545455,0,0.727272727272727,0,0.375,1,0.727272727272727,0,0.2,0.5,0.875,1
overcriticize,0.818181818181818,0,0.5,1,0.272727272727273,0,0.363636363636364,0,0.375,1,0.363636363636364,0,0.727272727272727,0,0.454545454545455,0,0.727272727272727,0,0.375,1,0.727272727272727,0,0.125,1,0.272727272727273,0
overcrowdedly,0.818181818181818,0,0.5,1,0.272727272727273,0,0.363636363636364,0,0.375,1,0.363636363636364,0,0.818181818181818,0,0.181818181818182,0,0.3,0.5,0.272727272727273,0,0.3,0.5,0.9,0.5,0.545454545454545,0
overcultivate,0.818181818181818,0,0.5,1,0.272727272727273,0,0.363636363636364,0,0.375,1,0.636363636363636,0,0.9,0.5,0.454545454545455,0,0.727272727272727,0,0.5,1,0.1,0.5,0.454545454545455,0,0.272727272727273,0
overcunningly,0.818181818181818,0,0.5,1,0.272727272727273,0,0.363636363636364,0,0.375,1,0.636363636363636,0,0.75,1,0.75,1,0.727272727272727,0,0.75,1,0.5,0.5,0.9,0.5,0.545454545454545,0
overcuriosity,0.818181818181818,0,0.5,1,0.272727272727273,0,0.363636363636364,0,0.375,1,0.636363636363636,0,0.363636363636364,0,0.727272727272727,0,0.818181818181818,0,0.2,0.5,0.727272727272727,0,0.454545454545455,0,0.545454545454545,0
overcuriously,0.818181818181818,0,0.5,1,0.272727272727273,0,0.363636363636364,0,0.375,1,0.636363636363636,0,0.363636363636364,0,0.727272727272727,0,0.818181818181818,0,0.636363636363636,0,0.2,0.5,0.9,0.5,0.545454545454545,0
overdecadence,0.818181818181818,0,0.5,1,0.272727272727273,0,0.363636363636364,0,0.3,0.5,0.272727272727273,0,0.375,1,0.1,0.5,0.3,0.5,0.272727272727273,0,0.75,1,0.375,1,0.272727272727273,0
overdecorated,0.818181818181818,0,0.5,1,0.272727272727273,0,0.363636363636364,0,0.3,0.5,0.272727272727273,0,0.375,1,0.818181818181818,0,0.363636363636364,0,0.1,0.5,0.454545454545455,0,0.272727272727273,0,0.3,0.5
overdecorates,0.818181818181818,0,0.5,1,0.272727272727273,0,0.363636363636364,0,0.3,0.5,0.272727272727273,0,0.375,1,0.818181818181818,0,0.363636363636364,0,0.1,0.5,0.454545454545455,0,0.272727272727273,0,0.2,0.5
overdedicated,0.818181818181818,0,0.5,1,0.272727272727273,0,0.363636363636364,0,0.3,0.5,0.272727272727273,0,0.3,0.5,0.727272727272727,0,0.375,1,0.1,0.5,0.454545454545455,0,0.272727272727273,0,0.3,0.5
overdefensive,0.818181818181818,0,0.5,1,0.272727272727273,0,0.363636363636364,0,0.3,0.5,0.272727272727273,0,0.4,0.5,0.272727272727273,0,0.75,1,0.2,0.5,0.727272727272727,0,0.5,1,0.272727272727273,0
overdefiantly,0.818181818181818,0,0.5,1,0.272727272727273,0,0.363636363636364,0,0.3,0.5,0.272727272727273,0,0.4,0.5,0.727272727272727,0,0.1,0.5,0.75,1,0.454545454545455,0,0.9,0.5,0.545454545454545,0
overdelicious,0.818181818181818,0,0.5,1,0.272727272727273,0,0.363636363636364,0,0.3,0.5,0.272727272727273,0,0.9,0.5,0.727272727272727,0,0.375,1,0.727272727272727,0,0.818181818181818,0,0.636363636363636,0,0.2,0.5
overdelighted,0.818181818181818,0,0.5,1,0.272727272727273,0,0.363636363636364,0,0.3,0.5,0.272727272727273,0,0.9,0.5,0.727272727272727,0,0.5,0.5,0.6,0.5,0.454545454545455,0,0.272727272727273,0,0.3,0.5
overdemocracy,0.818181818181818,0,0.5,1,0.272727272727273,0,0.363636363636364,0,0.3,0.5,0.272727272727273,0,0.875,1,0.818181818181818,0,0.375,1,0.363636363636364,0,0.1,0.5,0.375,1,0.545454545454545,0
overdependent,0.818181818181818,0,0.5,1,0.272727272727273,0,0.363636363636364,0,0.3,0.5,0.272727272727273,0,0.909090909090909,0,0.272727272727273,0,0.75,1,0.3,0.5,0.272727272727273,0,0.75,1,0.454545454545455,0
overdescribed,0.818181818181818,0,0.5,1,0.272727272727273,0,0.363636363636364,0,0.3,0.5,0.272727272727273,0,0.2,0.5,0.375,1,0.363636363636364,0,0.727272727272727,0,0.625,1,0.272727272727273,0,0.3,0.5
overdeveloped,0.818181818181818,0,0.5,1,0.272727272727273,0,0.363636363636364,0,0.3,0.5,0.272727272727273,0,0.5,1,0.272727272727273,0,0.9,0.5,0.818181818181818,0,0.909090909090909,0,0.272727272727273,0,0.3,0.5
overdevotedly,0.818181818181818,0,0.5,1,0.272727272727273,0,0.363636363636364,0,0.3,0.5,0.272727272727273,0,0.5,1,0.818181818181818,0,0.454545454545455,0,0.272727272727273,0,0.3,0.5,0.9,0.5,0.545454545454545,0
overdiffusely,0.818181818181818,0,0.5,1,0.272727272727273,0,0.363636363636364,0,0.3,0.5,0.727272727272727,0,0.4,0.5,0.4,0.5,0.636363636363636,0,0.2,0.5,0.272727272727273,0,0.9,0.5,0.545454545454545,0
overdiffusing,0.818181818181818,0,0.5,1,0.272727272727273,0,0.363636363636364,0,0.3,0.5,0.727272727272727,0,0.4,0.5,0.4,0.5,0.636363636363636,0,0.2,0.5,0.727272727272727,0,0.75,1,0.5,0.5
overdiffusion,0.818181818181818,0,0.5,1,0.272727272727273,0,0.363636363636364,0,0.3,0.5,0.727272727272727,0,0.4,0.5,0.4,0.5,0.636363636363636,0,0.2,0.5,0.727272727272727,0,0.818181818181818,0,0.75,1
overdignified,0.818181818181818,0,0.5,1,0.272727272727273,0,0.363636363636364,0,0.3,0.5,0.727272727272727,0,0.5,0.5,0.75,1,0.727272727272727,0,0.4,0.5,0.727272727272727,0,0.272727272727273,0,0.3,0.5
overdiligence,0.818181818181818,0,0.5,1,0.272727272727273,0,0.363636363636364,0,0.3,0.5,0.727272727272727,0,0.9,0.5,0.727272727272727,0,0.5,0.5,0.272727272727273,0,0.75,1,0.375,1,0.272727272727273,0
overdischarge,0.818181818181818,0,0.5,1,0.272727272727273,0,0.363636363636364,0,0.3,0.5,0.727272727272727,0,0.2,0.5,0.375,1,0.6,0.5,0.1,0.5,0.363636363636364,0,0.5,0.5,0.272727272727273,0
overdistantly,0.818181818181818,0,0.5,1,0.272727272727273,0,0.363636363636364,0,0.3,0.5,0.727272727272727,0,0.2,0.5,0.454545454545455,0,0.1,0.5,0.75,1,0.454545454545455,0,0.9,0.5,0.545454545454545,0
overdiversely,0.818181818181818,0,0.5,1,0.272727272727273,0,0.363636363636364,0,0.3,0.5,0.727272727272727,0,0.5,1,0.272727272727273,0,0.363636363636364,0,0.2,0.5,0.272727272727273,0,0.9,0.5,0.545454545454545,0
overdiversify,0.818181818181818,0,0.5,1,0.272727272727273,0,0.363636363636364,0,0.3,0.5,0.727272727272727,0,0.5,1,0.272727272727273,0,0.363636363636364,0,0.2,0.5,0.727272727272727,0,0.4,0.5,0.545454545454545,0
overdiversity,0.818181818181818,0,0.5,1,0.272727272727273,0,0.363636363636364,0,0.3,0.5,0.727272727272727,0,0.5,1,0.272727272727273,0,0.363636363636364,0,0.2,0.5,0.727272727272727,0,0.454545454545455,0,0.545454545454545,0
overdogmatism,0.818181818181818,0,0.5,1,0.272727272727273,0,0.363636363636364,0,0.3,0.5,0.818181818181818,0,0.5,0.5,0.875,1,0.1,0.5,0.454545454545455,0,0.727272727272727,0,0.2,0.5,0.875,1
overdominance,0.818181818181818,0,0.5,1,0.272727272727273,0,0.363636363636364,0,0.3,0.5,0.818181818181818,0,0.875,1,0.727272727272727,0,0.75,1,0.1,0.5,0.75,1,0.375,1,0.272727272727273,0
overdominated,0.818181818181818,0,0.5,1,0.272727272727273,0,0.363636363636364,0,0.3,0.5,0.818181818181818,0,0.875,1,0.727272727272727,0,0.75,1,0.1,0.5,0.454545454545455,0,0.272727272727273,0,0.3,0.5
overdramatize,0.818181818181818,0,0.5,1,0.272727272727273,0,0.363636363636364,0,0.3,0.5,0.363636363636364,0,0.1,0.5,0.875,1,0.1,0.5,0.454545454545455,0,0.727272727272727,0,0.125,1,0.272727272727273,0
overeagerness,0.818181818181818,0,0.5,1,0.272727272727273,0,0.363636363636364,0,0.272727272727273,0,0.1,0.5,0.5,0.5,0.272727272727273,0,0.363636363636364,0,0.75,1,0.272727272727273,0,0.2,0.5,0.2,0.5
overearnestly,0.818181818181818,0,0.5,1,0.272727272727273,0,0.363636363636364,0,0.272727272727273,0,0.1,0.5,0.363636363636364,0,0.75,1,0.272727272727273,0,0.2,0.5,0.454545454545455,0,0.9,0.5,0.545454545454545,0
overeducating,0.818181818181818,0,0.5,1,0.272727272727273,0,0.363636363636364,0,0.272727272727273,0,0.3,0.5,0.636363636363636,0,0.375,1,0.1,0.5,0.454545454545455,0,0.727272727272727,0,0.75,1,0.5,0.5
overeducation,0.818181818181818,0,0.5,1,0.272727272727273,0,0.363636363636364,0,0.272727272727273,0,0.3,0.5,0.636363636363636,0,0.375,1,0.1,0.5,0.454545454545455,0,0.727272727272727,0,0.818181818181818,0,0.75,1
overeducative,0.818181818181818,0,0.5,1,0.272727272727273,0,0.363636363636364,0,0.272727272727273,0,0.3,0.5,0.636363636363636,0,0.375,1,0.1,0.5,0.454545454545455,0,0.727272727272727,0,0.5,1,0.272727272727273,0
overeyebrowed,0.818181818181818,0,0.5,1,0.272727272727273,0,0.363636363636364,0,0.272727272727273,0,0.545454545454545,0,0.272727272727273,0,0.625,1,0.363636363636364,0,0.818181818181818,0,0.181818181818182,0,0.272727272727273,0,0.3,0.5
overelaborate,0.818181818181818,0,0.5,1,0.272727272727273,0,0.363636363636364,0,0.272727272727273,0,0.9,0.5,0.1,0.5,0.625,1,0.818181818181818,0,0.363636363636364,0,0.1,0.5,0.454545454545455,0,0.272727272727273,0
overelegantly,0.818181818181818,0,0.5,1,0.272727272727273,0,0.363636363636364,0,0.272727272727273,0,0.9,0.5,0.272727272727273,0,0.5,0.5,0.1,0.5,0.75,1,0.454545454545455,0,0.9,0.5,0.545454545454545,0
overembellish,0.818181818181818,0,0.5,1,0.272727272727273,0,0.363636363636364,0,0.272727272727273,0,0.875,1,0.625,1,0.272727272727273,0,0.9,0.5,0.9,0.5,0.727272727272727,0,0.2,0.5,0.6,0.5
overembroider,0.818181818181818,0,0.5,1,0.272727272727273,0,0.363636363636364,0,0.272727272727273,0,0.875,1,0.625,1,0.363636363636364,0,0.818181818181818,0,0.727272727272727,0,0.3,0.5,0.272727272727273,0,0.363636363636364,0
overemotional,0.818181818181818,0,0.5,1,0.272727272727273,0,0.363636363636364,0,0.272727272727273,0,0.875,1,0.818181818181818,0,0.454545454545455,0,0.727272727272727,0,0.818181818181818,0,0.75,1,0.1,0.5,0.9,0.5
overemphasize,0.818181818181818,0,0.5,1,0.272727272727273,0,0.363636363636364,0,0.272727272727273,0,0.875,1,0.909090909090909,0,0.6,0.5,0.1,0.5,0.2,0.5,0.727272727272727,0,0.125,1,0.272727272727273,0
overempirical,0.818181818181818,0,0.5,1,0.272727272727273,0,0.363636363636364,0,0.272727272727273,0,0.875,1,0.909090909090909,0,0.727272727272727,0,0.363636363636364,0,0.727272727272727,0,0.375,1,0.1,0.5,0.9,0.5
overemptiness,0.818181818181818,0,0.5,1,0.272727272727273,0,0.363636363636364,0,0.272727272727273,0,0.875,1,0.909090909090909,0,0.454545454545455,0,0.727272727272727,0,0.75,1,0.272727272727273,0,0.2,0.5,0.2,0.5
overemulating,0.818181818181818,0,0.5,1,0.272727272727273,0,0.363636363636364,0,0.272727272727273,0,0.875,1,0.636363636363636,0,0.9,0.5,0.1,0.5,0.454545454545455,0,0.727272727272727,0,0.75,1,0.5,0.5
overemulation,0.818181818181818,0,0.5,1,0.272727272727273,0,0.363636363636364,0,0.272727272727273,0,0.875,1,0.636363636363636,0,0.9,0.5,0.1,0.5,0.454545454545455,0,0.727272727272727,0,0.818181818181818,0,0.75,1
overenviously,0.818181818181818,0,0.5,1,0.272727272727273,0,0.363636363636364,0,0.272727272727273,0,0.75,1,0.5,1,0.727272727272727,0,0.818181818181818,0,0.636363636363636,0,0.2,0.5,0.9,0.5,0.545454545454545,0
overestimated,0.818181818181818,0,0.5,1,0.272727272727273,0,0.363636363636364,0,0.272727272727273,0,0.2,0.5,0.454545454545455,0,0.727272727272727,0,0.875,1,0.1,0.5,0.454545454545455,0,0.272727272727273,0,0.3,0.5
overestimates,0.818181818181818,0,0.5,1,0.272727272727273,0,0.363636363636364,0,0.272727272727273,0,0.2,0.5,0.454545454545455,0,0.727272727272727,0,0.875,1,0.1,0.5,0.454545454545455,0,0.272727272727273,0,0.2,0.5
overexcelling,0.818181818181818,0,0.5,1,0.272727272727273,0,0.363636363636364,0,0.272727272727273,0,0.25,1,0.375,1,0.272727272727273,0,0.9,0.5,0.9,0.5,0.727272727272727,0,0.75,1,0.5,0.5
overexcitable,0.818181818181818,0,0.5,1,0.272727272727273,0,0.363636363636364,0,0.272727272727273,0,0.25,1,0.375,1,0.727272727272727,0,0.454545454545455,0,0.1,0.5,0.625,1,0.9,0.5,0.272727272727273,0
overexcitably,0.818181818181818,0,0.5,1,0.272727272727273,0,0.363636363636364,0,0.272727272727273,0,0.25,1,0.375,1,0.727272727272727,0,0.454545454545455,0,0.1,0.5,0.625,1,0.9,0.5,0.545454545454545,0
overexercised,0.818181818181818,0,0.5,1,0.272727272727273,0,0.363636363636364,0,0.272727272727273,0,0.25,1,0.272727272727273,0,0.363636363636364,0,0.375,1,0.727272727272727,0,0.2,0.5,0.272727272727273,0,0.3,0.5
overexercises,0.818181818181818,0,0.5,1,0.272727272727273,0,0.363636363636364,0,0.272727272727273,0,0.25,1,0.272727272727273,0,0.363636363636364,0,0.375,1,0.727272727272727,0,0.2,0.5,0.272727272727273,0,0.2,0.5
overexertedly,0.818181818181818,0,0.5,1,0.272727272727273,0,0.363636363636364,0,0.272727272727273,0,0.25,1,0.272727272727273,0,0.363636363636364,0,0.454545454545455,0,0.272727272727273,0,0.3,0.5,0.9,0.5,0.545454545454545,0
overexpanding,0.818181818181818,0,0.5,1,0.272727272727273,0,0.363636363636364,0,0.272727272727273,0,0.25,1,0.909090909090909,0,0.1,0.5,0.75,1,0.3,0.5,0.727272727272727,0,0.75,1,0.5,0.5
overexpansion,0.818181818181818,0,0.5,1,0.272727272727273,0,0.363636363636364,0,0.272727272727273,0,0.25,1,0.909090909090909,0,0.1,0.5,0.75,1,0.2,0.5,0.727272727272727,0,0.818181818181818,0,0.75,1
overexpansive,0.818181818181818,0,0.5,1,0.272727272727273,0,0.363636363636364,0,0.272727272727273,0,0.25,1,0.909090909090909,0,0.1,0.5,0.75,1,0.2,0.5,0.727272727272727,0,0.5,1,0.272727272727273,0
overexpectant,0.818181818181818,0,0.5,1,0.272727272727273,0,0.363636363636364,0,0.272727272727273,0,0.25,1,0.909090909090909,0,0.272727272727273,0,0.375,1,0.454545454545455,0,0.1,0.5,0.75,1,0.454545454545455,0
overexploited,0.818181818181818,0,0.5,1,0.272727272727273,0,0.363636363636364,0,0.272727272727273,0,0.25,1,0.909090909090909,0,0.9,0.5,0.818181818181818,0,0.727272727272727,0,0.454545454545455,0,0.272727272727273,0,0.3,0.5
overexquisite,0.818181818181818,0,0.5,1,0.272727272727273,0,0.363636363636364,0,0.272727272727273,0,0.25,1,0.0909090909090909,0,0.636363636363636,0,0.727272727272727,0,0.2,0.5,0.727272727272727,0,0.454545454545455,0,0.272727272727273,0
overextending,0.818181818181818,0,0.5,1,0.272727272727273,0,0.363636363636364,0,0.272727272727273,0,0.25,1,0.454545454545455,0,0.272727272727273,0,0.75,1,0.3,0.5,0.727272727272727,0,0.75,1,0.5,0.5
overextension,0.818181818181818,0,0.5,1,0.272727272727273,0,0.363636363636364,0,0.272727272727273,0,0.25,1,0.454545454545455,0,0.272727272727273,0,0.75,1,0.2,0.5,0.727272727272727,0,0.818181818181818,0,0.75,1
overextensive,0.818181818181818,0,0.5,1,0.272727272727273,0,0.363636363636364,0,0.272727272727273,0,0.25,1,0.454545454545455,0,0.272727272727273,0,0.75,1,0.2,0.5,0.727272727272727,0,0.5,1,0.272727272727273,0
overexuberant,0.818181818181818,0,0.5,1,0.272727272727273,0,0.363636363636364,0,0.272727272727273,0,0.25,1,0.636363636363636,0,0.625,1,0.272727272727273,0,0.363636363636364,0,0.1,0.5,0.75,1,0.454545454545455,0
overfaintness,0.818181818181818,0,0.5,1,0.272727272727273,0,0.363636363636364,0,0.4,0.5,0.1,0.5,0.727272727272727,0,0.75,1,0.454545454545455,0,0.75,1,0.272727272727273,0,0.2,0.5,0.2,0.5
overfatiguing,0.818181818181818,0,0.5,1,0.272727272727273,0,0.363636363636364,0,0.4,0.5,0.1,0.5,0.454545454545455,0,0.727272727272727,0,0.5,0.5,0.636363636363636,0,0.727272727272727,0,0.75,1,0.5,0.5
overfavorable,0.818181818181818,0,0.5,1,0.272727272727273,0,0.363636363636364,0,0.4,0.5,0.1,0.5,0.5,1,0.818181818181818,0,0.363636363636364,0,0.1,0.5,0.625,1,0.9,0.5,0.272727272727273,0
overfavorably,0.818181818181818,0,0.5,1,0.272727272727273,0,0.363636363636364,0,0.4,0.5,0.1,0.5,0.5,1,0.818181818181818,0,0.363636363636364,0,0.1,0.5,0.625,1,0.9,0.5,0.545454545454545,0
overfearfully,0.818181818181818,0,0.5,1,0.272727272727273,0,0.363636363636364,0,0.4,0.5,0.272727272727273,0,0.1,0.5,0.363636363636364,0,0.4,0.5,0.636363636363636,0,0.9,0.5,0.9,0.5,0.545454545454545,0
overfeminized,0.818181818181818,0,0.5,1,0.272727272727273,0,0.363636363636364,0,0.4,0.5,0.272727272727273,0,0.875,1,0.727272727272727,0,0.75,1,0.727272727272727,0,0.125,1,0.272727272727273,0,0.3,0.5
overfertility,0.818181818181818,0,0.5,1,0.272727272727273,0,0.363636363636364,0,0.4,0.5,0.272727272727273,0,0.363636363636364,0,0.454545454545455,0,0.727272727272727,0,0.9,0.5,0.727272727272727,0,0.454545454545455,0,0.545454545454545,0
overfervently,0.818181818181818,0,0.5,1,0.272727272727273,0,0.363636363636364,0,0.4,0.5,0.272727272727273,0,0.363636363636364,0,0.5,1,0.272727272727273,0,0.75,1,0.454545454545455,0,0.9,0.5,0.545454545454545,0
overflowingly,0.818181818181818,0,0.5,1,0.272727272727273,0,0.363636363636364,0,0.4,0.5,0.9,0.5,0.818181818181818,0,0.181818181818182,0,0.727272727272727,0,0.75,1,0.5,0.5,0.9,0.5,0.545454545454545,0
overfoolishly,0.818181818181818,0,0.5,1,0.272727272727273,0,0.363636363636364,0,0.4,0.5,0.818181818181818,0,0.818181818181818,0,0.9,0.5,0.727272727272727,0,0.2,0.5,0.6,0.5,0.9,0.5,0.545454545454545,0
