word,mat_1,mat_2,mat_3,mat_4,mat_5,mat_6,mat_7,mat_8,mat_9,mat_10
lunas,0.9,0.5,0.636363636363636,0,0.75,1,0.1,0.5,0.2,0.5
lunch,0.9,0.5,0.636363636363636,0,0.75,1,0.375,1,0.6,0.5
lunda,0.9,0.5,0.636363636363636,0,0.75,1,0.3,0.5,0.1,0.5
lunel,0.9,0.5,0.636363636363636,0,0.75,1,0.272727272727273,0,0.9,0.5
lunes,0.9,0.5,0.636363636363636,0,0.75,1,0.272727272727273,0,0.2,0.5
lunet,0.9,0.5,0.636363636363636,0,0.75,1,0.272727272727273,0,0.454545454545455,0
lunge,0.9,0.5,0.636363636363636,0,0.75,1,0.5,0.5,0.272727272727273,0
lungi,0.9,0.5,0.636363636363636,0,0.75,1,0.5,0.5,0.727272727272727,0
lungy,0.9,0.5,0.636363636363636,0,0.75,1,0.5,0.5,0.545454545454545,0
lungs,0.9,0.5,0.636363636363636,0,0.75,1,0.5,0.5,0.2,0.5
lunka,0.9,0.5,0.636363636363636,0,0.75,1,0.8,0.5,0.1,0.5
lunks,0.9,0.5,0.636363636363636,0,0.75,1,0.8,0.5,0.2,0.5
lunts,0.9,0.5,0.636363636363636,0,0.75,1,0.454545454545455,0,0.2,0.5
lupid,0.9,0.5,0.636363636363636,0,0.909090909090909,0,0.727272727272727,0,0.3,0.5
lupin,0.9,0.5,0.636363636363636,0,0.909090909090909,0,0.727272727272727,0,0.75,1
lupis,0.9,0.5,0.636363636363636,0,0.909090909090909,0,0.727272727272727,0,0.2,0.5
lupus,0.9,0.5,0.636363636363636,0,0.909090909090909,0,0.636363636363636,0,0.2,0.5
lural,0.9,0.5,0.636363636363636,0,0.363636363636364,0,0.1,0.5,0.9,0.5
lurch,0.9,0.5,0.636363636363636,0,0.363636363636364,0,0.375,1,0.6,0.5
lured,0.9,0.5,0.636363636363636,0,0.363636363636364,0,0.272727272727273,0,0.3,0.5
lurer,0.9,0.5,0.636363636363636,0,0.363636363636364,0,0.272727272727273,0,0.363636363636364,0
lures,0.9,0.5,0.636363636363636,0,0.363636363636364,0,0.272727272727273,0,0.2,0.5
lurid,0.9,0.5,0.636363636363636,0,0.363636363636364,0,0.727272727272727,0,0.3,0.5
lurky,0.9,0.5,0.636363636363636,0,0.363636363636364,0,0.8,0.5,0.545454545454545,0
lurks,0.9,0.5,0.636363636363636,0,0.363636363636364,0,0.8,0.5,0.2,0.5
lurry,0.9,0.5,0.636363636363636,0,0.363636363636364,0,0.363636363636364,0,0.545454545454545,0
luser,0.9,0.5,0.636363636363636,0,0.2,0.5,0.272727272727273,0,0.363636363636364,0
lushy,0.9,0.5,0.636363636363636,0,0.2,0.5,0.6,0.5,0.545454545454545,0
lusky,0.9,0.5,0.636363636363636,0,0.2,0.5,0.8,0.5,0.545454545454545,0
lusty,0.9,0.5,0.636363636363636,0,0.2,0.5,0.454545454545455,0,0.545454545454545,0
lusts,0.9,0.5,0.636363636363636,0,0.2,0.5,0.454545454545455,0,0.2,0.5
lusus,0.9,0.5,0.636363636363636,0,0.2,0.5,0.636363636363636,0,0.2,0.5
lutao,0.9,0.5,0.636363636363636,0,0.454545454545455,0,0.1,0.5,0.818181818181818,0
lutea,0.9,0.5,0.636363636363636,0,0.454545454545455,0,0.272727272727273,0,0.1,0.5
luted,0.9,0.5,0.636363636363636,0,0.454545454545455,0,0.272727272727273,0,0.3,0.5
luteo,0.9,0.5,0.636363636363636,0,0.454545454545455,0,0.272727272727273,0,0.818181818181818,0
luter,0.9,0.5,0.636363636363636,0,0.454545454545455,0,0.272727272727273,0,0.363636363636364,0
lutes,0.9,0.5,0.636363636363636,0,0.454545454545455,0,0.272727272727273,0,0.2,0.5
lutra,0.9,0.5,0.636363636363636,0,0.454545454545455,0,0.363636363636364,0,0.1,0.5
luxes,0.9,0.5,0.636363636363636,0,0.25,1,0.272727272727273,0,0.2,0.5
luxus,0.9,0.5,0.636363636363636,0,0.25,1,0.636363636363636,0,0.2,0.5
maana,0.875,1,0.1,0.5,0.1,0.5,0.75,1,0.1,0.5
maars,0.875,1,0.1,0.5,0.1,0.5,0.363636363636364,0,0.2,0.5
mabel,0.875,1,0.1,0.5,0.625,1,0.272727272727273,0,0.9,0.5
macan,0.875,1,0.1,0.5,0.375,1,0.1,0.5,0.75,1
macao,0.875,1,0.1,0.5,0.375,1,0.1,0.5,0.818181818181818,0
macaw,0.875,1,0.1,0.5,0.375,1,0.1,0.5,0.181818181818182,0
macco,0.875,1,0.1,0.5,0.375,1,0.375,1,0.818181818181818,0
maced,0.875,1,0.1,0.5,0.375,1,0.272727272727273,0,0.3,0.5
macer,0.875,1,0.1,0.5,0.375,1,0.272727272727273,0,0.363636363636364,0
maces,0.875,1,0.1,0.5,0.375,1,0.272727272727273,0,0.2,0.5
machi,0.875,1,0.1,0.5,0.375,1,0.6,0.5,0.727272727272727,0
macho,0.875,1,0.1,0.5,0.375,1,0.6,0.5,0.818181818181818,0
machs,0.875,1,0.1,0.5,0.375,1,0.6,0.5,0.2,0.5
macks,0.875,1,0.1,0.5,0.375,1,0.8,0.5,0.2,0.5
macle,0.875,1,0.1,0.5,0.375,1,0.9,0.5,0.272727272727273,0
macon,0.875,1,0.1,0.5,0.375,1,0.818181818181818,0,0.75,1
macro,0.875,1,0.1,0.5,0.375,1,0.363636363636364,0,0.818181818181818,0
madam,0.875,1,0.1,0.5,0.3,0.5,0.1,0.5,0.875,1
madge,0.875,1,0.1,0.5,0.3,0.5,0.5,0.5,0.272727272727273,0
madia,0.875,1,0.1,0.5,0.3,0.5,0.727272727272727,0,0.1,0.5
madid,0.875,1,0.1,0.5,0.3,0.5,0.727272727272727,0,0.3,0.5
madly,0.875,1,0.1,0.5,0.3,0.5,0.9,0.5,0.545454545454545,0
madoc,0.875,1,0.1,0.5,0.3,0.5,0.818181818181818,0,0.375,1
madre,0.875,1,0.1,0.5,0.3,0.5,0.363636363636364,0,0.272727272727273,0
mafey,0.875,1,0.1,0.5,0.4,0.5,0.272727272727273,0,0.545454545454545,0
mafia,0.875,1,0.1,0.5,0.4,0.5,0.727272727272727,0,0.1,0.5
mafic,0.875,1,0.1,0.5,0.4,0.5,0.727272727272727,0,0.375,1
mafoo,0.875,1,0.1,0.5,0.4,0.5,0.818181818181818,0,0.818181818181818,0
magas,0.875,1,0.1,0.5,0.5,0.5,0.1,0.5,0.2,0.5
mages,0.875,1,0.1,0.5,0.5,0.5,0.272727272727273,0,0.2,0.5
maggy,0.875,1,0.1,0.5,0.5,0.5,0.5,0.5,0.545454545454545,0
maghi,0.875,1,0.1,0.5,0.5,0.5,0.6,0.5,0.727272727272727,0
magic,0.875,1,0.1,0.5,0.5,0.5,0.727272727272727,0,0.375,1
magma,0.875,1,0.1,0.5,0.5,0.5,0.875,1,0.1,0.5
magna,0.875,1,0.1,0.5,0.5,0.5,0.75,1,0.1,0.5
magog,0.875,1,0.1,0.5,0.5,0.5,0.818181818181818,0,0.5,0.5
magot,0.875,1,0.1,0.5,0.5,0.5,0.818181818181818,0,0.454545454545455,0
magus,0.875,1,0.1,0.5,0.5,0.5,0.636363636363636,0,0.2,0.5
mahal,0.875,1,0.1,0.5,0.6,0.5,0.1,0.5,0.9,0.5
mahar,0.875,1,0.1,0.5,0.6,0.5,0.1,0.5,0.363636363636364,0
mahat,0.875,1,0.1,0.5,0.6,0.5,0.1,0.5,0.454545454545455,0
mahdi,0.875,1,0.1,0.5,0.6,0.5,0.3,0.5,0.727272727272727,0
mahoe,0.875,1,0.1,0.5,0.6,0.5,0.818181818181818,0,0.272727272727273,0
mahra,0.875,1,0.1,0.5,0.6,0.5,0.363636363636364,0,0.1,0.5
mahri,0.875,1,0.1,0.5,0.6,0.5,0.363636363636364,0,0.727272727272727,0
mahua,0.875,1,0.1,0.5,0.6,0.5,0.636363636363636,0,0.1,0.5
mahwa,0.875,1,0.1,0.5,0.6,0.5,0.181818181818182,0,0.1,0.5
mayan,0.875,1,0.1,0.5,0.545454545454545,0,0.1,0.5,0.75,1
mayas,0.875,1,0.1,0.5,0.545454545454545,0,0.1,0.5,0.2,0.5
maybe,0.875,1,0.1,0.5,0.545454545454545,0,0.625,1,0.272727272727273,0
maida,0.875,1,0.1,0.5,0.727272727272727,0,0.3,0.5,0.1,0.5
mayda,0.875,1,0.1,0.5,0.545454545454545,0,0.3,0.5,0.1,0.5
maidy,0.875,1,0.1,0.5,0.727272727272727,0,0.3,0.5,0.545454545454545,0
maids,0.875,1,0.1,0.5,0.727272727272727,0,0.3,0.5,0.2,0.5
maidu,0.875,1,0.1,0.5,0.727272727272727,0,0.3,0.5,0.636363636363636,0
mayed,0.875,1,0.1,0.5,0.545454545454545,0,0.272727272727273,0,0.3,0.5
mayey,0.875,1,0.1,0.5,0.545454545454545,0,0.272727272727273,0,0.545454545454545,0
mayer,0.875,1,0.1,0.5,0.545454545454545,0,0.272727272727273,0,0.363636363636364,0
maiid,0.875,1,0.1,0.5,0.727272727272727,0,0.727272727272727,0,0.3,0.5
maile,0.875,1,0.1,0.5,0.727272727272727,0,0.9,0.5,0.272727272727273,0
maill,0.875,1,0.1,0.5,0.727272727272727,0,0.9,0.5,0.9,0.5
mails,0.875,1,0.1,0.5,0.727272727272727,0,0.9,0.5,0.2,0.5
maims,0.875,1,0.1,0.5,0.727272727272727,0,0.875,1,0.2,0.5
maine,0.875,1,0.1,0.5,0.727272727272727,0,0.75,1,0.272727272727273,0
mains,0.875,1,0.1,0.5,0.727272727272727,0,0.75,1,0.2,0.5
maint,0.875,1,0.1,0.5,0.727272727272727,0,0.75,1,0.454545454545455,0
maynt,0.875,1,0.1,0.5,0.545454545454545,0,0.75,1,0.454545454545455,0
mayor,0.875,1,0.1,0.5,0.545454545454545,0,0.818181818181818,0,0.363636363636364,0
maire,0.875,1,0.1,0.5,0.727272727272727,0,0.363636363636364,0,0.272727272727273,0
mairs,0.875,1,0.1,0.5,0.727272727272727,0,0.363636363636364,0,0.2,0.5
maist,0.875,1,0.1,0.5,0.727272727272727,0,0.2,0.5,0.454545454545455,0
mayst,0.875,1,0.1,0.5,0.545454545454545,0,0.2,0.5,0.454545454545455,0
maius,0.875,1,0.1,0.5,0.727272727272727,0,0.636363636363636,0,0.2,0.5
maize,0.875,1,0.1,0.5,0.727272727272727,0,0.125,1,0.272727272727273,0
majas,0.875,1,0.1,0.5,0.7,0.5,0.1,0.5,0.2,0.5
major,0.875,1,0.1,0.5,0.7,0.5,0.818181818181818,0,0.363636363636364,0
majos,0.875,1,0.1,0.5,0.7,0.5,0.818181818181818,0,0.2,0.5
makah,0.875,1,0.1,0.5,0.8,0.5,0.1,0.5,0.6,0.5
makar,0.875,1,0.1,0.5,0.8,0.5,0.1,0.5,0.363636363636364,0
maker,0.875,1,0.1,0.5,0.8,0.5,0.272727272727273,0,0.363636363636364,0
makes,0.875,1,0.1,0.5,0.8,0.5,0.272727272727273,0,0.2,0.5
makos,0.875,1,0.1,0.5,0.8,0.5,0.818181818181818,0,0.2,0.5
makua,0.875,1,0.1,0.5,0.8,0.5,0.636363636363636,0,0.1,0.5
makuk,0.875,1,0.1,0.5,0.8,0.5,0.636363636363636,0,0.8,0.5
malay,0.875,1,0.1,0.5,0.9,0.5,0.1,0.5,0.545454545454545,0
malam,0.875,1,0.1,0.5,0.9,0.5,0.1,0.5,0.875,1
malar,0.875,1,0.1,0.5,0.9,0.5,0.1,0.5,0.363636363636364,0
malax,0.875,1,0.1,0.5,0.9,0.5,0.1,0.5,0.25,1
malee,0.875,1,0.1,0.5,0.9,0.5,0.272727272727273,0,0.272727272727273,0
maleo,0.875,1,0.1,0.5,0.9,0.5,0.272727272727273,0,0.818181818181818,0
males,0.875,1,0.1,0.5,0.9,0.5,0.272727272727273,0,0.2,0.5
malgr,0.875,1,0.1,0.5,0.9,0.5,0.5,0.5,0.363636363636364,0
malic,0.875,1,0.1,0.5,0.9,0.5,0.727272727272727,0,0.375,1
malie,0.875,1,0.1,0.5,0.9,0.5,0.727272727272727,0,0.272727272727273,0
malik,0.875,1,0.1,0.5,0.9,0.5,0.727272727272727,0,0.8,0.5
malls,0.875,1,0.1,0.5,0.9,0.5,0.9,0.5,0.2,0.5
malmy,0.875,1,0.1,0.5,0.9,0.5,0.875,1,0.545454545454545,0
malms,0.875,1,0.1,0.5,0.9,0.5,0.875,1,0.2,0.5
malta,0.875,1,0.1,0.5,0.9,0.5,0.454545454545455,0,0.1,0.5
malty,0.875,1,0.1,0.5,0.9,0.5,0.454545454545455,0,0.545454545454545,0
malto,0.875,1,0.1,0.5,0.9,0.5,0.454545454545455,0,0.818181818181818,0
malts,0.875,1,0.1,0.5,0.9,0.5,0.454545454545455,0,0.2,0.5
malum,0.875,1,0.1,0.5,0.9,0.5,0.636363636363636,0,0.875,1
malus,0.875,1,0.1,0.5,0.9,0.5,0.636363636363636,0,0.2,0.5
malva,0.875,1,0.1,0.5,0.9,0.5,0.5,1,0.1,0.5
malwa,0.875,1,0.1,0.5,0.9,0.5,0.181818181818182,0,0.1,0.5
mamas,0.875,1,0.1,0.5,0.875,1,0.1,0.5,0.2,0.5
mamba,0.875,1,0.1,0.5,0.875,1,0.625,1,0.1,0.5
mambo,0.875,1,0.1,0.5,0.875,1,0.625,1,0.818181818181818,0
mambu,0.875,1,0.1,0.5,0.875,1,0.625,1,0.636363636363636,0
mamey,0.875,1,0.1,0.5,0.875,1,0.272727272727273,0,0.545454545454545,0
mamie,0.875,1,0.1,0.5,0.875,1,0.727272727272727,0,0.272727272727273,0
mamma,0.875,1,0.1,0.5,0.875,1,0.875,1,0.1,0.5
mammy,0.875,1,0.1,0.5,0.875,1,0.875,1,0.545454545454545,0
mamry,0.875,1,0.1,0.5,0.875,1,0.363636363636364,0,0.545454545454545,0
manak,0.875,1,0.1,0.5,0.75,1,0.1,0.5,0.8,0.5
manal,0.875,1,0.1,0.5,0.75,1,0.1,0.5,0.9,0.5
manas,0.875,1,0.1,0.5,0.75,1,0.1,0.5,0.2,0.5
manba,0.875,1,0.1,0.5,0.75,1,0.625,1,0.1,0.5
mande,0.875,1,0.1,0.5,0.75,1,0.3,0.5,0.272727272727273,0
mandi,0.875,1,0.1,0.5,0.75,1,0.3,0.5,0.727272727272727,0
mands,0.875,1,0.1,0.5,0.75,1,0.3,0.5,0.2,0.5
maned,0.875,1,0.1,0.5,0.75,1,0.272727272727273,0,0.3,0.5
maneh,0.875,1,0.1,0.5,0.75,1,0.272727272727273,0,0.6,0.5
manei,0.875,1,0.1,0.5,0.75,1,0.272727272727273,0,0.727272727272727,0
maney,0.875,1,0.1,0.5,0.75,1,0.272727272727273,0,0.545454545454545,0
manes,0.875,1,0.1,0.5,0.75,1,0.272727272727273,0,0.2,0.5
manet,0.875,1,0.1,0.5,0.75,1,0.272727272727273,0,0.454545454545455,0
manga,0.875,1,0.1,0.5,0.75,1,0.5,0.5,0.1,0.5
mange,0.875,1,0.1,0.5,0.75,1,0.5,0.5,0.272727272727273,0
mangi,0.875,1,0.1,0.5,0.75,1,0.5,0.5,0.727272727272727,0
mangy,0.875,1,0.1,0.5,0.75,1,0.5,0.5,0.545454545454545,0
mango,0.875,1,0.1,0.5,0.75,1,0.5,0.5,0.818181818181818,0
mania,0.875,1,0.1,0.5,0.75,1,0.727272727272727,0,0.1,0.5
manic,0.875,1,0.1,0.5,0.75,1,0.727272727272727,0,0.375,1
manid,0.875,1,0.1,0.5,0.75,1,0.727272727272727,0,0.3,0.5
manie,0.875,1,0.1,0.5,0.75,1,0.727272727272727,0,0.272727272727273,0
manis,0.875,1,0.1,0.5,0.75,1,0.727272727272727,0,0.2,0.5
manit,0.875,1,0.1,0.5,0.75,1,0.727272727272727,0,0.454545454545455,0
maniu,0.875,1,0.1,0.5,0.75,1,0.727272727272727,0,0.636363636363636,0
manky,0.875,1,0.1,0.5,0.75,1,0.8,0.5,0.545454545454545,0
manks,0.875,1,0.1,0.5,0.75,1,0.8,0.5,0.2,0.5
manly,0.875,1,0.1,0.5,0.75,1,0.9,0.5,0.545454545454545,0
manna,0.875,1,0.1,0.5,0.75,1,0.75,1,0.1,0.5
manny,0.875,1,0.1,0.5,0.75,1,0.75,1,0.545454545454545,0
manoc,0.875,1,0.1,0.5,0.75,1,0.818181818181818,0,0.375,1
manor,0.875,1,0.1,0.5,0.75,1,0.818181818181818,0,0.363636363636364,0
manos,0.875,1,0.1,0.5,0.75,1,0.818181818181818,0,0.2,0.5
manqu,0.875,1,0.1,0.5,0.75,1,0.0909090909090909,0,0.636363636363636,0
manse,0.875,1,0.1,0.5,0.75,1,0.2,0.5,0.272727272727273,0
manso,0.875,1,0.1,0.5,0.75,1,0.2,0.5,0.818181818181818,0
manta,0.875,1,0.1,0.5,0.75,1,0.454545454545455,0,0.1,0.5
manty,0.875,1,0.1,0.5,0.75,1,0.454545454545455,0,0.545454545454545,0
manto,0.875,1,0.1,0.5,0.75,1,0.454545454545455,0,0.818181818181818,0
manuf,0.875,1,0.1,0.5,0.75,1,0.636363636363636,0,0.4,0.5
manul,0.875,1,0.1,0.5,0.75,1,0.636363636363636,0,0.9,0.5
manus,0.875,1,0.1,0.5,0.75,1,0.636363636363636,0,0.2,0.5
maori,0.875,1,0.1,0.5,0.818181818181818,0,0.363636363636364,0,0.727272727272727,0
mapau,0.875,1,0.1,0.5,0.909090909090909,0,0.1,0.5,0.636363636363636,0
maple,0.875,1,0.1,0.5,0.909090909090909,0,0.9,0.5,0.272727272727273,0
mappy,0.875,1,0.1,0.5,0.909090909090909,0,0.909090909090909,0,0.545454545454545,0
maqui,0.875,1,0.1,0.5,0.0909090909090909,0,0.636363636363636,0,0.727272727272727,0
marae,0.875,1,0.1,0.5,0.363636363636364,0,0.1,0.5,0.272727272727273,0
marah,0.875,1,0.1,0.5,0.363636363636364,0,0.1,0.5,0.6,0.5
maray,0.875,1,0.1,0.5,0.363636363636364,0,0.1,0.5,0.545454545454545,0
maral,0.875,1,0.1,0.5,0.363636363636364,0,0.1,0.5,0.9,0.5
maras,0.875,1,0.1,0.5,0.363636363636364,0,0.1,0.5,0.2,0.5
march,0.875,1,0.1,0.5,0.363636363636364,0,0.375,1,0.6,0.5
marci,0.875,1,0.1,0.5,0.363636363636364,0,0.375,1,0.727272727272727,0
marco,0.875,1,0.1,0.5,0.363636363636364,0,0.375,1,0.818181818181818,0
marcs,0.875,1,0.1,0.5,0.363636363636364,0,0.375,1,0.2,0.5
mardi,0.875,1,0.1,0.5,0.363636363636364,0,0.3,0.5,0.727272727272727,0
mardy,0.875,1,0.1,0.5,0.363636363636364,0,0.3,0.5,0.545454545454545,0
marek,0.875,1,0.1,0.5,0.363636363636364,0,0.272727272727273,0,0.8,0.5
mares,0.875,1,0.1,0.5,0.363636363636364,0,0.272727272727273,0,0.2,0.5
marga,0.875,1,0.1,0.5,0.363636363636364,0,0.5,0.5,0.1,0.5
marge,0.875,1,0.1,0.5,0.363636363636364,0,0.5,0.5,0.272727272727273,0
maria,0.875,1,0.1,0.5,0.363636363636364,0,0.727272727272727,0,0.1,0.5
marid,0.875,1,0.1,0.5,0.363636363636364,0,0.727272727272727,0,0.3,0.5
marie,0.875,1,0.1,0.5,0.363636363636364,0,0.727272727272727,0,0.272727272727273,0
mario,0.875,1,0.1,0.5,0.363636363636364,0,0.727272727272727,0,0.818181818181818,0
maris,0.875,1,0.1,0.5,0.363636363636364,0,0.727272727272727,0,0.2,0.5
marys,0.875,1,0.1,0.5,0.363636363636364,0,0.545454545454545,0,0.2,0.5
marka,0.875,1,0.1,0.5,0.363636363636364,0,0.8,0.5,0.1,0.5
marko,0.875,1,0.1,0.5,0.363636363636364,0,0.8,0.5,0.818181818181818,0
marks,0.875,1,0.1,0.5,0.363636363636364,0,0.8,0.5,0.2,0.5
marla,0.875,1,0.1,0.5,0.363636363636364,0,0.9,0.5,0.1,0.5
marli,0.875,1,0.1,0.5,0.363636363636364,0,0.9,0.5,0.727272727272727,0
marly,0.875,1,0.1,0.5,0.363636363636364,0,0.9,0.5,0.545454545454545,0
marls,0.875,1,0.1,0.5,0.363636363636364,0,0.9,0.5,0.2,0.5
marok,0.875,1,0.1,0.5,0.363636363636364,0,0.818181818181818,0,0.8,0.5
maror,0.875,1,0.1,0.5,0.363636363636364,0,0.818181818181818,0,0.363636363636364,0
maros,0.875,1,0.1,0.5,0.363636363636364,0,0.818181818181818,0,0.2,0.5
marry,0.875,1,0.1,0.5,0.363636363636364,0,0.363636363636364,0,0.545454545454545,0
marse,0.875,1,0.1,0.5,0.363636363636364,0,0.2,0.5,0.272727272727273,0
marsh,0.875,1,0.1,0.5,0.363636363636364,0,0.2,0.5,0.6,0.5
marsi,0.875,1,0.1,0.5,0.363636363636364,0,0.2,0.5,0.727272727272727,0
marty,0.875,1,0.1,0.5,0.363636363636364,0,0.454545454545455,0,0.545454545454545,0
marts,0.875,1,0.1,0.5,0.363636363636364,0,0.454545454545455,0,0.2,0.5
martu,0.875,1,0.1,0.5,0.363636363636364,0,0.454545454545455,0,0.636363636363636,0
marvy,0.875,1,0.1,0.5,0.363636363636364,0,0.5,1,0.545454545454545,0
masai,0.875,1,0.1,0.5,0.2,0.5,0.1,0.5,0.727272727272727,0
maser,0.875,1,0.1,0.5,0.2,0.5,0.272727272727273,0,0.363636363636364,0
masha,0.875,1,0.1,0.5,0.2,0.5,0.6,0.5,0.1,0.5
mashy,0.875,1,0.1,0.5,0.2,0.5,0.6,0.5,0.545454545454545,0
masks,0.875,1,0.1,0.5,0.2,0.5,0.8,0.5,0.2,0.5
mason,0.875,1,0.1,0.5,0.2,0.5,0.818181818181818,0,0.75,1
massa,0.875,1,0.1,0.5,0.2,0.5,0.2,0.5,0.1,0.5
masse,0.875,1,0.1,0.5,0.2,0.5,0.2,0.5,0.272727272727273,0
massy,0.875,1,0.1,0.5,0.2,0.5,0.2,0.5,0.545454545454545,0
masty,0.875,1,0.1,0.5,0.2,0.5,0.454545454545455,0,0.545454545454545,0
masts,0.875,1,0.1,0.5,0.2,0.5,0.454545454545455,0,0.2,0.5
matai,0.875,1,0.1,0.5,0.454545454545455,0,0.1,0.5,0.727272727272727,0
matar,0.875,1,0.1,0.5,0.454545454545455,0,0.1,0.5,0.363636363636364,0
matax,0.875,1,0.1,0.5,0.454545454545455,0,0.1,0.5,0.25,1
match,0.875,1,0.1,0.5,0.454545454545455,0,0.375,1,0.6,0.5
mated,0.875,1,0.1,0.5,0.454545454545455,0,0.272727272727273,0,0.3,0.5
matey,0.875,1,0.1,0.5,0.454545454545455,0,0.272727272727273,0,0.545454545454545,0
mater,0.875,1,0.1,0.5,0.454545454545455,0,0.272727272727273,0,0.363636363636364,0
mates,0.875,1,0.1,0.5,0.454545454545455,0,0.272727272727273,0,0.2,0.5
matha,0.875,1,0.1,0.5,0.454545454545455,0,0.6,0.5,0.1,0.5
mathe,0.875,1,0.1,0.5,0.454545454545455,0,0.6,0.5,0.272727272727273,0
maths,0.875,1,0.1,0.5,0.454545454545455,0,0.6,0.5,0.2,0.5
matie,0.875,1,0.1,0.5,0.454545454545455,0,0.727272727272727,0,0.272727272727273,0
matin,0.875,1,0.1,0.5,0.454545454545455,0,0.727272727272727,0,0.75,1
matka,0.875,1,0.1,0.5,0.454545454545455,0,0.8,0.5,0.1,0.5
matlo,0.875,1,0.1,0.5,0.454545454545455,0,0.9,0.5,0.818181818181818,0
matra,0.875,1,0.1,0.5,0.454545454545455,0,0.363636363636364,0,0.1,0.5
matsu,0.875,1,0.1,0.5,0.454545454545455,0,0.2,0.5,0.636363636363636,0
matta,0.875,1,0.1,0.5,0.454545454545455,0,0.454545454545455,0,0.1,0.5
matte,0.875,1,0.1,0.5,0.454545454545455,0,0.454545454545455,0,0.272727272727273,0
matti,0.875,1,0.1,0.5,0.454545454545455,0,0.454545454545455,0,0.727272727272727,0
matty,0.875,1,0.1,0.5,0.454545454545455,0,0.454545454545455,0,0.545454545454545,0
matts,0.875,1,0.1,0.5,0.454545454545455,0,0.454545454545455,0,0.2,0.5
matza,0.875,1,0.1,0.5,0.454545454545455,0,0.125,1,0.1,0.5
matzo,0.875,1,0.1,0.5,0.454545454545455,0,0.125,1,0.818181818181818,0
mauby,0.875,1,0.1,0.5,0.636363636363636,0,0.625,1,0.545454545454545,0
maugh,0.875,1,0.1,0.5,0.636363636363636,0,0.5,0.5,0.6,0.5
mauls,0.875,1,0.1,0.5,0.636363636363636,0,0.9,0.5,0.2,0.5
maund,0.875,1,0.1,0.5,0.636363636363636,0,0.75,1,0.3,0.5
mauri,0.875,1,0.1,0.5,0.636363636363636,0,0.363636363636364,0,0.727272727272727,0
mauts,0.875,1,0.1,0.5,0.636363636363636,0,0.454545454545455,0,0.2,0.5
mauve,0.875,1,0.1,0.5,0.636363636363636,0,0.5,1,0.272727272727273,0
maven,0.875,1,0.1,0.5,0.5,1,0.272727272727273,0,0.75,1
mavie,0.875,1,0.1,0.5,0.5,1,0.727272727272727,0,0.272727272727273,0
mavin,0.875,1,0.1,0.5,0.5,1,0.727272727272727,0,0.75,1
mavis,0.875,1,0.1,0.5,0.5,1,0.727272727272727,0,0.2,0.5
mawed,0.875,1,0.1,0.5,0.181818181818182,0,0.272727272727273,0,0.3,0.5
mawky,0.875,1,0.1,0.5,0.181818181818182,0,0.8,0.5,0.545454545454545,0
mawks,0.875,1,0.1,0.5,0.181818181818182,0,0.8,0.5,0.2,0.5
maxim,0.875,1,0.1,0.5,0.25,1,0.727272727272727,0,0.875,1
maxis,0.875,1,0.1,0.5,0.25,1,0.727272727272727,0,0.2,0.5
mazda,0.875,1,0.1,0.5,0.125,1,0.3,0.5,0.1,0.5
mazed,0.875,1,0.1,0.5,0.125,1,0.272727272727273,0,0.3,0.5
mazel,0.875,1,0.1,0.5,0.125,1,0.272727272727273,0,0.9,0.5
mazer,0.875,1,0.1,0.5,0.125,1,0.272727272727273,0,0.363636363636364,0
mazes,0.875,1,0.1,0.5,0.125,1,0.272727272727273,0,0.2,0.5
mazic,0.875,1,0.1,0.5,0.125,1,0.727272727272727,0,0.375,1
mazur,0.875,1,0.1,0.5,0.125,1,0.636363636363636,0,0.363636363636364,0
mazut,0.875,1,0.1,0.5,0.125,1,0.636363636363636,0,0.454545454545455,0
mbaya,0.875,1,0.625,1,0.1,0.5,0.545454545454545,0,0.1,0.5
mbira,0.875,1,0.625,1,0.727272727272727,0,0.363636363636364,0,0.1,0.5
mbori,0.875,1,0.625,1,0.818181818181818,0,0.363636363636364,0,0.727272727272727,0
mbuba,0.875,1,0.625,1,0.636363636363636,0,0.625,1,0.1,0.5
mccoy,0.875,1,0.375,1,0.375,1,0.818181818181818,0,0.545454545454545,0
mckay,0.875,1,0.375,1,0.8,0.5,0.1,0.5,0.545454545454545,0
meach,0.875,1,0.272727272727273,0,0.1,0.5,0.375,1,0.6,0.5
meads,0.875,1,0.272727272727273,0,0.1,0.5,0.3,0.5,0.2,0.5
mealy,0.875,1,0.272727272727273,0,0.1,0.5,0.9,0.5,0.545454545454545,0
meals,0.875,1,0.272727272727273,0,0.1,0.5,0.9,0.5,0.2,0.5
meany,0.875,1,0.272727272727273,0,0.1,0.5,0.75,1,0.545454545454545,0
means,0.875,1,0.272727272727273,0,0.1,0.5,0.75,1,0.2,0.5
meant,0.875,1,0.272727272727273,0,0.1,0.5,0.75,1,0.454545454545455,0
mease,0.875,1,0.272727272727273,0,0.1,0.5,0.2,0.5,0.272727272727273,0
meath,0.875,1,0.272727272727273,0,0.1,0.5,0.454545454545455,0,0.6,0.5
meaty,0.875,1,0.272727272727273,0,0.1,0.5,0.454545454545455,0,0.545454545454545,0
meats,0.875,1,0.272727272727273,0,0.1,0.5,0.454545454545455,0,0.2,0.5
