word,mat_1,mat_2,mat_3,mat_4,mat_5,mat_6
jew,0.7,0.5,0.272727272727273,0,0.181818181818182,0
jib,0.7,0.5,0.727272727272727,0,0.625,1
jig,0.7,0.5,0.727272727272727,0,0.5,0.5
jim,0.7,0.5,0.727272727272727,0,0.875,1
jin,0.7,0.5,0.727272727272727,0,0.75,1
jms,0.7,0.5,0.875,1,0.2,0.5
jnd,0.7,0.5,0.75,1,0.3,0.5
jnt,0.7,0.5,0.75,1,0.454545454545455,0
job,0.7,0.5,0.818181818181818,0,0.625,1
joe,0.7,0.5,0.818181818181818,0,0.272727272727273,0
jog,0.7,0.5,0.818181818181818,0,0.5,0.5
joy,0.7,0.5,0.818181818181818,0,0.545454545454545,0
jon,0.7,0.5,0.818181818181818,0,0.75,1
jos,0.7,0.5,0.818181818181818,0,0.2,0.5
jot,0.7,0.5,0.818181818181818,0,0.454545454545455,0
jow,0.7,0.5,0.818181818181818,0,0.181818181818182,0
jud,0.7,0.5,0.636363636363636,0,0.3,0.5
jug,0.7,0.5,0.636363636363636,0,0.5,0.5
jun,0.7,0.5,0.636363636363636,0,0.75,1
jur,0.7,0.5,0.636363636363636,0,0.363636363636364,0
jus,0.7,0.5,0.636363636363636,0,0.2,0.5
jut,0.7,0.5,0.636363636363636,0,0.454545454545455,0
juv,0.7,0.5,0.636363636363636,0,0.5,1
kab,0.8,0.5,0.1,0.5,0.625,1
kae,0.8,0.5,0.1,0.5,0.272727272727273,0
kaf,0.8,0.5,0.1,0.5,0.4,0.5
kai,0.8,0.5,0.1,0.5,0.727272727272727,0
kay,0.8,0.5,0.1,0.5,0.545454545454545,0
kaj,0.8,0.5,0.1,0.5,0.7,0.5
kal,0.8,0.5,0.1,0.5,0.9,0.5
kam,0.8,0.5,0.1,0.5,0.875,1
kan,0.8,0.5,0.1,0.5,0.75,1
kas,0.8,0.5,0.1,0.5,0.2,0.5
kat,0.8,0.5,0.1,0.5,0.454545454545455,0
kaw,0.8,0.5,0.1,0.5,0.181818181818182,0
kea,0.8,0.5,0.272727272727273,0,0.1,0.5
keb,0.8,0.5,0.272727272727273,0,0.625,1
ked,0.8,0.5,0.272727272727273,0,0.3,0.5
kee,0.8,0.5,0.272727272727273,0,0.272727272727273,0
kef,0.8,0.5,0.272727272727273,0,0.4,0.5
keg,0.8,0.5,0.272727272727273,0,0.5,0.5
key,0.8,0.5,0.272727272727273,0,0.545454545454545,0
ken,0.8,0.5,0.272727272727273,0,0.75,1
kep,0.8,0.5,0.272727272727273,0,0.909090909090909,0
ker,0.8,0.5,0.272727272727273,0,0.363636363636364,0
ket,0.8,0.5,0.272727272727273,0,0.454545454545455,0
kex,0.8,0.5,0.272727272727273,0,0.25,1
kgf,0.8,0.5,0.5,0.5,0.4,0.5
kgr,0.8,0.5,0.5,0.5,0.363636363636364,0
kha,0.8,0.5,0.6,0.5,0.1,0.5
khi,0.8,0.5,0.6,0.5,0.727272727272727,0
khu,0.8,0.5,0.6,0.5,0.636363636363636,0
kid,0.8,0.5,0.727272727272727,0,0.3,0.5
kyd,0.8,0.5,0.545454545454545,0,0.3,0.5
kie,0.8,0.5,0.727272727272727,0,0.272727272727273,0
kye,0.8,0.5,0.545454545454545,0,0.272727272727273,0
kif,0.8,0.5,0.727272727272727,0,0.4,0.5
kil,0.8,0.5,0.727272727272727,0,0.9,0.5
kyl,0.8,0.5,0.545454545454545,0,0.9,0.5
kim,0.8,0.5,0.727272727272727,0,0.875,1
kin,0.8,0.5,0.727272727272727,0,0.75,1
kip,0.8,0.5,0.727272727272727,0,0.909090909090909,0
kit,0.8,0.5,0.727272727272727,0,0.454545454545455,0
kyu,0.8,0.5,0.545454545454545,0,0.636363636363636,0
kln,0.8,0.5,0.9,0.5,0.75,1
koa,0.8,0.5,0.818181818181818,0,0.1,0.5
kob,0.8,0.5,0.818181818181818,0,0.625,1
koi,0.8,0.5,0.818181818181818,0,0.727272727272727,0
kol,0.8,0.5,0.818181818181818,0,0.9,0.5
kon,0.8,0.5,0.818181818181818,0,0.75,1
kop,0.8,0.5,0.818181818181818,0,0.909090909090909,0
kor,0.8,0.5,0.818181818181818,0,0.363636363636364,0
kos,0.8,0.5,0.818181818181818,0,0.2,0.5
kou,0.8,0.5,0.818181818181818,0,0.636363636363636,0
kpc,0.8,0.5,0.909090909090909,0,0.375,1
kph,0.8,0.5,0.909090909090909,0,0.6,0.5
kra,0.8,0.5,0.363636363636364,0,0.1,0.5
krs,0.8,0.5,0.363636363636364,0,0.2,0.5
kru,0.8,0.5,0.363636363636364,0,0.636363636363636,0
ksi,0.8,0.5,0.2,0.5,0.727272727272727,0
kua,0.8,0.5,0.636363636363636,0,0.1,0.5
kue,0.8,0.5,0.636363636363636,0,0.272727272727273,0
kui,0.8,0.5,0.636363636363636,0,0.727272727272727,0
lab,0.9,0.5,0.1,0.5,0.625,1
lac,0.9,0.5,0.1,0.5,0.375,1
lad,0.9,0.5,0.1,0.5,0.3,0.5
lag,0.9,0.5,0.1,0.5,0.5,0.5
lah,0.9,0.5,0.1,0.5,0.6,0.5
lai,0.9,0.5,0.1,0.5,0.727272727272727,0
lay,0.9,0.5,0.1,0.5,0.545454545454545,0
lak,0.9,0.5,0.1,0.5,0.8,0.5
lam,0.9,0.5,0.1,0.5,0.875,1
lan,0.9,0.5,0.1,0.5,0.75,1
lao,0.9,0.5,0.1,0.5,0.818181818181818,0
lap,0.9,0.5,0.1,0.5,0.909090909090909,0
lar,0.9,0.5,0.1,0.5,0.363636363636364,0
las,0.9,0.5,0.1,0.5,0.2,0.5
lat,0.9,0.5,0.1,0.5,0.454545454545455,0
lav,0.9,0.5,0.1,0.5,0.5,1
law,0.9,0.5,0.1,0.5,0.181818181818182,0
lax,0.9,0.5,0.1,0.5,0.25,1
laz,0.9,0.5,0.1,0.5,0.125,1
lbf,0.9,0.5,0.625,1,0.4,0.5
lbs,0.9,0.5,0.625,1,0.2,0.5
lbw,0.9,0.5,0.625,1,0.181818181818182,0
lca,0.9,0.5,0.375,1,0.1,0.5
lcd,0.9,0.5,0.375,1,0.3,0.5
lcm,0.9,0.5,0.375,1,0.875,1
ldg,0.9,0.5,0.3,0.5,0.5,0.5
lea,0.9,0.5,0.272727272727273,0,0.1,0.5
led,0.9,0.5,0.272727272727273,0,0.3,0.5
lee,0.9,0.5,0.272727272727273,0,0.272727272727273,0
leg,0.9,0.5,0.272727272727273,0,0.5,0.5
lei,0.9,0.5,0.272727272727273,0,0.727272727272727,0
ley,0.9,0.5,0.272727272727273,0,0.545454545454545,0
lek,0.9,0.5,0.272727272727273,0,0.8,0.5
len,0.9,0.5,0.272727272727273,0,0.75,1
leo,0.9,0.5,0.272727272727273,0,0.818181818181818,0
lep,0.9,0.5,0.272727272727273,0,0.909090909090909,0
ler,0.9,0.5,0.272727272727273,0,0.363636363636364,0
les,0.9,0.5,0.272727272727273,0,0.2,0.5
let,0.9,0.5,0.272727272727273,0,0.454545454545455,0
leu,0.9,0.5,0.272727272727273,0,0.636363636363636,0
lev,0.9,0.5,0.272727272727273,0,0.5,1
lew,0.9,0.5,0.272727272727273,0,0.181818181818182,0
lex,0.9,0.5,0.272727272727273,0,0.25,1
lhb,0.9,0.5,0.6,0.5,0.625,1
lhd,0.9,0.5,0.6,0.5,0.3,0.5
lib,0.9,0.5,0.727272727272727,0,0.625,1
lyc,0.9,0.5,0.545454545454545,0,0.375,1
lid,0.9,0.5,0.727272727272727,0,0.3,0.5
lie,0.9,0.5,0.727272727272727,0,0.272727272727273,0
lye,0.9,0.5,0.545454545454545,0,0.272727272727273,0
lif,0.9,0.5,0.727272727272727,0,0.4,0.5
lig,0.9,0.5,0.727272727272727,0,0.5,0.5
lim,0.9,0.5,0.727272727272727,0,0.875,1
lym,0.9,0.5,0.545454545454545,0,0.875,1
lin,0.9,0.5,0.727272727272727,0,0.75,1
lyn,0.9,0.5,0.545454545454545,0,0.75,1
lip,0.9,0.5,0.727272727272727,0,0.909090909090909,0
liq,0.9,0.5,0.727272727272727,0,0.0909090909090909,0
lir,0.9,0.5,0.727272727272727,0,0.363636363636364,0
lis,0.9,0.5,0.727272727272727,0,0.2,0.5
lys,0.9,0.5,0.545454545454545,0,0.2,0.5
lit,0.9,0.5,0.727272727272727,0,0.454545454545455,0
liv,0.9,0.5,0.727272727272727,0,0.5,1
liz,0.9,0.5,0.727272727272727,0,0.125,1
llb,0.9,0.5,0.9,0.5,0.625,1
lnr,0.9,0.5,0.75,1,0.363636363636364,0
loa,0.9,0.5,0.818181818181818,0,0.1,0.5
lob,0.9,0.5,0.818181818181818,0,0.625,1
loc,0.9,0.5,0.818181818181818,0,0.375,1
lod,0.9,0.5,0.818181818181818,0,0.3,0.5
loe,0.9,0.5,0.818181818181818,0,0.272727272727273,0
lof,0.9,0.5,0.818181818181818,0,0.4,0.5
log,0.9,0.5,0.818181818181818,0,0.5,0.5
loy,0.9,0.5,0.818181818181818,0,0.545454545454545,0
loo,0.9,0.5,0.818181818181818,0,0.818181818181818,0
lop,0.9,0.5,0.818181818181818,0,0.909090909090909,0
loq,0.9,0.5,0.818181818181818,0,0.0909090909090909,0
lor,0.9,0.5,0.818181818181818,0,0.363636363636364,0
lot,0.9,0.5,0.818181818181818,0,0.454545454545455,0
lou,0.9,0.5,0.818181818181818,0,0.636363636363636,0
low,0.9,0.5,0.818181818181818,0,0.181818181818182,0
lox,0.9,0.5,0.818181818181818,0,0.25,1
lpm,0.9,0.5,0.909090909090909,0,0.875,1
lsc,0.9,0.5,0.2,0.5,0.375,1
lst,0.9,0.5,0.2,0.5,0.454545454545455,0
ltr,0.9,0.5,0.454545454545455,0,0.363636363636364,0
lub,0.9,0.5,0.636363636363636,0,0.625,1
luc,0.9,0.5,0.636363636363636,0,0.375,1
lud,0.9,0.5,0.636363636363636,0,0.3,0.5
lue,0.9,0.5,0.636363636363636,0,0.272727272727273,0
lug,0.9,0.5,0.636363636363636,0,0.5,0.5
lui,0.9,0.5,0.636363636363636,0,0.727272727272727,0
lum,0.9,0.5,0.636363636363636,0,0.875,1
luo,0.9,0.5,0.636363636363636,0,0.818181818181818,0
lur,0.9,0.5,0.636363636363636,0,0.363636363636364,0
lut,0.9,0.5,0.636363636363636,0,0.454545454545455,0
lux,0.9,0.5,0.636363636363636,0,0.25,1
lwl,0.9,0.5,0.181818181818182,0,0.9,0.5
lwm,0.9,0.5,0.181818181818182,0,0.875,1
lwo,0.9,0.5,0.181818181818182,0,0.818181818181818,0
lwp,0.9,0.5,0.181818181818182,0,0.909090909090909,0
lxx,0.9,0.5,0.25,1,0.25,1
mab,0.875,1,0.1,0.5,0.625,1
mac,0.875,1,0.1,0.5,0.375,1
mad,0.875,1,0.1,0.5,0.3,0.5
mae,0.875,1,0.1,0.5,0.272727272727273,0
mag,0.875,1,0.1,0.5,0.5,0.5
mah,0.875,1,0.1,0.5,0.6,0.5
may,0.875,1,0.1,0.5,0.545454545454545,0
mal,0.875,1,0.1,0.5,0.9,0.5
mam,0.875,1,0.1,0.5,0.875,1
man,0.875,1,0.1,0.5,0.75,1
mao,0.875,1,0.1,0.5,0.818181818181818,0
map,0.875,1,0.1,0.5,0.909090909090909,0
mar,0.875,1,0.1,0.5,0.363636363636364,0
mas,0.875,1,0.1,0.5,0.2,0.5
mat,0.875,1,0.1,0.5,0.454545454545455,0
mau,0.875,1,0.1,0.5,0.636363636363636,0
maw,0.875,1,0.1,0.5,0.181818181818182,0
max,0.875,1,0.1,0.5,0.25,1
mbd,0.875,1,0.625,1,0.3,0.5
mcf,0.875,1,0.375,1,0.4,0.5
mcg,0.875,1,0.375,1,0.5,0.5
mea,0.875,1,0.272727272727273,0,0.1,0.5
med,0.875,1,0.272727272727273,0,0.3,0.5
mee,0.875,1,0.272727272727273,0,0.272727272727273,0
meg,0.875,1,0.272727272727273,0,0.5,0.5
mel,0.875,1,0.272727272727273,0,0.9,0.5
mem,0.875,1,0.272727272727273,0,0.875,1
men,0.875,1,0.272727272727273,0,0.75,1
meo,0.875,1,0.272727272727273,0,0.818181818181818,0
meq,0.875,1,0.272727272727273,0,0.0909090909090909,0
mer,0.875,1,0.272727272727273,0,0.363636363636364,0
mes,0.875,1,0.272727272727273,0,0.2,0.5
met,0.875,1,0.272727272727273,0,0.454545454545455,0
meu,0.875,1,0.272727272727273,0,0.636363636363636,0
mev,0.875,1,0.272727272727273,0,0.5,1
mew,0.875,1,0.272727272727273,0,0.181818181818182,0
mfd,0.875,1,0.4,0.5,0.3,0.5
mfg,0.875,1,0.4,0.5,0.5,0.5
mfr,0.875,1,0.4,0.5,0.363636363636364,0
mgd,0.875,1,0.5,0.5,0.3,0.5
mgr,0.875,1,0.5,0.5,0.363636363636364,0
mgt,0.875,1,0.5,0.5,0.454545454545455,0
mhg,0.875,1,0.6,0.5,0.5,0.5
mho,0.875,1,0.6,0.5,0.818181818181818,0
mhz,0.875,1,0.6,0.5,0.125,1
mia,0.875,1,0.727272727272727,0,0.1,0.5
mya,0.875,1,0.545454545454545,0,0.1,0.5
mib,0.875,1,0.727272727272727,0,0.625,1
myc,0.875,1,0.545454545454545,0,0.375,1
mid,0.875,1,0.727272727272727,0,0.3,0.5
mig,0.875,1,0.727272727272727,0,0.5,0.5
myg,0.875,1,0.545454545454545,0,0.5,0.5
mil,0.875,1,0.727272727272727,0,0.9,0.5
mim,0.875,1,0.727272727272727,0,0.875,1
mym,0.875,1,0.545454545454545,0,0.875,1
min,0.875,1,0.727272727272727,0,0.75,1
mir,0.875,1,0.727272727272727,0,0.363636363636364,0
mis,0.875,1,0.727272727272727,0,0.2,0.5
mit,0.875,1,0.727272727272727,0,0.454545454545455,0
mix,0.875,1,0.727272727272727,0,0.25,1
mks,0.875,1,0.8,0.5,0.2,0.5
mkt,0.875,1,0.8,0.5,0.454545454545455,0
mlx,0.875,1,0.9,0.5,0.25,1
mmf,0.875,1,0.875,1,0.4,0.5
mna,0.875,1,0.75,1,0.1,0.5
moa,0.875,1,0.818181818181818,0,0.1,0.5
mob,0.875,1,0.818181818181818,0,0.625,1
moc,0.875,1,0.818181818181818,0,0.375,1
mod,0.875,1,0.818181818181818,0,0.3,0.5
moe,0.875,1,0.818181818181818,0,0.272727272727273,0
mog,0.875,1,0.818181818181818,0,0.5,0.5
moi,0.875,1,0.818181818181818,0,0.727272727272727,0
moy,0.875,1,0.818181818181818,0,0.545454545454545,0
mol,0.875,1,0.818181818181818,0,0.9,0.5
mom,0.875,1,0.818181818181818,0,0.875,1
mon,0.875,1,0.818181818181818,0,0.75,1
moo,0.875,1,0.818181818181818,0,0.818181818181818,0
mop,0.875,1,0.818181818181818,0,0.909090909090909,0
mor,0.875,1,0.818181818181818,0,0.363636363636364,0
mos,0.875,1,0.818181818181818,0,0.2,0.5
mot,0.875,1,0.818181818181818,0,0.454545454545455,0
mou,0.875,1,0.818181818181818,0,0.636363636363636,0
mow,0.875,1,0.818181818181818,0,0.181818181818182,0
mpb,0.875,1,0.909090909090909,0,0.625,1
mpg,0.875,1,0.909090909090909,0,0.5,0.5
mph,0.875,1,0.909090909090909,0,0.6,0.5
mrs,0.875,1,0.363636363636364,0,0.2,0.5
mru,0.875,1,0.363636363636364,0,0.636363636363636,0
msg,0.875,1,0.2,0.5,0.5,0.5
msl,0.875,1,0.2,0.5,0.9,0.5
mss,0.875,1,0.2,0.5,0.2,0.5
mtd,0.875,1,0.454545454545455,0,0.3,0.5
mtg,0.875,1,0.454545454545455,0,0.5,0.5
mtn,0.875,1,0.454545454545455,0,0.75,1
mts,0.875,1,0.454545454545455,0,0.2,0.5
mtx,0.875,1,0.454545454545455,0,0.25,1
mud,0.875,1,0.636363636363636,0,0.3,0.5
mug,0.875,1,0.636363636363636,0,0.5,0.5
mum,0.875,1,0.636363636363636,0,0.875,1
mun,0.875,1,0.636363636363636,0,0.75,1
mus,0.875,1,0.636363636363636,0,0.2,0.5
mut,0.875,1,0.636363636363636,0,0.454545454545455,0
mux,0.875,1,0.636363636363636,0,0.25,1
mwa,0.875,1,0.181818181818182,0,0.1,0.5
mxd,0.875,1,0.25,1,0.3,0.5
naa,0.75,1,0.1,0.5,0.1,0.5
nab,0.75,1,0.1,0.5,0.625,1
nad,0.75,1,0.1,0.5,0.3,0.5
nae,0.75,1,0.1,0.5,0.272727272727273,0
naf,0.75,1,0.1,0.5,0.4,0.5
nag,0.75,1,0.1,0.5,0.5,0.5
nay,0.75,1,0.1,0.5,0.545454545454545,0
nak,0.75,1,0.1,0.5,0.8,0.5
nam,0.75,1,0.1,0.5,0.875,1
nan,0.75,1,0.1,0.5,0.75,1
nap,0.75,1,0.1,0.5,0.909090909090909,0
nar,0.75,1,0.1,0.5,0.363636363636364,0
nat,0.75,1,0.1,0.5,0.454545454545455,0
nav,0.75,1,0.1,0.5,0.5,1
naw,0.75,1,0.1,0.5,0.181818181818182,0
nbg,0.75,1,0.625,1,0.5,0.5
nco,0.75,1,0.375,1,0.818181818181818,0
nea,0.75,1,0.272727272727273,0,0.1,0.5
neb,0.75,1,0.272727272727273,0,0.625,1
ned,0.75,1,0.272727272727273,0,0.3,0.5
nee,0.75,1,0.272727272727273,0,0.272727272727273,0
nef,0.75,1,0.272727272727273,0,0.4,0.5
neg,0.75,1,0.272727272727273,0,0.5,0.5
nei,0.75,1,0.272727272727273,0,0.727272727272727,0
nek,0.75,1,0.272727272727273,0,0.8,0.5
neo,0.75,1,0.272727272727273,0,0.818181818181818,0
nep,0.75,1,0.272727272727273,0,0.909090909090909,0
net,0.75,1,0.272727272727273,0,0.454545454545455,0
new,0.75,1,0.272727272727273,0,0.181818181818182,0
nib,0.75,1,0.727272727272727,0,0.625,1
nid,0.75,1,0.727272727272727,0,0.3,0.5
nye,0.75,1,0.545454545454545,0,0.272727272727273,0
nig,0.75,1,0.727272727272727,0,0.5,0.5
nil,0.75,1,0.727272727272727,0,0.9,0.5
nim,0.75,1,0.727272727272727,0,0.875,1
nip,0.75,1,0.727272727272727,0,0.909090909090909,0
nis,0.75,1,0.727272727272727,0,0.2,0.5
nit,0.75,1,0.727272727272727,0,0.454545454545455,0
nix,0.75,1,0.727272727272727,0,0.25,1
noa,0.75,1,0.818181818181818,0,0.1,0.5
nob,0.75,1,0.818181818181818,0,0.625,1
nod,0.75,1,0.818181818181818,0,0.3,0.5
nog,0.75,1,0.818181818181818,0,0.5,0.5
noh,0.75,1,0.818181818181818,0,0.6,0.5
noy,0.75,1,0.818181818181818,0,0.545454545454545,0
nol,0.75,1,0.818181818181818,0,0.9,0.5
nom,0.75,1,0.818181818181818,0,0.875,1
non,0.75,1,0.818181818181818,0,0.75,1
noo,0.75,1,0.818181818181818,0,0.818181818181818,0
nor,0.75,1,0.818181818181818,0,0.363636363636364,0
nos,0.75,1,0.818181818181818,0,0.2,0.5
not,0.75,1,0.818181818181818,0,0.454545454545455,0
nou,0.75,1,0.818181818181818,0,0.636363636363636,0
nov,0.75,1,0.818181818181818,0,0.5,1
now,0.75,1,0.818181818181818,0,0.181818181818182,0
nox,0.75,1,0.818181818181818,0,0.25,1
nth,0.75,1,0.454545454545455,0,0.6,0.5
nub,0.75,1,0.636363636363636,0,0.625,1
nul,0.75,1,0.636363636363636,0,0.9,0.5
num,0.75,1,0.636363636363636,0,0.875,1
nun,0.75,1,0.636363636363636,0,0.75,1
nus,0.75,1,0.636363636363636,0,0.2,0.5
nut,0.75,1,0.636363636363636,0,0.454545454545455,0
oad,0.818181818181818,0,0.1,0.5,0.3,0.5
oaf,0.818181818181818,0,0.1,0.5,0.4,0.5
oak,0.818181818181818,0,0.1,0.5,0.8,0.5
oam,0.818181818181818,0,0.1,0.5,0.875,1
oar,0.818181818181818,0,0.1,0.5,0.363636363636364,0
oat,0.818181818181818,0,0.1,0.5,0.454545454545455,0
oba,0.818181818181818,0,0.625,1,0.1,0.5
obb,0.818181818181818,0,0.625,1,0.625,1
obe,0.818181818181818,0,0.625,1,0.272727272727273,0
obi,0.818181818181818,0,0.625,1,0.727272727272727,0
obj,0.818181818181818,0,0.625,1,0.7,0.5
obl,0.818181818181818,0,0.625,1,0.9,0.5
obs,0.818181818181818,0,0.625,1,0.2,0.5
obv,0.818181818181818,0,0.625,1,0.5,1
oca,0.818181818181818,0,0.375,1,0.1,0.5
och,0.818181818181818,0,0.375,1,0.6,0.5
ock,0.818181818181818,0,0.375,1,0.8,0.5
oct,0.818181818181818,0,0.375,1,0.454545454545455,0
oda,0.818181818181818,0,0.3,0.5,0.1,0.5
odd,0.818181818181818,0,0.3,0.5,0.3,0.5
ode,0.818181818181818,0,0.3,0.5,0.272727272727273,0
ods,0.818181818181818,0,0.3,0.5,0.2,0.5
odz,0.818181818181818,0,0.3,0.5,0.125,1
oer,0.818181818181818,0,0.272727272727273,0,0.363636363636364,0
oes,0.818181818181818,0,0.272727272727273,0,0.2,0.5
off,0.818181818181818,0,0.4,0.5,0.4,0.5
ofo,0.818181818181818,0,0.4,0.5,0.818181818181818,0
oft,0.818181818181818,0,0.4,0.5,0.454545454545455,0
ohm,0.818181818181818,0,0.6,0.5,0.875,1
oho,0.818181818181818,0,0.6,0.5,0.818181818181818,0
ohs,0.818181818181818,0,0.6,0.5,0.2,0.5
ohv,0.818181818181818,0,0.6,0.5,0.5,1
oie,0.818181818181818,0,0.727272727272727,0,0.272727272727273,0
oii,0.818181818181818,0,0.727272727272727,0,0.727272727272727,0
oik,0.818181818181818,0,0.727272727272727,0,0.8,0.5
oil,0.818181818181818,0,0.727272727272727,0,0.9,0.5
oka,0.818181818181818,0,0.8,0.5,0.1,0.5
oke,0.818181818181818,0,0.8,0.5,0.272727272727273,0
oki,0.818181818181818,0,0.8,0.5,0.727272727272727,0
ola,0.818181818181818,0,0.9,0.5,0.1,0.5
old,0.818181818181818,0,0.9,0.5,0.3,0.5
ole,0.818181818181818,0,0.9,0.5,0.272727272727273,0
olm,0.818181818181818,0,0.9,0.5,0.875,1
olp,0.818181818181818,0,0.9,0.5,0.909090909090909,0
oms,0.818181818181818,0,0.875,1,0.2,0.5
ona,0.818181818181818,0,0.75,1,0.1,0.5
one,0.818181818181818,0,0.75,1,0.272727272727273,0
oni,0.818181818181818,0,0.75,1,0.727272727272727,0
ony,0.818181818181818,0,0.75,1,0.545454545454545,0
ono,0.818181818181818,0,0.75,1,0.818181818181818,0
ons,0.818181818181818,0,0.75,1,0.2,0.5
ont,0.818181818181818,0,0.75,1,0.454545454545455,0
oof,0.818181818181818,0,0.818181818181818,0,0.4,0.5
ooh,0.818181818181818,0,0.818181818181818,0,0.6,0.5
oos,0.818181818181818,0,0.818181818181818,0,0.2,0.5
oot,0.818181818181818,0,0.818181818181818,0,0.454545454545455,0
opa,0.818181818181818,0,0.909090909090909,0,0.1,0.5
ope,0.818181818181818,0,0.909090909090909,0,0.272727272727273,0
opp,0.818181818181818,0,0.909090909090909,0,0.909090909090909,0
ops,0.818181818181818,0,0.909090909090909,0,0.2,0.5
opt,0.818181818181818,0,0.909090909090909,0,0.454545454545455,0
ora,0.818181818181818,0,0.363636363636364,0,0.1,0.5
orb,0.818181818181818,0,0.363636363636364,0,0.625,1
orc,0.818181818181818,0,0.363636363636364,0,0.375,1
ord,0.818181818181818,0,0.363636363636364,0,0.3,0.5
ore,0.818181818181818,0,0.363636363636364,0,0.272727272727273,0
orf,0.818181818181818,0,0.363636363636364,0,0.4,0.5
org,0.818181818181818,0,0.363636363636364,0,0.5,0.5
ory,0.818181818181818,0,0.363636363636364,0,0.545454545454545,0
orl,0.818181818181818,0,0.363636363636364,0,0.9,0.5
ors,0.818181818181818,0,0.363636363636364,0,0.2,0.5
ort,0.818181818181818,0,0.363636363636364,0,0.454545454545455,0
osc,0.818181818181818,0,0.2,0.5,0.375,1
ose,0.818181818181818,0,0.2,0.5,0.272727272727273,0
osi,0.818181818181818,0,0.2,0.5,0.727272727272727,0
otc,0.818181818181818,0,0.454545454545455,0,0.375,1
oto,0.818181818181818,0,0.454545454545455,0,0.818181818181818,0
oud,0.818181818181818,0,0.636363636363636,0,0.3,0.5
ouf,0.818181818181818,0,0.636363636363636,0,0.4,0.5
oui,0.818181818181818,0,0.636363636363636,0,0.727272727272727,0
our,0.818181818181818,0,0.636363636363636,0,0.363636363636364,0
out,0.818181818181818,0,0.636363636363636,0,0.454545454545455,0
ova,0.818181818181818,0,0.5,1,0.1,0.5
owd,0.818181818181818,0,0.181818181818182,0,0.3,0.5
owe,0.818181818181818,0,0.181818181818182,0,0.272727272727273,0
owk,0.818181818181818,0,0.181818181818182,0,0.8,0.5
owl,0.818181818181818,0,0.181818181818182,0,0.9,0.5
own,0.818181818181818,0,0.181818181818182,0,0.75,1
owt,0.818181818181818,0,0.181818181818182,0,0.454545454545455,0
oxy,0.818181818181818,0,0.25,1,0.545454545454545,0
ozs,0.818181818181818,0,0.125,1,0.2,0.5
pac,0.909090909090909,0,0.1,0.5,0.375,1
pad,0.909090909090909,0,0.1,0.5,0.3,0.5
pah,0.909090909090909,0,0.1,0.5,0.6,0.5
pay,0.909090909090909,0,0.1,0.5,0.545454545454545,0
pal,0.909090909090909,0,0.1,0.5,0.9,0.5
pam,0.909090909090909,0,0.1,0.5,0.875,1
pan,0.909090909090909,0,0.1,0.5,0.75,1
pap,0.909090909090909,0,0.1,0.5,0.909090909090909,0
par,0.909090909090909,0,0.1,0.5,0.363636363636364,0
pas,0.909090909090909,0,0.1,0.5,0.2,0.5
pat,0.909090909090909,0,0.1,0.5,0.454545454545455,0
pau,0.909090909090909,0,0.1,0.5,0.636363636363636,0
pav,0.909090909090909,0,0.1,0.5,0.5,1
paw,0.909090909090909,0,0.1,0.5,0.181818181818182,0
pax,0.909090909090909,0,0.1,0.5,0.25,1
pbx,0.909090909090909,0,0.625,1,0.25,1
pcf,0.909090909090909,0,0.375,1,0.4,0.5
pci,0.909090909090909,0,0.375,1,0.727272727272727,0
pcm,0.909090909090909,0,0.375,1,0.875,1
pct,0.909090909090909,0,0.375,1,0.454545454545455,0
pdl,0.909090909090909,0,0.3,0.5,0.9,0.5
pdn,0.909090909090909,0,0.3,0.5,0.75,1
pdq,0.909090909090909,0,0.3,0.5,0.0909090909090909,0
pea,0.909090909090909,0,0.272727272727273,0,0.1,0.5
ped,0.909090909090909,0,0.272727272727273,0,0.3,0.5
pee,0.909090909090909,0,0.272727272727273,0,0.272727272727273,0
peg,0.909090909090909,0,0.272727272727273,0,0.5,0.5
peh,0.909090909090909,0,0.272727272727273,0,0.6,0.5
pen,0.909090909090909,0,0.272727272727273,0,0.75,1
pep,0.909090909090909,0,0.272727272727273,0,0.909090909090909,0
per,0.909090909090909,0,0.272727272727273,0,0.363636363636364,0
pes,0.909090909090909,0,0.272727272727273,0,0.2,0.5
pet,0.909090909090909,0,0.272727272727273,0,0.454545454545455,0
pew,0.909090909090909,0,0.272727272727273,0,0.181818181818182,0
pfc,0.909090909090909,0,0.4,0.5,0.375,1
pfd,0.909090909090909,0,0.4,0.5,0.3,0.5
pfg,0.909090909090909,0,0.4,0.5,0.5,0.5
pfx,0.909090909090909,0,0.4,0.5,0.25,1
phi,0.909090909090909,0,0.6,0.5,0.727272727272727,0
pho,0.909090909090909,0,0.6,0.5,0.818181818181818,0
phr,0.909090909090909,0,0.6,0.5,0.363636363636364,0
pht,0.909090909090909,0,0.6,0.5,0.454545454545455,0
phu,0.909090909090909,0,0.6,0.5,0.636363636363636,0
pia,0.909090909090909,0,0.727272727272727,0,0.1,0.5
pya,0.909090909090909,0,0.545454545454545,0,0.1,0.5
pic,0.909090909090909,0,0.727272727272727,0,0.375,1
pie,0.909090909090909,0,0.727272727272727,0,0.272727272727273,0
pye,0.909090909090909,0,0.545454545454545,0,0.272727272727273,0
pig,0.909090909090909,0,0.727272727272727,0,0.5,0.5
