word,mat_1,mat_2,mat_3,mat_4,mat_5,mat_6,mat_7,mat_8,mat_9,mat_10,mat_11,mat_12,mat_13,mat_14,mat_15,mat_16,mat_17,mat_18,mat_19,mat_20,mat_21,mat_22,mat_23,mat_24,mat_25,mat_26,mat_27,mat_28,mat_29,mat_30,mat_31,mat_32,mat_33,mat_34
cyanmethemoglobin,0.375,1,0.545454545454545,0,0.1,0.5,0.75,1,0.875,1,0.272727272727273,0,0.454545454545455,0,0.6,0.5,0.272727272727273,0,0.875,1,0.818181818181818,0,0.5,0.5,0.9,0.5,0.818181818181818,0,0.625,1,0.727272727272727,0,0.75,1
cylindrocylindric,0.375,1,0.545454545454545,0,0.9,0.5,0.727272727272727,0,0.75,1,0.3,0.5,0.363636363636364,0,0.818181818181818,0,0.375,1,0.545454545454545,0,0.9,0.5,0.727272727272727,0,0.75,1,0.3,0.5,0.363636363636364,0,0.727272727272727,0,0.375,1
cinematographical,0.375,1,0.727272727272727,0,0.75,1,0.272727272727273,0,0.875,1,0.1,0.5,0.454545454545455,0,0.818181818181818,0,0.5,0.5,0.363636363636364,0,0.1,0.5,0.909090909090909,0,0.6,0.5,0.727272727272727,0,0.375,1,0.1,0.5,0.9,0.5
circumambulations,0.375,1,0.727272727272727,0,0.363636363636364,0,0.375,1,0.636363636363636,0,0.875,1,0.1,0.5,0.875,1,0.625,1,0.636363636363636,0,0.9,0.5,0.1,0.5,0.454545454545455,0,0.727272727272727,0,0.818181818181818,0,0.75,1,0.2,0.5
circumferentially,0.375,1,0.727272727272727,0,0.363636363636364,0,0.375,1,0.636363636363636,0,0.875,1,0.4,0.5,0.272727272727273,0,0.363636363636364,0,0.272727272727273,0,0.75,1,0.454545454545455,0,0.727272727272727,0,0.1,0.5,0.9,0.5,0.9,0.5,0.545454545454545,0
circumitineration,0.375,1,0.727272727272727,0,0.363636363636364,0,0.375,1,0.636363636363636,0,0.875,1,0.727272727272727,0,0.454545454545455,0,0.727272727272727,0,0.75,1,0.272727272727273,0,0.363636363636364,0,0.1,0.5,0.454545454545455,0,0.727272727272727,0,0.818181818181818,0,0.75,1
circumlocutionary,0.375,1,0.727272727272727,0,0.363636363636364,0,0.375,1,0.636363636363636,0,0.875,1,0.9,0.5,0.818181818181818,0,0.375,1,0.636363636363636,0,0.454545454545455,0,0.727272727272727,0,0.818181818181818,0,0.75,1,0.1,0.5,0.363636363636364,0,0.545454545454545,0
circumlocutionist,0.375,1,0.727272727272727,0,0.363636363636364,0,0.375,1,0.636363636363636,0,0.875,1,0.9,0.5,0.818181818181818,0,0.375,1,0.636363636363636,0,0.454545454545455,0,0.727272727272727,0,0.818181818181818,0,0.75,1,0.727272727272727,0,0.2,0.5,0.454545454545455,0
circumnavigations,0.375,1,0.727272727272727,0,0.363636363636364,0,0.375,1,0.636363636363636,0,0.875,1,0.75,1,0.1,0.5,0.5,1,0.727272727272727,0,0.5,0.5,0.1,0.5,0.454545454545455,0,0.727272727272727,0,0.818181818181818,0,0.75,1,0.2,0.5
circumscriptively,0.375,1,0.727272727272727,0,0.363636363636364,0,0.375,1,0.636363636363636,0,0.875,1,0.2,0.5,0.375,1,0.363636363636364,0,0.727272727272727,0,0.909090909090909,0,0.454545454545455,0,0.727272727272727,0,0.5,1,0.272727272727273,0,0.9,0.5,0.545454545454545,0
circumstantiality,0.375,1,0.727272727272727,0,0.363636363636364,0,0.375,1,0.636363636363636,0,0.875,1,0.2,0.5,0.454545454545455,0,0.1,0.5,0.75,1,0.454545454545455,0,0.727272727272727,0,0.1,0.5,0.9,0.5,0.727272727272727,0,0.454545454545455,0,0.545454545454545,0
circumstantiating,0.375,1,0.727272727272727,0,0.363636363636364,0,0.375,1,0.636363636363636,0,0.875,1,0.2,0.5,0.454545454545455,0,0.1,0.5,0.75,1,0.454545454545455,0,0.727272727272727,0,0.1,0.5,0.454545454545455,0,0.727272727272727,0,0.75,1,0.5,0.5
circumstantiation,0.375,1,0.727272727272727,0,0.363636363636364,0,0.375,1,0.636363636363636,0,0.875,1,0.2,0.5,0.454545454545455,0,0.1,0.5,0.75,1,0.454545454545455,0,0.727272727272727,0,0.1,0.5,0.454545454545455,0,0.727272727272727,0,0.818181818181818,0,0.75,1
circumterrestrial,0.375,1,0.727272727272727,0,0.363636363636364,0,0.375,1,0.636363636363636,0,0.875,1,0.454545454545455,0,0.272727272727273,0,0.363636363636364,0,0.363636363636364,0,0.272727272727273,0,0.2,0.5,0.454545454545455,0,0.363636363636364,0,0.727272727272727,0,0.1,0.5,0.9,0.5
cystoelytroplasty,0.375,1,0.545454545454545,0,0.2,0.5,0.454545454545455,0,0.818181818181818,0,0.272727272727273,0,0.9,0.5,0.545454545454545,0,0.454545454545455,0,0.363636363636364,0,0.818181818181818,0,0.909090909090909,0,0.9,0.5,0.1,0.5,0.2,0.5,0.454545454545455,0,0.545454545454545,0
cystotrachelotomy,0.375,1,0.545454545454545,0,0.2,0.5,0.454545454545455,0,0.818181818181818,0,0.454545454545455,0,0.363636363636364,0,0.1,0.5,0.375,1,0.6,0.5,0.272727272727273,0,0.9,0.5,0.818181818181818,0,0.454545454545455,0,0.818181818181818,0,0.875,1,0.545454545454545,0
cytoarchitectural,0.375,1,0.545454545454545,0,0.454545454545455,0,0.818181818181818,0,0.1,0.5,0.363636363636364,0,0.375,1,0.6,0.5,0.727272727272727,0,0.454545454545455,0,0.272727272727273,0,0.375,1,0.454545454545455,0,0.636363636363636,0,0.363636363636364,0,0.1,0.5,0.9,0.5
cytomorphological,0.375,1,0.545454545454545,0,0.454545454545455,0,0.818181818181818,0,0.875,1,0.818181818181818,0,0.363636363636364,0,0.909090909090909,0,0.6,0.5,0.818181818181818,0,0.9,0.5,0.818181818181818,0,0.5,0.5,0.727272727272727,0,0.375,1,0.1,0.5,0.9,0.5
cytopathogenicity,0.375,1,0.545454545454545,0,0.454545454545455,0,0.818181818181818,0,0.909090909090909,0,0.1,0.5,0.454545454545455,0,0.6,0.5,0.818181818181818,0,0.5,0.5,0.272727272727273,0,0.75,1,0.727272727272727,0,0.375,1,0.727272727272727,0,0.454545454545455,0,0.545454545454545,0
cytotaxonomically,0.375,1,0.545454545454545,0,0.454545454545455,0,0.818181818181818,0,0.454545454545455,0,0.1,0.5,0.25,1,0.818181818181818,0,0.75,1,0.818181818181818,0,0.875,1,0.727272727272727,0,0.375,1,0.1,0.5,0.9,0.5,0.9,0.5,0.545454545454545,0
cytotrophoblastic,0.375,1,0.545454545454545,0,0.454545454545455,0,0.818181818181818,0,0.454545454545455,0,0.363636363636364,0,0.818181818181818,0,0.909090909090909,0,0.6,0.5,0.818181818181818,0,0.625,1,0.9,0.5,0.1,0.5,0.2,0.5,0.454545454545455,0,0.727272727272727,0,0.375,1
clinicopathologic,0.375,1,0.9,0.5,0.727272727272727,0,0.75,1,0.727272727272727,0,0.375,1,0.818181818181818,0,0.909090909090909,0,0.1,0.5,0.454545454545455,0,0.6,0.5,0.818181818181818,0,0.9,0.5,0.818181818181818,0,0.5,0.5,0.727272727272727,0,0.375,1
cochlospermaceous,0.375,1,0.818181818181818,0,0.375,1,0.6,0.5,0.9,0.5,0.818181818181818,0,0.2,0.5,0.909090909090909,0,0.272727272727273,0,0.363636363636364,0,0.875,1,0.1,0.5,0.375,1,0.272727272727273,0,0.818181818181818,0,0.636363636363636,0,0.2,0.5
coenospecifically,0.375,1,0.818181818181818,0,0.272727272727273,0,0.75,1,0.818181818181818,0,0.2,0.5,0.909090909090909,0,0.272727272727273,0,0.375,1,0.727272727272727,0,0.4,0.5,0.727272727272727,0,0.375,1,0.1,0.5,0.9,0.5,0.9,0.5,0.545454545454545,0
coinstantaneously,0.375,1,0.818181818181818,0,0.727272727272727,0,0.75,1,0.2,0.5,0.454545454545455,0,0.1,0.5,0.75,1,0.454545454545455,0,0.1,0.5,0.75,1,0.272727272727273,0,0.818181818181818,0,0.636363636363636,0,0.2,0.5,0.9,0.5,0.545454545454545,0
coleopterological,0.375,1,0.818181818181818,0,0.9,0.5,0.272727272727273,0,0.818181818181818,0,0.909090909090909,0,0.454545454545455,0,0.272727272727273,0,0.363636363636364,0,0.818181818181818,0,0.9,0.5,0.818181818181818,0,0.5,0.5,0.727272727272727,0,0.375,1,0.1,0.5,0.9,0.5
colicystopyelitis,0.375,1,0.818181818181818,0,0.9,0.5,0.727272727272727,0,0.375,1,0.545454545454545,0,0.2,0.5,0.454545454545455,0,0.818181818181818,0,0.909090909090909,0,0.545454545454545,0,0.272727272727273,0,0.9,0.5,0.727272727272727,0,0.454545454545455,0,0.727272727272727,0,0.2,0.5
collaborationists,0.375,1,0.818181818181818,0,0.9,0.5,0.9,0.5,0.1,0.5,0.625,1,0.818181818181818,0,0.363636363636364,0,0.1,0.5,0.454545454545455,0,0.727272727272727,0,0.818181818181818,0,0.75,1,0.727272727272727,0,0.2,0.5,0.454545454545455,0,0.2,0.5
collaborativeness,0.375,1,0.818181818181818,0,0.9,0.5,0.9,0.5,0.1,0.5,0.625,1,0.818181818181818,0,0.363636363636364,0,0.1,0.5,0.454545454545455,0,0.727272727272727,0,0.5,1,0.272727272727273,0,0.75,1,0.272727272727273,0,0.2,0.5,0.2,0.5
colleaguesmanship,0.375,1,0.818181818181818,0,0.9,0.5,0.9,0.5,0.272727272727273,0,0.1,0.5,0.5,0.5,0.636363636363636,0,0.272727272727273,0,0.2,0.5,0.875,1,0.1,0.5,0.75,1,0.2,0.5,0.6,0.5,0.727272727272727,0,0.909090909090909,0
commemorativeness,0.375,1,0.818181818181818,0,0.875,1,0.875,1,0.272727272727273,0,0.875,1,0.818181818181818,0,0.363636363636364,0,0.1,0.5,0.454545454545455,0,0.727272727272727,0,0.5,1,0.272727272727273,0,0.75,1,0.272727272727273,0,0.2,0.5,0.2,0.5
commensurableness,0.375,1,0.818181818181818,0,0.875,1,0.875,1,0.272727272727273,0,0.75,1,0.2,0.5,0.636363636363636,0,0.363636363636364,0,0.1,0.5,0.625,1,0.9,0.5,0.272727272727273,0,0.75,1,0.272727272727273,0,0.2,0.5,0.2,0.5
commercialisation,0.375,1,0.818181818181818,0,0.875,1,0.875,1,0.272727272727273,0,0.363636363636364,0,0.375,1,0.727272727272727,0,0.1,0.5,0.9,0.5,0.727272727272727,0,0.2,0.5,0.1,0.5,0.454545454545455,0,0.727272727272727,0,0.818181818181818,0,0.75,1
commercialization,0.375,1,0.818181818181818,0,0.875,1,0.875,1,0.272727272727273,0,0.363636363636364,0,0.375,1,0.727272727272727,0,0.1,0.5,0.9,0.5,0.727272727272727,0,0.125,1,0.1,0.5,0.454545454545455,0,0.727272727272727,0,0.818181818181818,0,0.75,1
commissionerships,0.375,1,0.818181818181818,0,0.875,1,0.875,1,0.727272727272727,0,0.2,0.5,0.2,0.5,0.727272727272727,0,0.818181818181818,0,0.75,1,0.272727272727273,0,0.363636363636364,0,0.2,0.5,0.6,0.5,0.727272727272727,0,0.909090909090909,0,0.2,0.5
communicativeness,0.375,1,0.818181818181818,0,0.875,1,0.875,1,0.636363636363636,0,0.75,1,0.727272727272727,0,0.375,1,0.1,0.5,0.454545454545455,0,0.727272727272727,0,0.5,1,0.272727272727273,0,0.75,1,0.272727272727273,0,0.2,0.5,0.2,0.5
companionableness,0.375,1,0.818181818181818,0,0.875,1,0.909090909090909,0,0.1,0.5,0.75,1,0.727272727272727,0,0.818181818181818,0,0.75,1,0.1,0.5,0.625,1,0.9,0.5,0.272727272727273,0,0.75,1,0.272727272727273,0,0.2,0.5,0.2,0.5
compartmentalized,0.375,1,0.818181818181818,0,0.875,1,0.909090909090909,0,0.1,0.5,0.363636363636364,0,0.454545454545455,0,0.875,1,0.272727272727273,0,0.75,1,0.454545454545455,0,0.1,0.5,0.9,0.5,0.727272727272727,0,0.125,1,0.272727272727273,0,0.3,0.5
compartmentalizes,0.375,1,0.818181818181818,0,0.875,1,0.909090909090909,0,0.1,0.5,0.363636363636364,0,0.454545454545455,0,0.875,1,0.272727272727273,0,0.75,1,0.454545454545455,0,0.1,0.5,0.9,0.5,0.727272727272727,0,0.125,1,0.272727272727273,0,0.2,0.5
compassionateness,0.375,1,0.818181818181818,0,0.875,1,0.909090909090909,0,0.1,0.5,0.2,0.5,0.2,0.5,0.727272727272727,0,0.818181818181818,0,0.75,1,0.1,0.5,0.454545454545455,0,0.272727272727273,0,0.75,1,0.272727272727273,0,0.2,0.5,0.2,0.5
complementariness,0.375,1,0.818181818181818,0,0.875,1,0.909090909090909,0,0.9,0.5,0.272727272727273,0,0.875,1,0.272727272727273,0,0.75,1,0.454545454545455,0,0.1,0.5,0.363636363636364,0,0.727272727272727,0,0.75,1,0.272727272727273,0,0.2,0.5,0.2,0.5
complimentariness,0.375,1,0.818181818181818,0,0.875,1,0.909090909090909,0,0.9,0.5,0.727272727272727,0,0.875,1,0.272727272727273,0,0.75,1,0.454545454545455,0,0.1,0.5,0.363636363636364,0,0.727272727272727,0,0.75,1,0.272727272727273,0,0.2,0.5,0.2,0.5
comprehensibility,0.375,1,0.818181818181818,0,0.875,1,0.909090909090909,0,0.363636363636364,0,0.272727272727273,0,0.6,0.5,0.272727272727273,0,0.75,1,0.2,0.5,0.727272727272727,0,0.625,1,0.727272727272727,0,0.9,0.5,0.727272727272727,0,0.454545454545455,0,0.545454545454545,0
comprehensiveness,0.375,1,0.818181818181818,0,0.875,1,0.909090909090909,0,0.363636363636364,0,0.272727272727273,0,0.6,0.5,0.272727272727273,0,0.75,1,0.2,0.5,0.727272727272727,0,0.5,1,0.272727272727273,0,0.75,1,0.272727272727273,0,0.2,0.5,0.2,0.5
compressibilities,0.375,1,0.818181818181818,0,0.875,1,0.909090909090909,0,0.363636363636364,0,0.272727272727273,0,0.2,0.5,0.2,0.5,0.727272727272727,0,0.625,1,0.727272727272727,0,0.9,0.5,0.727272727272727,0,0.454545454545455,0,0.727272727272727,0,0.272727272727273,0,0.2,0.5
concentralization,0.375,1,0.818181818181818,0,0.75,1,0.375,1,0.272727272727273,0,0.75,1,0.454545454545455,0,0.363636363636364,0,0.1,0.5,0.9,0.5,0.727272727272727,0,0.125,1,0.1,0.5,0.454545454545455,0,0.727272727272727,0,0.818181818181818,0,0.75,1
concentrativeness,0.375,1,0.818181818181818,0,0.75,1,0.375,1,0.272727272727273,0,0.75,1,0.454545454545455,0,0.363636363636364,0,0.1,0.5,0.454545454545455,0,0.727272727272727,0,0.5,1,0.272727272727273,0,0.75,1,0.272727272727273,0,0.2,0.5,0.2,0.5
conceptualisation,0.375,1,0.818181818181818,0,0.75,1,0.375,1,0.272727272727273,0,0.909090909090909,0,0.454545454545455,0,0.636363636363636,0,0.1,0.5,0.9,0.5,0.727272727272727,0,0.2,0.5,0.1,0.5,0.454545454545455,0,0.727272727272727,0,0.818181818181818,0,0.75,1
conceptualization,0.375,1,0.818181818181818,0,0.75,1,0.375,1,0.272727272727273,0,0.909090909090909,0,0.454545454545455,0,0.636363636363636,0,0.1,0.5,0.9,0.5,0.727272727272727,0,0.125,1,0.1,0.5,0.454545454545455,0,0.727272727272727,0,0.818181818181818,0,0.75,1
concupiscibleness,0.375,1,0.818181818181818,0,0.75,1,0.375,1,0.636363636363636,0,0.909090909090909,0,0.727272727272727,0,0.2,0.5,0.375,1,0.727272727272727,0,0.625,1,0.9,0.5,0.272727272727273,0,0.75,1,0.272727272727273,0,0.2,0.5,0.2,0.5
condescendingness,0.375,1,0.818181818181818,0,0.75,1,0.3,0.5,0.272727272727273,0,0.2,0.5,0.375,1,0.272727272727273,0,0.75,1,0.3,0.5,0.727272727272727,0,0.75,1,0.5,0.5,0.75,1,0.272727272727273,0,0.2,0.5,0.2,0.5
condescensiveness,0.375,1,0.818181818181818,0,0.75,1,0.3,0.5,0.272727272727273,0,0.2,0.5,0.375,1,0.272727272727273,0,0.75,1,0.2,0.5,0.727272727272727,0,0.5,1,0.272727272727273,0,0.75,1,0.272727272727273,0,0.2,0.5,0.2,0.5
configurationally,0.375,1,0.818181818181818,0,0.75,1,0.4,0.5,0.727272727272727,0,0.5,0.5,0.636363636363636,0,0.363636363636364,0,0.1,0.5,0.454545454545455,0,0.727272727272727,0,0.818181818181818,0,0.75,1,0.1,0.5,0.9,0.5,0.9,0.5,0.545454545454545,0
confraternization,0.375,1,0.818181818181818,0,0.75,1,0.4,0.5,0.363636363636364,0,0.1,0.5,0.454545454545455,0,0.272727272727273,0,0.363636363636364,0,0.75,1,0.727272727272727,0,0.125,1,0.1,0.5,0.454545454545455,0,0.727272727272727,0,0.818181818181818,0,0.75,1
congregationalism,0.375,1,0.818181818181818,0,0.75,1,0.5,0.5,0.363636363636364,0,0.272727272727273,0,0.5,0.5,0.1,0.5,0.454545454545455,0,0.727272727272727,0,0.818181818181818,0,0.75,1,0.1,0.5,0.9,0.5,0.727272727272727,0,0.2,0.5,0.875,1
congregationalist,0.375,1,0.818181818181818,0,0.75,1,0.5,0.5,0.363636363636364,0,0.272727272727273,0,0.5,0.5,0.1,0.5,0.454545454545455,0,0.727272727272727,0,0.818181818181818,0,0.75,1,0.1,0.5,0.9,0.5,0.727272727272727,0,0.2,0.5,0.454545454545455,0
congregationalize,0.375,1,0.818181818181818,0,0.75,1,0.5,0.5,0.363636363636364,0,0.272727272727273,0,0.5,0.5,0.1,0.5,0.454545454545455,0,0.727272727272727,0,0.818181818181818,0,0.75,1,0.1,0.5,0.9,0.5,0.727272727272727,0,0.125,1,0.272727272727273,0
conjecturableness,0.375,1,0.818181818181818,0,0.75,1,0.7,0.5,0.272727272727273,0,0.375,1,0.454545454545455,0,0.636363636363636,0,0.363636363636364,0,0.1,0.5,0.625,1,0.9,0.5,0.272727272727273,0,0.75,1,0.272727272727273,0,0.2,0.5,0.2,0.5
conscientiousness,0.375,1,0.818181818181818,0,0.75,1,0.2,0.5,0.375,1,0.727272727272727,0,0.272727272727273,0,0.75,1,0.454545454545455,0,0.727272727272727,0,0.818181818181818,0,0.636363636363636,0,0.2,0.5,0.75,1,0.272727272727273,0,0.2,0.5,0.2,0.5
consentaneousness,0.375,1,0.818181818181818,0,0.75,1,0.2,0.5,0.272727272727273,0,0.75,1,0.454545454545455,0,0.1,0.5,0.75,1,0.272727272727273,0,0.818181818181818,0,0.636363636363636,0,0.2,0.5,0.75,1,0.272727272727273,0,0.2,0.5,0.2,0.5
consequentialness,0.375,1,0.818181818181818,0,0.75,1,0.2,0.5,0.272727272727273,0,0.0909090909090909,0,0.636363636363636,0,0.272727272727273,0,0.75,1,0.454545454545455,0,0.727272727272727,0,0.1,0.5,0.9,0.5,0.75,1,0.272727272727273,0,0.2,0.5,0.2,0.5
considerativeness,0.375,1,0.818181818181818,0,0.75,1,0.2,0.5,0.727272727272727,0,0.3,0.5,0.272727272727273,0,0.363636363636364,0,0.1,0.5,0.454545454545455,0,0.727272727272727,0,0.5,1,0.272727272727273,0,0.75,1,0.272727272727273,0,0.2,0.5,0.2,0.5
constitutionalism,0.375,1,0.818181818181818,0,0.75,1,0.2,0.5,0.454545454545455,0,0.727272727272727,0,0.454545454545455,0,0.636363636363636,0,0.454545454545455,0,0.727272727272727,0,0.818181818181818,0,0.75,1,0.1,0.5,0.9,0.5,0.727272727272727,0,0.2,0.5,0.875,1
constitutionalist,0.375,1,0.818181818181818,0,0.75,1,0.2,0.5,0.454545454545455,0,0.727272727272727,0,0.454545454545455,0,0.636363636363636,0,0.454545454545455,0,0.727272727272727,0,0.818181818181818,0,0.75,1,0.1,0.5,0.9,0.5,0.727272727272727,0,0.2,0.5,0.454545454545455,0
constitutionality,0.375,1,0.818181818181818,0,0.75,1,0.2,0.5,0.454545454545455,0,0.727272727272727,0,0.454545454545455,0,0.636363636363636,0,0.454545454545455,0,0.727272727272727,0,0.818181818181818,0,0.75,1,0.1,0.5,0.9,0.5,0.727272727272727,0,0.454545454545455,0,0.545454545454545,0
constitutionalize,0.375,1,0.818181818181818,0,0.75,1,0.2,0.5,0.454545454545455,0,0.727272727272727,0,0.454545454545455,0,0.636363636363636,0,0.454545454545455,0,0.727272727272727,0,0.818181818181818,0,0.75,1,0.1,0.5,0.9,0.5,0.727272727272727,0,0.125,1,0.272727272727273,0
consubstantialism,0.375,1,0.818181818181818,0,0.75,1,0.2,0.5,0.636363636363636,0,0.625,1,0.2,0.5,0.454545454545455,0,0.1,0.5,0.75,1,0.454545454545455,0,0.727272727272727,0,0.1,0.5,0.9,0.5,0.727272727272727,0,0.2,0.5,0.875,1
consubstantialist,0.375,1,0.818181818181818,0,0.75,1,0.2,0.5,0.636363636363636,0,0.625,1,0.2,0.5,0.454545454545455,0,0.1,0.5,0.75,1,0.454545454545455,0,0.727272727272727,0,0.1,0.5,0.9,0.5,0.727272727272727,0,0.2,0.5,0.454545454545455,0
consubstantiality,0.375,1,0.818181818181818,0,0.75,1,0.2,0.5,0.636363636363636,0,0.625,1,0.2,0.5,0.454545454545455,0,0.1,0.5,0.75,1,0.454545454545455,0,0.727272727272727,0,0.1,0.5,0.9,0.5,0.727272727272727,0,0.454545454545455,0,0.545454545454545,0
consubstantiating,0.375,1,0.818181818181818,0,0.75,1,0.2,0.5,0.636363636363636,0,0.625,1,0.2,0.5,0.454545454545455,0,0.1,0.5,0.75,1,0.454545454545455,0,0.727272727272727,0,0.1,0.5,0.454545454545455,0,0.727272727272727,0,0.75,1,0.5,0.5
consubstantiation,0.375,1,0.818181818181818,0,0.75,1,0.2,0.5,0.636363636363636,0,0.625,1,0.2,0.5,0.454545454545455,0,0.1,0.5,0.75,1,0.454545454545455,0,0.727272727272727,0,0.1,0.5,0.454545454545455,0,0.727272727272727,0,0.818181818181818,0,0.75,1
contemplativeness,0.375,1,0.818181818181818,0,0.75,1,0.454545454545455,0,0.272727272727273,0,0.875,1,0.909090909090909,0,0.9,0.5,0.1,0.5,0.454545454545455,0,0.727272727272727,0,0.5,1,0.272727272727273,0,0.75,1,0.272727272727273,0,0.2,0.5,0.2,0.5
contemporaneously,0.375,1,0.818181818181818,0,0.75,1,0.454545454545455,0,0.272727272727273,0,0.875,1,0.909090909090909,0,0.818181818181818,0,0.363636363636364,0,0.1,0.5,0.75,1,0.272727272727273,0,0.818181818181818,0,0.636363636363636,0,0.2,0.5,0.9,0.5,0.545454545454545,0
contingentialness,0.375,1,0.818181818181818,0,0.75,1,0.454545454545455,0,0.727272727272727,0,0.75,1,0.5,0.5,0.272727272727273,0,0.75,1,0.454545454545455,0,0.727272727272727,0,0.1,0.5,0.9,0.5,0.75,1,0.272727272727273,0,0.2,0.5,0.2,0.5
contradictiveness,0.375,1,0.818181818181818,0,0.75,1,0.454545454545455,0,0.363636363636364,0,0.1,0.5,0.3,0.5,0.727272727272727,0,0.375,1,0.454545454545455,0,0.727272727272727,0,0.5,1,0.272727272727273,0,0.75,1,0.272727272727273,0,0.2,0.5,0.2,0.5
contradictoriness,0.375,1,0.818181818181818,0,0.75,1,0.454545454545455,0,0.363636363636364,0,0.1,0.5,0.3,0.5,0.727272727272727,0,0.375,1,0.454545454545455,0,0.818181818181818,0,0.363636363636364,0,0.727272727272727,0,0.75,1,0.272727272727273,0,0.2,0.5,0.2,0.5
contradistinction,0.375,1,0.818181818181818,0,0.75,1,0.454545454545455,0,0.363636363636364,0,0.1,0.5,0.3,0.5,0.727272727272727,0,0.2,0.5,0.454545454545455,0,0.727272727272727,0,0.75,1,0.375,1,0.454545454545455,0,0.727272727272727,0,0.818181818181818,0,0.75,1
contradistinctive,0.375,1,0.818181818181818,0,0.75,1,0.454545454545455,0,0.363636363636364,0,0.1,0.5,0.3,0.5,0.727272727272727,0,0.2,0.5,0.454545454545455,0,0.727272727272727,0,0.75,1,0.375,1,0.454545454545455,0,0.727272727272727,0,0.5,1,0.272727272727273,0
contradistinguish,0.375,1,0.818181818181818,0,0.75,1,0.454545454545455,0,0.363636363636364,0,0.1,0.5,0.3,0.5,0.727272727272727,0,0.2,0.5,0.454545454545455,0,0.727272727272727,0,0.75,1,0.5,0.5,0.636363636363636,0,0.727272727272727,0,0.2,0.5,0.6,0.5
contraindications,0.375,1,0.818181818181818,0,0.75,1,0.454545454545455,0,0.363636363636364,0,0.1,0.5,0.727272727272727,0,0.75,1,0.3,0.5,0.727272727272727,0,0.375,1,0.1,0.5,0.454545454545455,0,0.727272727272727,0,0.818181818181818,0,0.75,1,0.2,0.5
contraprogressist,0.375,1,0.818181818181818,0,0.75,1,0.454545454545455,0,0.363636363636364,0,0.1,0.5,0.909090909090909,0,0.363636363636364,0,0.818181818181818,0,0.5,0.5,0.363636363636364,0,0.272727272727273,0,0.2,0.5,0.2,0.5,0.727272727272727,0,0.2,0.5,0.454545454545455,0
contraremonstrant,0.375,1,0.818181818181818,0,0.75,1,0.454545454545455,0,0.363636363636364,0,0.1,0.5,0.363636363636364,0,0.272727272727273,0,0.875,1,0.818181818181818,0,0.75,1,0.2,0.5,0.454545454545455,0,0.363636363636364,0,0.1,0.5,0.75,1,0.454545454545455,0
contrastimulation,0.375,1,0.818181818181818,0,0.75,1,0.454545454545455,0,0.363636363636364,0,0.1,0.5,0.2,0.5,0.454545454545455,0,0.727272727272727,0,0.875,1,0.636363636363636,0,0.9,0.5,0.1,0.5,0.454545454545455,0,0.727272727272727,0,0.818181818181818,0,0.75,1
contrasuggestible,0.375,1,0.818181818181818,0,0.75,1,0.454545454545455,0,0.363636363636364,0,0.1,0.5,0.2,0.5,0.636363636363636,0,0.5,0.5,0.5,0.5,0.272727272727273,0,0.2,0.5,0.454545454545455,0,0.727272727272727,0,0.625,1,0.9,0.5,0.272727272727273,0
contravindication,0.375,1,0.818181818181818,0,0.75,1,0.454545454545455,0,0.363636363636364,0,0.1,0.5,0.5,1,0.727272727272727,0,0.75,1,0.3,0.5,0.727272727272727,0,0.375,1,0.1,0.5,0.454545454545455,0,0.727272727272727,0,0.818181818181818,0,0.75,1
controversialists,0.375,1,0.818181818181818,0,0.75,1,0.454545454545455,0,0.363636363636364,0,0.818181818181818,0,0.5,1,0.272727272727273,0,0.363636363636364,0,0.2,0.5,0.727272727272727,0,0.1,0.5,0.9,0.5,0.727272727272727,0,0.2,0.5,0.454545454545455,0,0.2,0.5
controvertibility,0.375,1,0.818181818181818,0,0.75,1,0.454545454545455,0,0.363636363636364,0,0.818181818181818,0,0.5,1,0.272727272727273,0,0.363636363636364,0,0.454545454545455,0,0.727272727272727,0,0.625,1,0.727272727272727,0,0.9,0.5,0.727272727272727,0,0.454545454545455,0,0.545454545454545,0
conventionalising,0.375,1,0.818181818181818,0,0.75,1,0.5,1,0.272727272727273,0,0.75,1,0.454545454545455,0,0.727272727272727,0,0.818181818181818,0,0.75,1,0.1,0.5,0.9,0.5,0.727272727272727,0,0.2,0.5,0.727272727272727,0,0.75,1,0.5,0.5
conventionalities,0.375,1,0.818181818181818,0,0.75,1,0.5,1,0.272727272727273,0,0.75,1,0.454545454545455,0,0.727272727272727,0,0.818181818181818,0,0.75,1,0.1,0.5,0.9,0.5,0.727272727272727,0,0.454545454545455,0,0.727272727272727,0,0.272727272727273,0,0.2,0.5
conventionalizing,0.375,1,0.818181818181818,0,0.75,1,0.5,1,0.272727272727273,0,0.75,1,0.454545454545455,0,0.727272727272727,0,0.818181818181818,0,0.75,1,0.1,0.5,0.9,0.5,0.727272727272727,0,0.125,1,0.727272727272727,0,0.75,1,0.5,0.5
conversationalism,0.375,1,0.818181818181818,0,0.75,1,0.5,1,0.272727272727273,0,0.363636363636364,0,0.2,0.5,0.1,0.5,0.454545454545455,0,0.727272727272727,0,0.818181818181818,0,0.75,1,0.1,0.5,0.9,0.5,0.727272727272727,0,0.2,0.5,0.875,1
