word,mat_1,mat_2,mat_3,mat_4,mat_5,mat_6,mat_7,mat_8,mat_9,mat_10,mat_11,mat_12,mat_13,mat_14,mat_15,mat_16,mat_17,mat_18,mat_19,mat_20,mat_21,mat_22,mat_23,mat_24,mat_25,mat_26,mat_27,mat_28,mat_29,mat_30
laryngophthisis,0.9,0.5,0.1,0.5,0.363636363636364,0,0.545454545454545,0,0.75,1,0.5,0.5,0.818181818181818,0,0.909090909090909,0,0.6,0.5,0.454545454545455,0,0.6,0.5,0.727272727272727,0,0.2,0.5,0.727272727272727,0,0.2,0.5
laryngoscleroma,0.9,0.5,0.1,0.5,0.363636363636364,0,0.545454545454545,0,0.75,1,0.5,0.5,0.818181818181818,0,0.2,0.5,0.375,1,0.9,0.5,0.272727272727273,0,0.363636363636364,0,0.818181818181818,0,0.875,1,0.1,0.5
laryngoscopical,0.9,0.5,0.1,0.5,0.363636363636364,0,0.545454545454545,0,0.75,1,0.5,0.5,0.818181818181818,0,0.2,0.5,0.375,1,0.818181818181818,0,0.909090909090909,0,0.727272727272727,0,0.375,1,0.1,0.5,0.9,0.5
laryngostenosis,0.9,0.5,0.1,0.5,0.363636363636364,0,0.545454545454545,0,0.75,1,0.5,0.5,0.818181818181818,0,0.2,0.5,0.454545454545455,0,0.272727272727273,0,0.75,1,0.818181818181818,0,0.2,0.5,0.727272727272727,0,0.2,0.5
laryngotracheal,0.9,0.5,0.1,0.5,0.363636363636364,0,0.545454545454545,0,0.75,1,0.5,0.5,0.818181818181818,0,0.454545454545455,0,0.363636363636364,0,0.1,0.5,0.375,1,0.6,0.5,0.272727272727273,0,0.1,0.5,0.9,0.5
latensification,0.9,0.5,0.1,0.5,0.454545454545455,0,0.272727272727273,0,0.75,1,0.2,0.5,0.727272727272727,0,0.4,0.5,0.727272727272727,0,0.375,1,0.1,0.5,0.454545454545455,0,0.727272727272727,0,0.818181818181818,0,0.75,1
lateroabdominal,0.9,0.5,0.1,0.5,0.454545454545455,0,0.272727272727273,0,0.363636363636364,0,0.818181818181818,0,0.1,0.5,0.625,1,0.3,0.5,0.818181818181818,0,0.875,1,0.727272727272727,0,0.75,1,0.1,0.5,0.9,0.5
laterodeviation,0.9,0.5,0.1,0.5,0.454545454545455,0,0.272727272727273,0,0.363636363636364,0,0.818181818181818,0,0.3,0.5,0.272727272727273,0,0.5,1,0.727272727272727,0,0.1,0.5,0.454545454545455,0,0.727272727272727,0,0.818181818181818,0,0.75,1
lateroposterior,0.9,0.5,0.1,0.5,0.454545454545455,0,0.272727272727273,0,0.363636363636364,0,0.818181818181818,0,0.909090909090909,0,0.818181818181818,0,0.2,0.5,0.454545454545455,0,0.272727272727273,0,0.363636363636364,0,0.727272727272727,0,0.818181818181818,0,0.363636363636364,0
laterostigmatal,0.9,0.5,0.1,0.5,0.454545454545455,0,0.272727272727273,0,0.363636363636364,0,0.818181818181818,0,0.2,0.5,0.454545454545455,0,0.727272727272727,0,0.5,0.5,0.875,1,0.1,0.5,0.454545454545455,0,0.1,0.5,0.9,0.5
laterostigmatic,0.9,0.5,0.1,0.5,0.454545454545455,0,0.272727272727273,0,0.363636363636364,0,0.818181818181818,0,0.2,0.5,0.454545454545455,0,0.727272727272727,0,0.5,0.5,0.875,1,0.1,0.5,0.454545454545455,0,0.727272727272727,0,0.375,1
latitudinarians,0.9,0.5,0.1,0.5,0.454545454545455,0,0.727272727272727,0,0.454545454545455,0,0.636363636363636,0,0.3,0.5,0.727272727272727,0,0.75,1,0.1,0.5,0.363636363636364,0,0.727272727272727,0,0.1,0.5,0.75,1,0.2,0.5
leatherlikeness,0.9,0.5,0.272727272727273,0,0.1,0.5,0.454545454545455,0,0.6,0.5,0.272727272727273,0,0.363636363636364,0,0.9,0.5,0.727272727272727,0,0.8,0.5,0.272727272727273,0,0.75,1,0.272727272727273,0,0.2,0.5,0.2,0.5
leatherstocking,0.9,0.5,0.272727272727273,0,0.1,0.5,0.454545454545455,0,0.6,0.5,0.272727272727273,0,0.363636363636364,0,0.2,0.5,0.454545454545455,0,0.818181818181818,0,0.375,1,0.8,0.5,0.727272727272727,0,0.75,1,0.5,0.5
legislatorially,0.9,0.5,0.272727272727273,0,0.5,0.5,0.727272727272727,0,0.2,0.5,0.9,0.5,0.1,0.5,0.454545454545455,0,0.818181818181818,0,0.363636363636364,0,0.727272727272727,0,0.1,0.5,0.9,0.5,0.9,0.5,0.545454545454545,0
legitimizations,0.9,0.5,0.272727272727273,0,0.5,0.5,0.727272727272727,0,0.454545454545455,0,0.727272727272727,0,0.875,1,0.727272727272727,0,0.125,1,0.1,0.5,0.454545454545455,0,0.727272727272727,0,0.818181818181818,0,0.75,1,0.2,0.5
leontocephalous,0.9,0.5,0.272727272727273,0,0.818181818181818,0,0.75,1,0.454545454545455,0,0.818181818181818,0,0.375,1,0.272727272727273,0,0.909090909090909,0,0.6,0.5,0.1,0.5,0.9,0.5,0.818181818181818,0,0.636363636363636,0,0.2,0.5
lepidodendroids,0.9,0.5,0.272727272727273,0,0.909090909090909,0,0.727272727272727,0,0.3,0.5,0.818181818181818,0,0.3,0.5,0.272727272727273,0,0.75,1,0.3,0.5,0.363636363636364,0,0.818181818181818,0,0.727272727272727,0,0.3,0.5,0.2,0.5
lepidoporphyrin,0.9,0.5,0.272727272727273,0,0.909090909090909,0,0.727272727272727,0,0.3,0.5,0.818181818181818,0,0.909090909090909,0,0.818181818181818,0,0.363636363636364,0,0.909090909090909,0,0.6,0.5,0.545454545454545,0,0.363636363636364,0,0.727272727272727,0,0.75,1
lepidopterology,0.9,0.5,0.272727272727273,0,0.909090909090909,0,0.727272727272727,0,0.3,0.5,0.818181818181818,0,0.909090909090909,0,0.454545454545455,0,0.272727272727273,0,0.363636363636364,0,0.818181818181818,0,0.9,0.5,0.818181818181818,0,0.5,0.5,0.545454545454545,0
lepidosirenidae,0.9,0.5,0.272727272727273,0,0.909090909090909,0,0.727272727272727,0,0.3,0.5,0.818181818181818,0,0.2,0.5,0.727272727272727,0,0.363636363636364,0,0.272727272727273,0,0.75,1,0.727272727272727,0,0.3,0.5,0.1,0.5,0.272727272727273,0
leptocephalidae,0.9,0.5,0.272727272727273,0,0.909090909090909,0,0.454545454545455,0,0.818181818181818,0,0.375,1,0.272727272727273,0,0.909090909090909,0,0.6,0.5,0.1,0.5,0.9,0.5,0.727272727272727,0,0.3,0.5,0.1,0.5,0.272727272727273,0
leptodactylidae,0.9,0.5,0.272727272727273,0,0.909090909090909,0,0.454545454545455,0,0.818181818181818,0,0.3,0.5,0.1,0.5,0.375,1,0.454545454545455,0,0.545454545454545,0,0.9,0.5,0.727272727272727,0,0.3,0.5,0.1,0.5,0.272727272727273,0
leptomeningitis,0.9,0.5,0.272727272727273,0,0.909090909090909,0,0.454545454545455,0,0.818181818181818,0,0.875,1,0.272727272727273,0,0.75,1,0.727272727272727,0,0.75,1,0.5,0.5,0.727272727272727,0,0.454545454545455,0,0.727272727272727,0,0.2,0.5
lethargicalness,0.9,0.5,0.272727272727273,0,0.454545454545455,0,0.6,0.5,0.1,0.5,0.363636363636364,0,0.5,0.5,0.727272727272727,0,0.375,1,0.1,0.5,0.9,0.5,0.75,1,0.272727272727273,0,0.2,0.5,0.2,0.5
leuchtenbergite,0.9,0.5,0.272727272727273,0,0.636363636363636,0,0.375,1,0.6,0.5,0.454545454545455,0,0.272727272727273,0,0.75,1,0.625,1,0.272727272727273,0,0.363636363636364,0,0.5,0.5,0.727272727272727,0,0.454545454545455,0,0.272727272727273,0
leucocytoplania,0.9,0.5,0.272727272727273,0,0.636363636363636,0,0.375,1,0.818181818181818,0,0.375,1,0.545454545454545,0,0.454545454545455,0,0.818181818181818,0,0.909090909090909,0,0.9,0.5,0.1,0.5,0.75,1,0.727272727272727,0,0.1,0.5
leucophoenicite,0.9,0.5,0.272727272727273,0,0.636363636363636,0,0.375,1,0.818181818181818,0,0.909090909090909,0,0.6,0.5,0.818181818181818,0,0.272727272727273,0,0.75,1,0.727272727272727,0,0.375,1,0.727272727272727,0,0.454545454545455,0,0.272727272727273,0
leucoquinizarin,0.9,0.5,0.272727272727273,0,0.636363636363636,0,0.375,1,0.818181818181818,0,0.0909090909090909,0,0.636363636363636,0,0.727272727272727,0,0.75,1,0.727272727272727,0,0.125,1,0.1,0.5,0.363636363636364,0,0.727272727272727,0,0.75,1
leucosoleniidae,0.9,0.5,0.272727272727273,0,0.636363636363636,0,0.375,1,0.818181818181818,0,0.2,0.5,0.818181818181818,0,0.9,0.5,0.272727272727273,0,0.75,1,0.727272727272727,0,0.727272727272727,0,0.3,0.5,0.1,0.5,0.272727272727273,0
levelheadedness,0.9,0.5,0.272727272727273,0,0.5,1,0.272727272727273,0,0.9,0.5,0.6,0.5,0.272727272727273,0,0.1,0.5,0.3,0.5,0.272727272727273,0,0.3,0.5,0.75,1,0.272727272727273,0,0.2,0.5,0.2,0.5
lexicographical,0.9,0.5,0.272727272727273,0,0.25,1,0.727272727272727,0,0.375,1,0.818181818181818,0,0.5,0.5,0.363636363636364,0,0.1,0.5,0.909090909090909,0,0.6,0.5,0.727272727272727,0,0.375,1,0.1,0.5,0.9,0.5
lexicostatistic,0.9,0.5,0.272727272727273,0,0.25,1,0.727272727272727,0,0.375,1,0.818181818181818,0,0.2,0.5,0.454545454545455,0,0.1,0.5,0.454545454545455,0,0.727272727272727,0,0.2,0.5,0.454545454545455,0,0.727272727272727,0,0.375,1
lexigraphically,0.9,0.5,0.272727272727273,0,0.25,1,0.727272727272727,0,0.5,0.5,0.363636363636364,0,0.1,0.5,0.909090909090909,0,0.6,0.5,0.727272727272727,0,0.375,1,0.1,0.5,0.9,0.5,0.9,0.5,0.545454545454545,0
libanotophorous,0.9,0.5,0.727272727272727,0,0.625,1,0.1,0.5,0.75,1,0.818181818181818,0,0.454545454545455,0,0.818181818181818,0,0.909090909090909,0,0.6,0.5,0.818181818181818,0,0.363636363636364,0,0.818181818181818,0,0.636363636363636,0,0.2,0.5
liberalizations,0.9,0.5,0.727272727272727,0,0.625,1,0.272727272727273,0,0.363636363636364,0,0.1,0.5,0.9,0.5,0.727272727272727,0,0.125,1,0.1,0.5,0.454545454545455,0,0.727272727272727,0,0.818181818181818,0,0.75,1,0.2,0.5
lichenification,0.9,0.5,0.727272727272727,0,0.375,1,0.6,0.5,0.272727272727273,0,0.75,1,0.727272727272727,0,0.4,0.5,0.727272727272727,0,0.375,1,0.1,0.5,0.454545454545455,0,0.727272727272727,0,0.818181818181818,0,0.75,1
lichenographist,0.9,0.5,0.727272727272727,0,0.375,1,0.6,0.5,0.272727272727273,0,0.75,1,0.818181818181818,0,0.5,0.5,0.363636363636364,0,0.1,0.5,0.909090909090909,0,0.6,0.5,0.727272727272727,0,0.2,0.5,0.454545454545455,0
lienointestinal,0.9,0.5,0.727272727272727,0,0.272727272727273,0,0.75,1,0.818181818181818,0,0.727272727272727,0,0.75,1,0.454545454545455,0,0.272727272727273,0,0.2,0.5,0.454545454545455,0,0.727272727272727,0,0.75,1,0.1,0.5,0.9,0.5
lienopancreatic,0.9,0.5,0.727272727272727,0,0.272727272727273,0,0.75,1,0.818181818181818,0,0.909090909090909,0,0.1,0.5,0.75,1,0.375,1,0.363636363636364,0,0.272727272727273,0,0.1,0.5,0.454545454545455,0,0.727272727272727,0,0.375,1
lightheadedness,0.9,0.5,0.727272727272727,0,0.5,0.5,0.6,0.5,0.454545454545455,0,0.6,0.5,0.272727272727273,0,0.1,0.5,0.3,0.5,0.272727272727273,0,0.3,0.5,0.75,1,0.272727272727273,0,0.2,0.5,0.2,0.5
lightmindedness,0.9,0.5,0.727272727272727,0,0.5,0.5,0.6,0.5,0.454545454545455,0,0.875,1,0.727272727272727,0,0.75,1,0.3,0.5,0.272727272727273,0,0.3,0.5,0.75,1,0.272727272727273,0,0.2,0.5,0.2,0.5
lignocellulosic,0.9,0.5,0.727272727272727,0,0.5,0.5,0.75,1,0.818181818181818,0,0.375,1,0.272727272727273,0,0.9,0.5,0.9,0.5,0.636363636363636,0,0.9,0.5,0.818181818181818,0,0.2,0.5,0.727272727272727,0,0.375,1
lignosulphonate,0.9,0.5,0.727272727272727,0,0.5,0.5,0.75,1,0.818181818181818,0,0.2,0.5,0.636363636363636,0,0.9,0.5,0.909090909090909,0,0.6,0.5,0.818181818181818,0,0.75,1,0.1,0.5,0.454545454545455,0,0.272727272727273,0
limnobiological,0.9,0.5,0.727272727272727,0,0.875,1,0.75,1,0.818181818181818,0,0.625,1,0.727272727272727,0,0.818181818181818,0,0.9,0.5,0.818181818181818,0,0.5,0.5,0.727272727272727,0,0.375,1,0.1,0.5,0.9,0.5
lymphadenopathy,0.9,0.5,0.545454545454545,0,0.875,1,0.909090909090909,0,0.6,0.5,0.1,0.5,0.3,0.5,0.272727272727273,0,0.75,1,0.818181818181818,0,0.909090909090909,0,0.1,0.5,0.454545454545455,0,0.6,0.5,0.545454545454545,0
lymphoblastosis,0.9,0.5,0.545454545454545,0,0.875,1,0.909090909090909,0,0.6,0.5,0.818181818181818,0,0.625,1,0.9,0.5,0.1,0.5,0.2,0.5,0.454545454545455,0,0.818181818181818,0,0.2,0.5,0.727272727272727,0,0.2,0.5
lymphocytotoxin,0.9,0.5,0.545454545454545,0,0.875,1,0.909090909090909,0,0.6,0.5,0.818181818181818,0,0.375,1,0.545454545454545,0,0.454545454545455,0,0.818181818181818,0,0.454545454545455,0,0.818181818181818,0,0.25,1,0.727272727272727,0,0.75,1
lymphogranuloma,0.9,0.5,0.545454545454545,0,0.875,1,0.909090909090909,0,0.6,0.5,0.818181818181818,0,0.5,0.5,0.363636363636364,0,0.1,0.5,0.75,1,0.636363636363636,0,0.9,0.5,0.818181818181818,0,0.875,1,0.1,0.5
linguaciousness,0.9,0.5,0.727272727272727,0,0.75,1,0.5,0.5,0.636363636363636,0,0.1,0.5,0.375,1,0.727272727272727,0,0.818181818181818,0,0.636363636363636,0,0.2,0.5,0.75,1,0.272727272727273,0,0.2,0.5,0.2,0.5
lionheartedness,0.9,0.5,0.727272727272727,0,0.818181818181818,0,0.75,1,0.6,0.5,0.272727272727273,0,0.1,0.5,0.363636363636364,0,0.454545454545455,0,0.272727272727273,0,0.3,0.5,0.75,1,0.272727272727273,0,0.2,0.5,0.2,0.5
lissencephalous,0.9,0.5,0.727272727272727,0,0.2,0.5,0.2,0.5,0.272727272727273,0,0.75,1,0.375,1,0.272727272727273,0,0.909090909090909,0,0.6,0.5,0.1,0.5,0.9,0.5,0.818181818181818,0,0.636363636363636,0,0.2,0.5
lissoflagellata,0.9,0.5,0.727272727272727,0,0.2,0.5,0.2,0.5,0.818181818181818,0,0.4,0.5,0.9,0.5,0.1,0.5,0.5,0.5,0.272727272727273,0,0.9,0.5,0.9,0.5,0.1,0.5,0.454545454545455,0,0.1,0.5
lissoflagellate,0.9,0.5,0.727272727272727,0,0.2,0.5,0.2,0.5,0.818181818181818,0,0.4,0.5,0.9,0.5,0.1,0.5,0.5,0.5,0.272727272727273,0,0.9,0.5,0.9,0.5,0.1,0.5,0.454545454545455,0,0.272727272727273,0
lithochromatics,0.9,0.5,0.727272727272727,0,0.454545454545455,0,0.6,0.5,0.818181818181818,0,0.375,1,0.6,0.5,0.363636363636364,0,0.818181818181818,0,0.875,1,0.1,0.5,0.454545454545455,0,0.727272727272727,0,0.375,1,0.2,0.5
lithonephrotomy,0.9,0.5,0.727272727272727,0,0.454545454545455,0,0.6,0.5,0.818181818181818,0,0.75,1,0.272727272727273,0,0.909090909090909,0,0.6,0.5,0.363636363636364,0,0.818181818181818,0,0.454545454545455,0,0.818181818181818,0,0.875,1,0.545454545454545,0
liturgiological,0.9,0.5,0.727272727272727,0,0.454545454545455,0,0.636363636363636,0,0.363636363636364,0,0.5,0.5,0.727272727272727,0,0.818181818181818,0,0.9,0.5,0.818181818181818,0,0.5,0.5,0.727272727272727,0,0.375,1,0.1,0.5,0.9,0.5
locodescriptive,0.9,0.5,0.818181818181818,0,0.375,1,0.818181818181818,0,0.3,0.5,0.272727272727273,0,0.2,0.5,0.375,1,0.363636363636364,0,0.727272727272727,0,0.909090909090909,0,0.454545454545455,0,0.727272727272727,0,0.5,1,0.272727272727273,0
logarithmetical,0.9,0.5,0.818181818181818,0,0.5,0.5,0.1,0.5,0.363636363636364,0,0.727272727272727,0,0.454545454545455,0,0.6,0.5,0.875,1,0.272727272727273,0,0.454545454545455,0,0.727272727272727,0,0.375,1,0.1,0.5,0.9,0.5
logarithmically,0.9,0.5,0.818181818181818,0,0.5,0.5,0.1,0.5,0.363636363636364,0,0.727272727272727,0,0.454545454545455,0,0.6,0.5,0.875,1,0.727272727272727,0,0.375,1,0.1,0.5,0.9,0.5,0.9,0.5,0.545454545454545,0
logarithmomancy,0.9,0.5,0.818181818181818,0,0.5,0.5,0.1,0.5,0.363636363636364,0,0.727272727272727,0,0.454545454545455,0,0.6,0.5,0.875,1,0.818181818181818,0,0.875,1,0.1,0.5,0.75,1,0.375,1,0.545454545454545,0
logographically,0.9,0.5,0.818181818181818,0,0.5,0.5,0.818181818181818,0,0.5,0.5,0.363636363636364,0,0.1,0.5,0.909090909090909,0,0.6,0.5,0.727272727272727,0,0.375,1,0.1,0.5,0.9,0.5,0.9,0.5,0.545454545454545,0
lomentariaceous,0.9,0.5,0.818181818181818,0,0.875,1,0.272727272727273,0,0.75,1,0.454545454545455,0,0.1,0.5,0.363636363636364,0,0.727272727272727,0,0.1,0.5,0.375,1,0.272727272727273,0,0.818181818181818,0,0.636363636363636,0,0.2,0.5
longsightedness,0.9,0.5,0.818181818181818,0,0.75,1,0.5,0.5,0.2,0.5,0.727272727272727,0,0.5,0.5,0.6,0.5,0.454545454545455,0,0.272727272727273,0,0.3,0.5,0.75,1,0.272727272727273,0,0.2,0.5,0.2,0.5
lophobranchiate,0.9,0.5,0.818181818181818,0,0.909090909090909,0,0.6,0.5,0.818181818181818,0,0.625,1,0.363636363636364,0,0.1,0.5,0.75,1,0.375,1,0.6,0.5,0.727272727272727,0,0.1,0.5,0.454545454545455,0,0.272727272727273,0
lucriferousness,0.9,0.5,0.636363636363636,0,0.375,1,0.363636363636364,0,0.727272727272727,0,0.4,0.5,0.272727272727273,0,0.363636363636364,0,0.818181818181818,0,0.636363636363636,0,0.2,0.5,0.75,1,0.272727272727273,0,0.2,0.5,0.2,0.5
luctiferousness,0.9,0.5,0.636363636363636,0,0.375,1,0.454545454545455,0,0.727272727272727,0,0.4,0.5,0.272727272727273,0,0.363636363636364,0,0.818181818181818,0,0.636363636363636,0,0.2,0.5,0.75,1,0.272727272727273,0,0.2,0.5,0.2,0.5
ludicropathetic,0.9,0.5,0.636363636363636,0,0.3,0.5,0.727272727272727,0,0.375,1,0.363636363636364,0,0.818181818181818,0,0.909090909090909,0,0.1,0.5,0.454545454545455,0,0.6,0.5,0.272727272727273,0,0.454545454545455,0,0.727272727272727,0,0.375,1
luteofuscescent,0.9,0.5,0.636363636363636,0,0.454545454545455,0,0.272727272727273,0,0.818181818181818,0,0.4,0.5,0.636363636363636,0,0.2,0.5,0.375,1,0.272727272727273,0,0.2,0.5,0.375,1,0.272727272727273,0,0.75,1,0.454545454545455,0
machiavellianly,0.875,1,0.1,0.5,0.375,1,0.6,0.5,0.727272727272727,0,0.1,0.5,0.5,1,0.272727272727273,0,0.9,0.5,0.9,0.5,0.727272727272727,0,0.1,0.5,0.75,1,0.9,0.5,0.545454545454545,0
machiavellistic,0.875,1,0.1,0.5,0.375,1,0.6,0.5,0.727272727272727,0,0.1,0.5,0.5,1,0.272727272727273,0,0.9,0.5,0.9,0.5,0.727272727272727,0,0.2,0.5,0.454545454545455,0,0.727272727272727,0,0.375,1
machinification,0.875,1,0.1,0.5,0.375,1,0.6,0.5,0.727272727272727,0,0.75,1,0.727272727272727,0,0.4,0.5,0.727272727272727,0,0.375,1,0.1,0.5,0.454545454545455,0,0.727272727272727,0,0.818181818181818,0,0.75,1
macraucheniidae,0.875,1,0.1,0.5,0.375,1,0.363636363636364,0,0.1,0.5,0.636363636363636,0,0.375,1,0.6,0.5,0.272727272727273,0,0.75,1,0.727272727272727,0,0.727272727272727,0,0.3,0.5,0.1,0.5,0.272727272727273,0
macrencephalous,0.875,1,0.1,0.5,0.375,1,0.363636363636364,0,0.272727272727273,0,0.75,1,0.375,1,0.272727272727273,0,0.909090909090909,0,0.6,0.5,0.1,0.5,0.9,0.5,0.818181818181818,0,0.636363636363636,0,0.2,0.5
macroaggregated,0.875,1,0.1,0.5,0.375,1,0.363636363636364,0,0.818181818181818,0,0.1,0.5,0.5,0.5,0.5,0.5,0.363636363636364,0,0.272727272727273,0,0.5,0.5,0.1,0.5,0.454545454545455,0,0.272727272727273,0,0.3,0.5
macroanalytical,0.875,1,0.1,0.5,0.375,1,0.363636363636364,0,0.818181818181818,0,0.1,0.5,0.75,1,0.1,0.5,0.9,0.5,0.545454545454545,0,0.454545454545455,0,0.727272727272727,0,0.375,1,0.1,0.5,0.9,0.5
macrobiotically,0.875,1,0.1,0.5,0.375,1,0.363636363636364,0,0.818181818181818,0,0.625,1,0.727272727272727,0,0.818181818181818,0,0.454545454545455,0,0.727272727272727,0,0.375,1,0.1,0.5,0.9,0.5,0.9,0.5,0.545454545454545,0
macrochemically,0.875,1,0.1,0.5,0.375,1,0.363636363636364,0,0.818181818181818,0,0.375,1,0.6,0.5,0.272727272727273,0,0.875,1,0.727272727272727,0,0.375,1,0.1,0.5,0.9,0.5,0.9,0.5,0.545454545454545,0
macrochiroptera,0.875,1,0.1,0.5,0.375,1,0.363636363636364,0,0.818181818181818,0,0.375,1,0.6,0.5,0.727272727272727,0,0.363636363636364,0,0.818181818181818,0,0.909090909090909,0,0.454545454545455,0,0.272727272727273,0,0.363636363636364,0,0.1,0.5
macrocosmically,0.875,1,0.1,0.5,0.375,1,0.363636363636364,0,0.818181818181818,0,0.375,1,0.818181818181818,0,0.2,0.5,0.875,1,0.727272727272727,0,0.375,1,0.1,0.5,0.9,0.5,0.9,0.5,0.545454545454545,0
macrogametocyte,0.875,1,0.1,0.5,0.375,1,0.363636363636364,0,0.818181818181818,0,0.5,0.5,0.1,0.5,0.875,1,0.272727272727273,0,0.454545454545455,0,0.818181818181818,0,0.375,1,0.545454545454545,0,0.454545454545455,0,0.272727272727273,0
macrolinguistic,0.875,1,0.1,0.5,0.375,1,0.363636363636364,0,0.818181818181818,0,0.9,0.5,0.727272727272727,0,0.75,1,0.5,0.5,0.636363636363636,0,0.727272727272727,0,0.2,0.5,0.454545454545455,0,0.727272727272727,0,0.375,1
macromandibular,0.875,1,0.1,0.5,0.375,1,0.363636363636364,0,0.818181818181818,0,0.875,1,0.1,0.5,0.75,1,0.3,0.5,0.727272727272727,0,0.625,1,0.636363636363636,0,0.9,0.5,0.1,0.5,0.363636363636364,0
macrophotograph,0.875,1,0.1,0.5,0.375,1,0.363636363636364,0,0.818181818181818,0,0.909090909090909,0,0.6,0.5,0.818181818181818,0,0.454545454545455,0,0.818181818181818,0,0.5,0.5,0.363636363636364,0,0.1,0.5,0.909090909090909,0,0.6,0.5
macropinacoidal,0.875,1,0.1,0.5,0.375,1,0.363636363636364,0,0.818181818181818,0,0.909090909090909,0,0.727272727272727,0,0.75,1,0.1,0.5,0.375,1,0.818181818181818,0,0.727272727272727,0,0.3,0.5,0.1,0.5,0.9,0.5
macrorhamphosus,0.875,1,0.1,0.5,0.375,1,0.363636363636364,0,0.818181818181818,0,0.363636363636364,0,0.6,0.5,0.1,0.5,0.875,1,0.909090909090909,0,0.6,0.5,0.818181818181818,0,0.2,0.5,0.636363636363636,0,0.2,0.5
macroscopically,0.875,1,0.1,0.5,0.375,1,0.363636363636364,0,0.818181818181818,0,0.2,0.5,0.375,1,0.818181818181818,0,0.909090909090909,0,0.727272727272727,0,0.375,1,0.1,0.5,0.9,0.5,0.9,0.5,0.545454545454545,0
macrosplanchnic,0.875,1,0.1,0.5,0.375,1,0.363636363636364,0,0.818181818181818,0,0.2,0.5,0.909090909090909,0,0.9,0.5,0.1,0.5,0.75,1,0.375,1,0.6,0.5,0.75,1,0.727272727272727,0,0.375,1
macrosporangium,0.875,1,0.1,0.5,0.375,1,0.363636363636364,0,0.818181818181818,0,0.2,0.5,0.909090909090909,0,0.818181818181818,0,0.363636363636364,0,0.1,0.5,0.75,1,0.5,0.5,0.727272727272727,0,0.636363636363636,0,0.875,1
macrosporophyll,0.875,1,0.1,0.5,0.375,1,0.363636363636364,0,0.818181818181818,0,0.2,0.5,0.909090909090909,0,0.818181818181818,0,0.363636363636364,0,0.818181818181818,0,0.909090909090909,0,0.6,0.5,0.545454545454545,0,0.9,0.5,0.9,0.5
macrosporophore,0.875,1,0.1,0.5,0.375,1,0.363636363636364,0,0.818181818181818,0,0.2,0.5,0.909090909090909,0,0.818181818181818,0,0.363636363636364,0,0.818181818181818,0,0.909090909090909,0,0.6,0.5,0.818181818181818,0,0.363636363636364,0,0.272727272727273,0
macrostylospore,0.875,1,0.1,0.5,0.375,1,0.363636363636364,0,0.818181818181818,0,0.2,0.5,0.454545454545455,0,0.545454545454545,0,0.9,0.5,0.818181818181818,0,0.2,0.5,0.909090909090909,0,0.818181818181818,0,0.363636363636364,0,0.272727272727273,0
macrostructural,0.875,1,0.1,0.5,0.375,1,0.363636363636364,0,0.818181818181818,0,0.2,0.5,0.454545454545455,0,0.363636363636364,0,0.636363636363636,0,0.375,1,0.454545454545455,0,0.636363636363636,0,0.363636363636364,0,0.1,0.5,0.9,0.5
magisterialness,0.875,1,0.1,0.5,0.5,0.5,0.727272727272727,0,0.2,0.5,0.454545454545455,0,0.272727272727273,0,0.363636363636364,0,0.727272727272727,0,0.1,0.5,0.9,0.5,0.75,1,0.272727272727273,0,0.2,0.5,0.2,0.5
magistratically,0.875,1,0.1,0.5,0.5,0.5,0.727272727272727,0,0.2,0.5,0.454545454545455,0,0.363636363636364,0,0.1,0.5,0.454545454545455,0,0.727272727272727,0,0.375,1,0.1,0.5,0.9,0.5,0.9,0.5,0.545454545454545,0
magnanimousness,0.875,1,0.1,0.5,0.5,0.5,0.75,1,0.1,0.5,0.75,1,0.727272727272727,0,0.875,1,0.818181818181818,0,0.636363636363636,0,0.2,0.5,0.75,1,0.272727272727273,0,0.2,0.5,0.2,0.5
magnecrystallic,0.875,1,0.1,0.5,0.5,0.5,0.75,1,0.272727272727273,0,0.375,1,0.363636363636364,0,0.545454545454545,0,0.2,0.5,0.454545454545455,0,0.1,0.5,0.9,0.5,0.9,0.5,0.727272727272727,0,0.375,1
magnesioferrite,0.875,1,0.1,0.5,0.5,0.5,0.75,1,0.272727272727273,0,0.2,0.5,0.727272727272727,0,0.818181818181818,0,0.4,0.5,0.272727272727273,0,0.363636363636364,0,0.363636363636364,0,0.727272727272727,0,0.454545454545455,0,0.272727272727273,0
magnetification,0.875,1,0.1,0.5,0.5,0.5,0.75,1,0.272727272727273,0,0.454545454545455,0,0.727272727272727,0,0.4,0.5,0.727272727272727,0,0.375,1,0.1,0.5,0.454545454545455,0,0.727272727272727,0,0.818181818181818,0,0.75,1
magnetizability,0.875,1,0.1,0.5,0.5,0.5,0.75,1,0.272727272727273,0,0.454545454545455,0,0.727272727272727,0,0.125,1,0.1,0.5,0.625,1,0.727272727272727,0,0.9,0.5,0.727272727272727,0,0.454545454545455,0,0.545454545454545,0
magnetochemical,0.875,1,0.1,0.5,0.5,0.5,0.75,1,0.272727272727273,0,0.454545454545455,0,0.818181818181818,0,0.375,1,0.6,0.5,0.272727272727273,0,0.875,1,0.727272727272727,0,0.375,1,0.1,0.5,0.9,0.5
