word,mat_1,mat_2,mat_3,mat_4,mat_5,mat_6,mat_7,mat_8,mat_9,mat_10,mat_11,mat_12
peised,0.909090909090909,0,0.272727272727273,0,0.727272727272727,0,0.2,0.5,0.272727272727273,0,0.3,0.5
peiser,0.909090909090909,0,0.272727272727273,0,0.727272727272727,0,0.2,0.5,0.272727272727273,0,0.363636363636364,0
peises,0.909090909090909,0,0.272727272727273,0,0.727272727272727,0,0.2,0.5,0.272727272727273,0,0.2,0.5
peitho,0.909090909090909,0,0.272727272727273,0,0.727272727272727,0,0.454545454545455,0,0.6,0.5,0.818181818181818,0
peyton,0.909090909090909,0,0.272727272727273,0,0.545454545454545,0,0.454545454545455,0,0.818181818181818,0,0.75,1
pekans,0.909090909090909,0,0.272727272727273,0,0.8,0.5,0.1,0.5,0.75,1,0.2,0.5
peking,0.909090909090909,0,0.272727272727273,0,0.8,0.5,0.727272727272727,0,0.75,1,0.5,0.5
pekins,0.909090909090909,0,0.272727272727273,0,0.8,0.5,0.727272727272727,0,0.75,1,0.2,0.5
pekoes,0.909090909090909,0,0.272727272727273,0,0.8,0.5,0.818181818181818,0,0.272727272727273,0,0.2,0.5
pelade,0.909090909090909,0,0.272727272727273,0,0.9,0.5,0.1,0.5,0.3,0.5,0.272727272727273,0
pelado,0.909090909090909,0,0.272727272727273,0,0.9,0.5,0.1,0.5,0.3,0.5,0.818181818181818,0
pelage,0.909090909090909,0,0.272727272727273,0,0.9,0.5,0.1,0.5,0.5,0.5,0.272727272727273,0
pelean,0.909090909090909,0,0.272727272727273,0,0.9,0.5,0.272727272727273,0,0.1,0.5,0.75,1
peleng,0.909090909090909,0,0.272727272727273,0,0.9,0.5,0.272727272727273,0,0.75,1,0.5,0.5
peleus,0.909090909090909,0,0.272727272727273,0,0.9,0.5,0.272727272727273,0,0.636363636363636,0,0.2,0.5
pelham,0.909090909090909,0,0.272727272727273,0,0.9,0.5,0.6,0.5,0.1,0.5,0.875,1
pelias,0.909090909090909,0,0.272727272727273,0,0.9,0.5,0.727272727272727,0,0.1,0.5,0.2,0.5
pelick,0.909090909090909,0,0.272727272727273,0,0.9,0.5,0.727272727272727,0,0.375,1,0.8,0.5
pelike,0.909090909090909,0,0.272727272727273,0,0.9,0.5,0.727272727272727,0,0.8,0.5,0.272727272727273,0
peliom,0.909090909090909,0,0.272727272727273,0,0.9,0.5,0.727272727272727,0,0.818181818181818,0,0.875,1
pelite,0.909090909090909,0,0.272727272727273,0,0.9,0.5,0.727272727272727,0,0.454545454545455,0,0.272727272727273,0
pellar,0.909090909090909,0,0.272727272727273,0,0.9,0.5,0.9,0.5,0.1,0.5,0.363636363636364,0
pellas,0.909090909090909,0,0.272727272727273,0,0.9,0.5,0.9,0.5,0.1,0.5,0.2,0.5
peller,0.909090909090909,0,0.272727272727273,0,0.9,0.5,0.9,0.5,0.272727272727273,0,0.363636363636364,0
pellet,0.909090909090909,0,0.272727272727273,0,0.9,0.5,0.9,0.5,0.272727272727273,0,0.454545454545455,0
pelmet,0.909090909090909,0,0.272727272727273,0,0.9,0.5,0.875,1,0.272727272727273,0,0.454545454545455,0
peloid,0.909090909090909,0,0.272727272727273,0,0.9,0.5,0.818181818181818,0,0.727272727272727,0,0.3,0.5
pelops,0.909090909090909,0,0.272727272727273,0,0.9,0.5,0.818181818181818,0,0.909090909090909,0,0.2,0.5
pelota,0.909090909090909,0,0.272727272727273,0,0.9,0.5,0.818181818181818,0,0.454545454545455,0,0.1,0.5
peltae,0.909090909090909,0,0.272727272727273,0,0.9,0.5,0.454545454545455,0,0.1,0.5,0.272727272727273,0
pelted,0.909090909090909,0,0.272727272727273,0,0.9,0.5,0.454545454545455,0,0.272727272727273,0,0.3,0.5
pelter,0.909090909090909,0,0.272727272727273,0,0.9,0.5,0.454545454545455,0,0.272727272727273,0,0.363636363636364,0
peltry,0.909090909090909,0,0.272727272727273,0,0.9,0.5,0.454545454545455,0,0.363636363636364,0,0.545454545454545,0
peludo,0.909090909090909,0,0.272727272727273,0,0.9,0.5,0.636363636363636,0,0.3,0.5,0.818181818181818,0
pelure,0.909090909090909,0,0.272727272727273,0,0.9,0.5,0.636363636363636,0,0.363636363636364,0,0.272727272727273,0
pelves,0.909090909090909,0,0.272727272727273,0,0.9,0.5,0.5,1,0.272727272727273,0,0.2,0.5
pelvic,0.909090909090909,0,0.272727272727273,0,0.9,0.5,0.5,1,0.727272727272727,0,0.375,1
pelvis,0.909090909090909,0,0.272727272727273,0,0.9,0.5,0.5,1,0.727272727272727,0,0.2,0.5
penaea,0.909090909090909,0,0.272727272727273,0,0.75,1,0.1,0.5,0.272727272727273,0,0.1,0.5
penang,0.909090909090909,0,0.272727272727273,0,0.75,1,0.1,0.5,0.75,1,0.5,0.5
pencey,0.909090909090909,0,0.272727272727273,0,0.75,1,0.375,1,0.272727272727273,0,0.545454545454545,0
pencel,0.909090909090909,0,0.272727272727273,0,0.75,1,0.375,1,0.272727272727273,0,0.9,0.5
penche,0.909090909090909,0,0.272727272727273,0,0.75,1,0.375,1,0.6,0.5,0.272727272727273,0
pencil,0.909090909090909,0,0.272727272727273,0,0.75,1,0.375,1,0.727272727272727,0,0.9,0.5
pended,0.909090909090909,0,0.272727272727273,0,0.75,1,0.3,0.5,0.272727272727273,0,0.3,0.5
pendle,0.909090909090909,0,0.272727272727273,0,0.75,1,0.3,0.5,0.9,0.5,0.272727272727273,0
pendom,0.909090909090909,0,0.272727272727273,0,0.75,1,0.3,0.5,0.818181818181818,0,0.875,1
peneid,0.909090909090909,0,0.272727272727273,0,0.75,1,0.272727272727273,0,0.727272727272727,0,0.3,0.5
penest,0.909090909090909,0,0.272727272727273,0,0.75,1,0.272727272727273,0,0.2,0.5,0.454545454545455,0
penful,0.909090909090909,0,0.272727272727273,0,0.75,1,0.4,0.5,0.636363636363636,0,0.9,0.5
pengos,0.909090909090909,0,0.272727272727273,0,0.75,1,0.5,0.5,0.818181818181818,0,0.2,0.5
pengun,0.909090909090909,0,0.272727272727273,0,0.75,1,0.5,0.5,0.636363636363636,0,0.75,1
penial,0.909090909090909,0,0.272727272727273,0,0.75,1,0.727272727272727,0,0.1,0.5,0.9,0.5
penide,0.909090909090909,0,0.272727272727273,0,0.75,1,0.727272727272727,0,0.3,0.5,0.272727272727273,0
penile,0.909090909090909,0,0.272727272727273,0,0.75,1,0.727272727272727,0,0.9,0.5,0.272727272727273,0
penlop,0.909090909090909,0,0.272727272727273,0,0.75,1,0.9,0.5,0.818181818181818,0,0.909090909090909,0
penman,0.909090909090909,0,0.272727272727273,0,0.75,1,0.875,1,0.1,0.5,0.75,1
penmen,0.909090909090909,0,0.272727272727273,0,0.75,1,0.875,1,0.272727272727273,0,0.75,1
pennae,0.909090909090909,0,0.272727272727273,0,0.75,1,0.75,1,0.1,0.5,0.272727272727273,0
penned,0.909090909090909,0,0.272727272727273,0,0.75,1,0.75,1,0.272727272727273,0,0.3,0.5
penney,0.909090909090909,0,0.272727272727273,0,0.75,1,0.75,1,0.272727272727273,0,0.545454545454545,0
penner,0.909090909090909,0,0.272727272727273,0,0.75,1,0.75,1,0.272727272727273,0,0.363636363636364,0
pennet,0.909090909090909,0,0.272727272727273,0,0.75,1,0.75,1,0.272727272727273,0,0.454545454545455,0
pennia,0.909090909090909,0,0.272727272727273,0,0.75,1,0.75,1,0.727272727272727,0,0.1,0.5
pennis,0.909090909090909,0,0.272727272727273,0,0.75,1,0.75,1,0.727272727272727,0,0.2,0.5
pennon,0.909090909090909,0,0.272727272727273,0,0.75,1,0.75,1,0.818181818181818,0,0.75,1
penoun,0.909090909090909,0,0.272727272727273,0,0.75,1,0.818181818181818,0,0.636363636363636,0,0.75,1
pensee,0.909090909090909,0,0.272727272727273,0,0.75,1,0.2,0.5,0.272727272727273,0,0.272727272727273,0
pensil,0.909090909090909,0,0.272727272727273,0,0.75,1,0.2,0.5,0.727272727272727,0,0.9,0.5
pensum,0.909090909090909,0,0.272727272727273,0,0.75,1,0.2,0.5,0.636363636363636,0,0.875,1
pentad,0.909090909090909,0,0.272727272727273,0,0.75,1,0.454545454545455,0,0.1,0.5,0.3,0.5
pentyl,0.909090909090909,0,0.272727272727273,0,0.75,1,0.454545454545455,0,0.545454545454545,0,0.9,0.5
pentit,0.909090909090909,0,0.272727272727273,0,0.75,1,0.454545454545455,0,0.727272727272727,0,0.454545454545455,0
pentol,0.909090909090909,0,0.272727272727273,0,0.75,1,0.454545454545455,0,0.818181818181818,0,0.9,0.5
penult,0.909090909090909,0,0.272727272727273,0,0.75,1,0.636363636363636,0,0.9,0.5,0.454545454545455,0
penury,0.909090909090909,0,0.272727272727273,0,0.75,1,0.636363636363636,0,0.363636363636364,0,0.545454545454545,0
peones,0.909090909090909,0,0.272727272727273,0,0.818181818181818,0,0.75,1,0.272727272727273,0,0.2,0.5
people,0.909090909090909,0,0.272727272727273,0,0.818181818181818,0,0.909090909090909,0,0.9,0.5,0.272727272727273,0
peoria,0.909090909090909,0,0.272727272727273,0,0.818181818181818,0,0.363636363636364,0,0.727272727272727,0,0.1,0.5
pepful,0.909090909090909,0,0.272727272727273,0,0.909090909090909,0,0.4,0.5,0.636363636363636,0,0.9,0.5
pepino,0.909090909090909,0,0.272727272727273,0,0.909090909090909,0,0.727272727272727,0,0.75,1,0.818181818181818,0
peplos,0.909090909090909,0,0.272727272727273,0,0.909090909090909,0,0.9,0.5,0.818181818181818,0,0.2,0.5
peplum,0.909090909090909,0,0.272727272727273,0,0.909090909090909,0,0.9,0.5,0.636363636363636,0,0.875,1
peplus,0.909090909090909,0,0.272727272727273,0,0.909090909090909,0,0.9,0.5,0.636363636363636,0,0.2,0.5
pepped,0.909090909090909,0,0.272727272727273,0,0.909090909090909,0,0.909090909090909,0,0.272727272727273,0,0.3,0.5
pepper,0.909090909090909,0,0.272727272727273,0,0.909090909090909,0,0.909090909090909,0,0.272727272727273,0,0.363636363636364,0
peppin,0.909090909090909,0,0.272727272727273,0,0.909090909090909,0,0.909090909090909,0,0.727272727272727,0,0.75,1
pepsin,0.909090909090909,0,0.272727272727273,0,0.909090909090909,0,0.2,0.5,0.727272727272727,0,0.75,1
pepsis,0.909090909090909,0,0.272727272727273,0,0.909090909090909,0,0.2,0.5,0.727272727272727,0,0.2,0.5
peptic,0.909090909090909,0,0.272727272727273,0,0.909090909090909,0,0.454545454545455,0,0.727272727272727,0,0.375,1
peptid,0.909090909090909,0,0.272727272727273,0,0.909090909090909,0,0.454545454545455,0,0.727272727272727,0,0.3,0.5
pequot,0.909090909090909,0,0.272727272727273,0,0.0909090909090909,0,0.636363636363636,0,0.818181818181818,0,0.454545454545455,0
peract,0.909090909090909,0,0.272727272727273,0,0.363636363636364,0,0.1,0.5,0.375,1,0.454545454545455,0
percha,0.909090909090909,0,0.272727272727273,0,0.363636363636364,0,0.375,1,0.6,0.5,0.1,0.5
perche,0.909090909090909,0,0.272727272727273,0,0.363636363636364,0,0.375,1,0.6,0.5,0.272727272727273,0
percid,0.909090909090909,0,0.272727272727273,0,0.363636363636364,0,0.375,1,0.727272727272727,0,0.3,0.5
percur,0.909090909090909,0,0.272727272727273,0,0.363636363636364,0,0.375,1,0.636363636363636,0,0.363636363636364,0
perdie,0.909090909090909,0,0.272727272727273,0,0.363636363636364,0,0.3,0.5,0.727272727272727,0,0.272727272727273,0
perdit,0.909090909090909,0,0.272727272727273,0,0.363636363636364,0,0.3,0.5,0.727272727272727,0,0.454545454545455,0
perdix,0.909090909090909,0,0.272727272727273,0,0.363636363636364,0,0.3,0.5,0.727272727272727,0,0.25,1
perdue,0.909090909090909,0,0.272727272727273,0,0.363636363636364,0,0.3,0.5,0.636363636363636,0,0.272727272727273,0
perdus,0.909090909090909,0,0.272727272727273,0,0.363636363636364,0,0.3,0.5,0.636363636363636,0,0.2,0.5
perean,0.909090909090909,0,0.272727272727273,0,0.363636363636364,0,0.272727272727273,0,0.1,0.5,0.75,1
pereia,0.909090909090909,0,0.272727272727273,0,0.363636363636364,0,0.272727272727273,0,0.727272727272727,0,0.1,0.5
perfay,0.909090909090909,0,0.272727272727273,0,0.363636363636364,0,0.4,0.5,0.1,0.5,0.545454545454545,0
perfin,0.909090909090909,0,0.272727272727273,0,0.363636363636364,0,0.4,0.5,0.727272727272727,0,0.75,1
perfix,0.909090909090909,0,0.272727272727273,0,0.363636363636364,0,0.4,0.5,0.727272727272727,0,0.25,1
pericu,0.909090909090909,0,0.272727272727273,0,0.363636363636364,0,0.727272727272727,0,0.375,1,0.636363636363636,0
perils,0.909090909090909,0,0.272727272727273,0,0.363636363636364,0,0.727272727272727,0,0.9,0.5,0.2,0.5
perine,0.909090909090909,0,0.272727272727273,0,0.363636363636364,0,0.727272727272727,0,0.75,1,0.272727272727273,0
period,0.909090909090909,0,0.272727272727273,0,0.363636363636364,0,0.727272727272727,0,0.818181818181818,0,0.3,0.5
perish,0.909090909090909,0,0.272727272727273,0,0.363636363636364,0,0.727272727272727,0,0.2,0.5,0.6,0.5
perite,0.909090909090909,0,0.272727272727273,0,0.363636363636364,0,0.727272727272727,0,0.454545454545455,0,0.272727272727273,0
perked,0.909090909090909,0,0.272727272727273,0,0.363636363636364,0,0.8,0.5,0.272727272727273,0,0.3,0.5
perkin,0.909090909090909,0,0.272727272727273,0,0.363636363636364,0,0.8,0.5,0.727272727272727,0,0.75,1
perlid,0.909090909090909,0,0.272727272727273,0,0.363636363636364,0,0.9,0.5,0.727272727272727,0,0.3,0.5
permit,0.909090909090909,0,0.272727272727273,0,0.363636363636364,0,0.875,1,0.727272727272727,0,0.454545454545455,0
permix,0.909090909090909,0,0.272727272727273,0,0.363636363636364,0,0.875,1,0.727272727272727,0,0.25,1
pernea,0.909090909090909,0,0.272727272727273,0,0.363636363636364,0,0.75,1,0.272727272727273,0,0.1,0.5
pernel,0.909090909090909,0,0.272727272727273,0,0.363636363636364,0,0.75,1,0.272727272727273,0,0.9,0.5
pernyi,0.909090909090909,0,0.272727272727273,0,0.363636363636364,0,0.75,1,0.545454545454545,0,0.727272727272727,0
pernio,0.909090909090909,0,0.272727272727273,0,0.363636363636364,0,0.75,1,0.727272727272727,0,0.818181818181818,0
pernis,0.909090909090909,0,0.272727272727273,0,0.363636363636364,0,0.75,1,0.727272727272727,0,0.2,0.5
pernod,0.909090909090909,0,0.272727272727273,0,0.363636363636364,0,0.75,1,0.818181818181818,0,0.3,0.5
pernor,0.909090909090909,0,0.272727272727273,0,0.363636363636364,0,0.75,1,0.818181818181818,0,0.363636363636364,0
peroba,0.909090909090909,0,0.272727272727273,0,0.363636363636364,0,0.818181818181818,0,0.625,1,0.1,0.5
perone,0.909090909090909,0,0.272727272727273,0,0.363636363636364,0,0.818181818181818,0,0.75,1,0.272727272727273,0
peroxy,0.909090909090909,0,0.272727272727273,0,0.363636363636364,0,0.818181818181818,0,0.25,1,0.545454545454545,0
perpet,0.909090909090909,0,0.272727272727273,0,0.363636363636364,0,0.909090909090909,0,0.272727272727273,0,0.454545454545455,0
perrie,0.909090909090909,0,0.272727272727273,0,0.363636363636364,0,0.363636363636364,0,0.727272727272727,0,0.272727272727273,0
perron,0.909090909090909,0,0.272727272727273,0,0.363636363636364,0,0.363636363636364,0,0.818181818181818,0,0.75,1
persae,0.909090909090909,0,0.272727272727273,0,0.363636363636364,0,0.2,0.5,0.1,0.5,0.272727272727273,0
persea,0.909090909090909,0,0.272727272727273,0,0.363636363636364,0,0.2,0.5,0.272727272727273,0,0.1,0.5
perses,0.909090909090909,0,0.272727272727273,0,0.363636363636364,0,0.2,0.5,0.272727272727273,0,0.2,0.5
persia,0.909090909090909,0,0.272727272727273,0,0.363636363636364,0,0.2,0.5,0.727272727272727,0,0.1,0.5
persic,0.909090909090909,0,0.272727272727273,0,0.363636363636364,0,0.2,0.5,0.727272727272727,0,0.375,1
persio,0.909090909090909,0,0.272727272727273,0,0.363636363636364,0,0.2,0.5,0.727272727272727,0,0.818181818181818,0
persis,0.909090909090909,0,0.272727272727273,0,0.363636363636364,0,0.2,0.5,0.727272727272727,0,0.2,0.5
person,0.909090909090909,0,0.272727272727273,0,0.363636363636364,0,0.2,0.5,0.818181818181818,0,0.75,1
persue,0.909090909090909,0,0.272727272727273,0,0.363636363636364,0,0.2,0.5,0.636363636363636,0,0.272727272727273,0
perten,0.909090909090909,0,0.272727272727273,0,0.363636363636364,0,0.454545454545455,0,0.272727272727273,0,0.75,1
perter,0.909090909090909,0,0.272727272727273,0,0.363636363636364,0,0.454545454545455,0,0.272727272727273,0,0.363636363636364,0
pertly,0.909090909090909,0,0.272727272727273,0,0.363636363636364,0,0.454545454545455,0,0.9,0.5,0.545454545454545,0
peruke,0.909090909090909,0,0.272727272727273,0,0.363636363636364,0,0.636363636363636,0,0.8,0.5,0.272727272727273,0
perula,0.909090909090909,0,0.272727272727273,0,0.363636363636364,0,0.636363636363636,0,0.9,0.5,0.1,0.5
perule,0.909090909090909,0,0.272727272727273,0,0.363636363636364,0,0.636363636363636,0,0.9,0.5,0.272727272727273,0
peruse,0.909090909090909,0,0.272727272727273,0,0.363636363636364,0,0.636363636363636,0,0.2,0.5,0.272727272727273,0
pesach,0.909090909090909,0,0.272727272727273,0,0.2,0.5,0.1,0.5,0.375,1,0.6,0.5
pesade,0.909090909090909,0,0.272727272727273,0,0.2,0.5,0.1,0.5,0.3,0.5,0.272727272727273,0
pesage,0.909090909090909,0,0.272727272727273,0,0.2,0.5,0.1,0.5,0.5,0.5,0.272727272727273,0
pescod,0.909090909090909,0,0.272727272727273,0,0.2,0.5,0.375,1,0.818181818181818,0,0.3,0.5
peseta,0.909090909090909,0,0.272727272727273,0,0.2,0.5,0.272727272727273,0,0.454545454545455,0,0.1,0.5
pesewa,0.909090909090909,0,0.272727272727273,0,0.2,0.5,0.272727272727273,0,0.181818181818182,0,0.1,0.5
peshwa,0.909090909090909,0,0.272727272727273,0,0.2,0.5,0.6,0.5,0.181818181818182,0,0.1,0.5
pester,0.909090909090909,0,0.272727272727273,0,0.2,0.5,0.454545454545455,0,0.272727272727273,0,0.363636363636364,0
pestis,0.909090909090909,0,0.272727272727273,0,0.2,0.5,0.454545454545455,0,0.727272727272727,0,0.2,0.5
pestle,0.909090909090909,0,0.272727272727273,0,0.2,0.5,0.454545454545455,0,0.9,0.5,0.272727272727273,0
petaly,0.909090909090909,0,0.272727272727273,0,0.454545454545455,0,0.1,0.5,0.9,0.5,0.545454545454545,0
petals,0.909090909090909,0,0.272727272727273,0,0.454545454545455,0,0.1,0.5,0.9,0.5,0.2,0.5
petara,0.909090909090909,0,0.272727272727273,0,0.454545454545455,0,0.1,0.5,0.363636363636364,0,0.1,0.5
petard,0.909090909090909,0,0.272727272727273,0,0.454545454545455,0,0.1,0.5,0.363636363636364,0,0.3,0.5
petary,0.909090909090909,0,0.272727272727273,0,0.454545454545455,0,0.1,0.5,0.363636363636364,0,0.545454545454545,0
petate,0.909090909090909,0,0.272727272727273,0,0.454545454545455,0,0.1,0.5,0.454545454545455,0,0.272727272727273,0
peteca,0.909090909090909,0,0.272727272727273,0,0.454545454545455,0,0.272727272727273,0,0.375,1,0.1,0.5
peters,0.909090909090909,0,0.272727272727273,0,0.454545454545455,0,0.272727272727273,0,0.363636363636364,0,0.2,0.5
petful,0.909090909090909,0,0.272727272727273,0,0.454545454545455,0,0.4,0.5,0.636363636363636,0,0.9,0.5
pether,0.909090909090909,0,0.272727272727273,0,0.454545454545455,0,0.6,0.5,0.272727272727273,0,0.363636363636364,0
petite,0.909090909090909,0,0.272727272727273,0,0.454545454545455,0,0.727272727272727,0,0.454545454545455,0,0.272727272727273,0
petits,0.909090909090909,0,0.272727272727273,0,0.454545454545455,0,0.727272727272727,0,0.454545454545455,0,0.2,0.5
petkin,0.909090909090909,0,0.272727272727273,0,0.454545454545455,0,0.8,0.5,0.727272727272727,0,0.75,1
petrea,0.909090909090909,0,0.272727272727273,0,0.454545454545455,0,0.363636363636364,0,0.272727272727273,0,0.1,0.5
petrel,0.909090909090909,0,0.272727272727273,0,0.454545454545455,0,0.363636363636364,0,0.272727272727273,0,0.9,0.5
petrie,0.909090909090909,0,0.272727272727273,0,0.454545454545455,0,0.363636363636364,0,0.727272727272727,0,0.272727272727273,0
petrog,0.909090909090909,0,0.272727272727273,0,0.454545454545455,0,0.363636363636364,0,0.818181818181818,0,0.5,0.5
petrol,0.909090909090909,0,0.272727272727273,0,0.454545454545455,0,0.363636363636364,0,0.818181818181818,0,0.9,0.5
pettah,0.909090909090909,0,0.272727272727273,0,0.454545454545455,0,0.454545454545455,0,0.1,0.5,0.6,0.5
petted,0.909090909090909,0,0.272727272727273,0,0.454545454545455,0,0.454545454545455,0,0.272727272727273,0,0.3,0.5
petter,0.909090909090909,0,0.272727272727273,0,0.454545454545455,0,0.454545454545455,0,0.272727272727273,0,0.363636363636364,0
pettle,0.909090909090909,0,0.272727272727273,0,0.454545454545455,0,0.454545454545455,0,0.9,0.5,0.272727272727273,0
petune,0.909090909090909,0,0.272727272727273,0,0.454545454545455,0,0.636363636363636,0,0.75,1,0.272727272727273,0
peucyl,0.909090909090909,0,0.272727272727273,0,0.636363636363636,0,0.375,1,0.545454545454545,0,0.9,0.5
peumus,0.909090909090909,0,0.272727272727273,0,0.636363636363636,0,0.875,1,0.636363636363636,0,0.2,0.5
pewage,0.909090909090909,0,0.272727272727273,0,0.181818181818182,0,0.1,0.5,0.5,0.5,0.272727272727273,0
pewdom,0.909090909090909,0,0.272727272727273,0,0.181818181818182,0,0.3,0.5,0.818181818181818,0,0.875,1
pewees,0.909090909090909,0,0.272727272727273,0,0.181818181818182,0,0.272727272727273,0,0.272727272727273,0,0.2,0.5
pewful,0.909090909090909,0,0.272727272727273,0,0.181818181818182,0,0.4,0.5,0.636363636363636,0,0.9,0.5
pewing,0.909090909090909,0,0.272727272727273,0,0.181818181818182,0,0.727272727272727,0,0.75,1,0.5,0.5
pewits,0.909090909090909,0,0.272727272727273,0,0.181818181818182,0,0.727272727272727,0,0.454545454545455,0,0.2,0.5
pewter,0.909090909090909,0,0.272727272727273,0,0.181818181818182,0,0.454545454545455,0,0.272727272727273,0,0.363636363636364,0
peziza,0.909090909090909,0,0.272727272727273,0,0.125,1,0.727272727272727,0,0.125,1,0.1,0.5
pfunde,0.909090909090909,0,0.4,0.5,0.636363636363636,0,0.75,1,0.3,0.5,0.272727272727273,0
phaedo,0.909090909090909,0,0.6,0.5,0.1,0.5,0.272727272727273,0,0.3,0.5,0.818181818181818,0
phages,0.909090909090909,0,0.6,0.5,0.1,0.5,0.5,0.5,0.272727272727273,0,0.2,0.5
phajus,0.909090909090909,0,0.6,0.5,0.1,0.5,0.7,0.5,0.636363636363636,0,0.2,0.5
phalli,0.909090909090909,0,0.6,0.5,0.1,0.5,0.9,0.5,0.9,0.5,0.727272727272727,0
phanar,0.909090909090909,0,0.6,0.5,0.1,0.5,0.75,1,0.1,0.5,0.363636363636364,0
phanic,0.909090909090909,0,0.6,0.5,0.1,0.5,0.75,1,0.727272727272727,0,0.375,1
phanos,0.909090909090909,0,0.6,0.5,0.1,0.5,0.75,1,0.818181818181818,0,0.2,0.5
pharos,0.909090909090909,0,0.6,0.5,0.1,0.5,0.363636363636364,0,0.818181818181818,0,0.2,0.5
phased,0.909090909090909,0,0.6,0.5,0.1,0.5,0.2,0.5,0.272727272727273,0,0.3,0.5
phaser,0.909090909090909,0,0.6,0.5,0.1,0.5,0.2,0.5,0.272727272727273,0,0.363636363636364,0
phases,0.909090909090909,0,0.6,0.5,0.1,0.5,0.2,0.5,0.272727272727273,0,0.2,0.5
phasic,0.909090909090909,0,0.6,0.5,0.1,0.5,0.2,0.5,0.727272727272727,0,0.375,1
phasis,0.909090909090909,0,0.6,0.5,0.1,0.5,0.2,0.5,0.727272727272727,0,0.2,0.5
phasma,0.909090909090909,0,0.6,0.5,0.1,0.5,0.2,0.5,0.875,1,0.1,0.5
phasor,0.909090909090909,0,0.6,0.5,0.1,0.5,0.2,0.5,0.818181818181818,0,0.363636363636364,0
phatic,0.909090909090909,0,0.6,0.5,0.1,0.5,0.454545454545455,0,0.727272727272727,0,0.375,1
phecda,0.909090909090909,0,0.6,0.5,0.272727272727273,0,0.375,1,0.3,0.5,0.1,0.5
pheeal,0.909090909090909,0,0.6,0.5,0.272727272727273,0,0.272727272727273,0,0.1,0.5,0.9,0.5
phemic,0.909090909090909,0,0.6,0.5,0.272727272727273,0,0.875,1,0.727272727272727,0,0.375,1
phemie,0.909090909090909,0,0.6,0.5,0.272727272727273,0,0.875,1,0.727272727272727,0,0.272727272727273,0
phenic,0.909090909090909,0,0.6,0.5,0.272727272727273,0,0.75,1,0.727272727272727,0,0.375,1
phenyl,0.909090909090909,0,0.6,0.5,0.272727272727273,0,0.75,1,0.545454545454545,0,0.9,0.5
phenin,0.909090909090909,0,0.6,0.5,0.272727272727273,0,0.75,1,0.727272727272727,0,0.75,1
phenix,0.909090909090909,0,0.6,0.5,0.272727272727273,0,0.75,1,0.727272727272727,0,0.25,1
phenol,0.909090909090909,0,0.6,0.5,0.272727272727273,0,0.75,1,0.818181818181818,0,0.9,0.5
phenom,0.909090909090909,0,0.6,0.5,0.272727272727273,0,0.75,1,0.818181818181818,0,0.875,1
phiale,0.909090909090909,0,0.6,0.5,0.727272727272727,0,0.1,0.5,0.9,0.5,0.272727272727273,0
phials,0.909090909090909,0,0.6,0.5,0.727272727272727,0,0.1,0.5,0.9,0.5,0.2,0.5
phycic,0.909090909090909,0,0.6,0.5,0.545454545454545,0,0.375,1,0.727272727272727,0,0.375,1
phylae,0.909090909090909,0,0.6,0.5,0.545454545454545,0,0.9,0.5,0.1,0.5,0.272727272727273,0
phylar,0.909090909090909,0,0.6,0.5,0.545454545454545,0,0.9,0.5,0.1,0.5,0.363636363636364,0
philia,0.909090909090909,0,0.6,0.5,0.727272727272727,0,0.9,0.5,0.727272727272727,0,0.1,0.5
philic,0.909090909090909,0,0.6,0.5,0.727272727272727,0,0.9,0.5,0.727272727272727,0,0.375,1
phylic,0.909090909090909,0,0.6,0.5,0.545454545454545,0,0.9,0.5,0.727272727272727,0,0.375,1
philip,0.909090909090909,0,0.6,0.5,0.727272727272727,0,0.9,0.5,0.727272727272727,0,0.909090909090909,0
philol,0.909090909090909,0,0.6,0.5,0.727272727272727,0,0.9,0.5,0.818181818181818,0,0.9,0.5
phylon,0.909090909090909,0,0.6,0.5,0.545454545454545,0,0.9,0.5,0.818181818181818,0,0.75,1
philos,0.909090909090909,0,0.6,0.5,0.727272727272727,0,0.9,0.5,0.818181818181818,0,0.2,0.5
phylum,0.909090909090909,0,0.6,0.5,0.545454545454545,0,0.9,0.5,0.636363636363636,0,0.875,1
phymas,0.909090909090909,0,0.6,0.5,0.545454545454545,0,0.875,1,0.1,0.5,0.2,0.5
phippe,0.909090909090909,0,0.6,0.5,0.727272727272727,0,0.909090909090909,0,0.909090909090909,0,0.272727272727273,0
physes,0.909090909090909,0,0.6,0.5,0.545454545454545,0,0.2,0.5,0.272727272727273,0,0.2,0.5
physic,0.909090909090909,0,0.6,0.5,0.545454545454545,0,0.2,0.5,0.727272727272727,0,0.375,1
physid,0.909090909090909,0,0.6,0.5,0.545454545454545,0,0.2,0.5,0.727272727272727,0,0.3,0.5
physis,0.909090909090909,0,0.6,0.5,0.545454545454545,0,0.2,0.5,0.727272727272727,0,0.2,0.5
phytic,0.909090909090909,0,0.6,0.5,0.545454545454545,0,0.454545454545455,0,0.727272727272727,0,0.375,1
phytyl,0.909090909090909,0,0.6,0.5,0.545454545454545,0,0.454545454545455,0,0.545454545454545,0,0.9,0.5
phytin,0.909090909090909,0,0.6,0.5,0.545454545454545,0,0.454545454545455,0,0.727272727272727,0,0.75,1
