word,mat_1,mat_2,mat_3,mat_4,mat_5,mat_6,mat_7,mat_8
cure,0.375,1,0.636363636363636,0,0.363636363636364,0,0.272727272727273,0
curf,0.375,1,0.636363636363636,0,0.363636363636364,0,0.4,0.5
cury,0.375,1,0.636363636363636,0,0.363636363636364,0,0.545454545454545,0
curl,0.375,1,0.636363636363636,0,0.363636363636364,0,0.9,0.5
curn,0.375,1,0.636363636363636,0,0.363636363636364,0,0.75,1
curr,0.375,1,0.636363636363636,0,0.363636363636364,0,0.363636363636364,0
curs,0.375,1,0.636363636363636,0,0.363636363636364,0,0.2,0.5
curt,0.375,1,0.636363636363636,0,0.363636363636364,0,0.454545454545455,0
cush,0.375,1,0.636363636363636,0,0.2,0.5,0.6,0.5
cusk,0.375,1,0.636363636363636,0,0.2,0.5,0.8,0.5
cusp,0.375,1,0.636363636363636,0,0.2,0.5,0.909090909090909,0
cuss,0.375,1,0.636363636363636,0,0.2,0.5,0.2,0.5
cust,0.375,1,0.636363636363636,0,0.2,0.5,0.454545454545455,0
cute,0.375,1,0.636363636363636,0,0.454545454545455,0,0.272727272727273,0
cuts,0.375,1,0.636363636363636,0,0.454545454545455,0,0.2,0.5
cuve,0.375,1,0.636363636363636,0,0.5,1,0.272727272727273,0
cuvy,0.375,1,0.636363636363636,0,0.5,1,0.545454545454545,0
cwms,0.375,1,0.181818181818182,0,0.875,1,0.2,0.5
czar,0.375,1,0.125,1,0.1,0.5,0.363636363636364,0
dabb,0.3,0.5,0.1,0.5,0.625,1,0.625,1
dabs,0.3,0.5,0.1,0.5,0.625,1,0.2,0.5
dace,0.3,0.5,0.1,0.5,0.375,1,0.272727272727273,0
dada,0.3,0.5,0.1,0.5,0.3,0.5,0.1,0.5
dade,0.3,0.5,0.1,0.5,0.3,0.5,0.272727272727273,0
dado,0.3,0.5,0.1,0.5,0.3,0.5,0.818181818181818,0
dads,0.3,0.5,0.1,0.5,0.3,0.5,0.2,0.5
dadu,0.3,0.5,0.1,0.5,0.3,0.5,0.636363636363636,0
daer,0.3,0.5,0.1,0.5,0.272727272727273,0,0.363636363636364,0
daff,0.3,0.5,0.1,0.5,0.4,0.5,0.4,0.5
daft,0.3,0.5,0.1,0.5,0.4,0.5,0.454545454545455,0
dago,0.3,0.5,0.1,0.5,0.5,0.5,0.818181818181818,0
dags,0.3,0.5,0.1,0.5,0.5,0.5,0.2,0.5
dahs,0.3,0.5,0.1,0.5,0.6,0.5,0.2,0.5
dail,0.3,0.5,0.1,0.5,0.727272727272727,0,0.9,0.5
dain,0.3,0.5,0.1,0.5,0.727272727272727,0,0.75,1
dais,0.3,0.5,0.1,0.5,0.727272727272727,0,0.2,0.5
days,0.3,0.5,0.1,0.5,0.545454545454545,0,0.2,0.5
daks,0.3,0.5,0.1,0.5,0.8,0.5,0.2,0.5
dale,0.3,0.5,0.1,0.5,0.9,0.5,0.272727272727273,0
dalf,0.3,0.5,0.1,0.5,0.9,0.5,0.4,0.5
dali,0.3,0.5,0.1,0.5,0.9,0.5,0.727272727272727,0
dalk,0.3,0.5,0.1,0.5,0.9,0.5,0.8,0.5
dalt,0.3,0.5,0.1,0.5,0.9,0.5,0.454545454545455,0
dama,0.3,0.5,0.1,0.5,0.875,1,0.1,0.5
dame,0.3,0.5,0.1,0.5,0.875,1,0.272727272727273,0
damn,0.3,0.5,0.1,0.5,0.875,1,0.75,1
damp,0.3,0.5,0.1,0.5,0.875,1,0.909090909090909,0
dams,0.3,0.5,0.1,0.5,0.875,1,0.2,0.5
dana,0.3,0.5,0.1,0.5,0.75,1,0.1,0.5
dand,0.3,0.5,0.1,0.5,0.75,1,0.3,0.5
dane,0.3,0.5,0.1,0.5,0.75,1,0.272727272727273,0
dang,0.3,0.5,0.1,0.5,0.75,1,0.5,0.5
dani,0.3,0.5,0.1,0.5,0.75,1,0.727272727272727,0
dank,0.3,0.5,0.1,0.5,0.75,1,0.8,0.5
daps,0.3,0.5,0.1,0.5,0.909090909090909,0,0.2,0.5
darb,0.3,0.5,0.1,0.5,0.363636363636364,0,0.625,1
dard,0.3,0.5,0.1,0.5,0.363636363636364,0,0.3,0.5
dare,0.3,0.5,0.1,0.5,0.363636363636364,0,0.272727272727273,0
darg,0.3,0.5,0.1,0.5,0.363636363636364,0,0.5,0.5
dari,0.3,0.5,0.1,0.5,0.363636363636364,0,0.727272727272727,0
dark,0.3,0.5,0.1,0.5,0.363636363636364,0,0.8,0.5
darn,0.3,0.5,0.1,0.5,0.363636363636364,0,0.75,1
darr,0.3,0.5,0.1,0.5,0.363636363636364,0,0.363636363636364,0
dart,0.3,0.5,0.1,0.5,0.363636363636364,0,0.454545454545455,0
dase,0.3,0.5,0.1,0.5,0.2,0.5,0.272727272727273,0
dash,0.3,0.5,0.1,0.5,0.2,0.5,0.6,0.5
dasi,0.3,0.5,0.1,0.5,0.2,0.5,0.727272727272727,0
data,0.3,0.5,0.1,0.5,0.454545454545455,0,0.1,0.5
date,0.3,0.5,0.1,0.5,0.454545454545455,0,0.272727272727273,0
dato,0.3,0.5,0.1,0.5,0.454545454545455,0,0.818181818181818,0
daub,0.3,0.5,0.1,0.5,0.636363636363636,0,0.625,1
daud,0.3,0.5,0.1,0.5,0.636363636363636,0,0.3,0.5
dauk,0.3,0.5,0.1,0.5,0.636363636363636,0,0.8,0.5
daun,0.3,0.5,0.1,0.5,0.636363636363636,0,0.75,1
daur,0.3,0.5,0.1,0.5,0.636363636363636,0,0.363636363636364,0
daut,0.3,0.5,0.1,0.5,0.636363636363636,0,0.454545454545455,0
dauw,0.3,0.5,0.1,0.5,0.636363636363636,0,0.181818181818182,0
dave,0.3,0.5,0.1,0.5,0.5,1,0.272727272727273,0
davy,0.3,0.5,0.1,0.5,0.5,1,0.545454545454545,0
dawe,0.3,0.5,0.1,0.5,0.181818181818182,0,0.272727272727273,0
dawk,0.3,0.5,0.1,0.5,0.181818181818182,0,0.8,0.5
dawn,0.3,0.5,0.1,0.5,0.181818181818182,0,0.75,1
daws,0.3,0.5,0.1,0.5,0.181818181818182,0,0.2,0.5
dawt,0.3,0.5,0.1,0.5,0.181818181818182,0,0.454545454545455,0
daza,0.3,0.5,0.1,0.5,0.125,1,0.1,0.5
daze,0.3,0.5,0.1,0.5,0.125,1,0.272727272727273,0
dazy,0.3,0.5,0.1,0.5,0.125,1,0.545454545454545,0
dbms,0.3,0.5,0.625,1,0.875,1,0.2,0.5
dbrn,0.3,0.5,0.625,1,0.363636363636364,0,0.75,1
dcor,0.3,0.5,0.375,1,0.818181818181818,0,0.363636363636364,0
dead,0.3,0.5,0.272727272727273,0,0.1,0.5,0.3,0.5
deaf,0.3,0.5,0.272727272727273,0,0.1,0.5,0.4,0.5
deal,0.3,0.5,0.272727272727273,0,0.1,0.5,0.9,0.5
dean,0.3,0.5,0.272727272727273,0,0.1,0.5,0.75,1
dear,0.3,0.5,0.272727272727273,0,0.1,0.5,0.363636363636364,0
deas,0.3,0.5,0.272727272727273,0,0.1,0.5,0.2,0.5
debe,0.3,0.5,0.272727272727273,0,0.625,1,0.272727272727273,0
debi,0.3,0.5,0.272727272727273,0,0.625,1,0.727272727272727,0
debs,0.3,0.5,0.272727272727273,0,0.625,1,0.2,0.5
debt,0.3,0.5,0.272727272727273,0,0.625,1,0.454545454545455,0
decd,0.3,0.5,0.272727272727273,0,0.375,1,0.3,0.5
deck,0.3,0.5,0.272727272727273,0,0.375,1,0.8,0.5
decl,0.3,0.5,0.272727272727273,0,0.375,1,0.9,0.5
deco,0.3,0.5,0.272727272727273,0,0.375,1,0.818181818181818,0
deda,0.3,0.5,0.272727272727273,0,0.3,0.5,0.1,0.5
dedd,0.3,0.5,0.272727272727273,0,0.3,0.5,0.3,0.5
dedo,0.3,0.5,0.272727272727273,0,0.3,0.5,0.818181818181818,0
deed,0.3,0.5,0.272727272727273,0,0.272727272727273,0,0.3,0.5
deek,0.3,0.5,0.272727272727273,0,0.272727272727273,0,0.8,0.5
deem,0.3,0.5,0.272727272727273,0,0.272727272727273,0,0.875,1
deep,0.3,0.5,0.272727272727273,0,0.272727272727273,0,0.909090909090909,0
deer,0.3,0.5,0.272727272727273,0,0.272727272727273,0,0.363636363636364,0
dees,0.3,0.5,0.272727272727273,0,0.272727272727273,0,0.2,0.5
defi,0.3,0.5,0.272727272727273,0,0.4,0.5,0.727272727272727,0
defy,0.3,0.5,0.272727272727273,0,0.4,0.5,0.545454545454545,0
defs,0.3,0.5,0.272727272727273,0,0.4,0.5,0.2,0.5
deft,0.3,0.5,0.272727272727273,0,0.4,0.5,0.454545454545455,0
degu,0.3,0.5,0.272727272727273,0,0.5,0.5,0.636363636363636,0
deia,0.3,0.5,0.272727272727273,0,0.727272727272727,0,0.1,0.5
deil,0.3,0.5,0.272727272727273,0,0.727272727272727,0,0.9,0.5
deis,0.3,0.5,0.272727272727273,0,0.727272727272727,0,0.2,0.5
deys,0.3,0.5,0.272727272727273,0,0.545454545454545,0,0.2,0.5
deja,0.3,0.5,0.272727272727273,0,0.7,0.5,0.1,0.5
deke,0.3,0.5,0.272727272727273,0,0.8,0.5,0.272727272727273,0
dele,0.3,0.5,0.272727272727273,0,0.9,0.5,0.272727272727273,0
delf,0.3,0.5,0.272727272727273,0,0.9,0.5,0.4,0.5
deli,0.3,0.5,0.272727272727273,0,0.9,0.5,0.727272727272727,0
dely,0.3,0.5,0.272727272727273,0,0.9,0.5,0.545454545454545,0
dell,0.3,0.5,0.272727272727273,0,0.9,0.5,0.9,0.5
dels,0.3,0.5,0.272727272727273,0,0.9,0.5,0.2,0.5
deme,0.3,0.5,0.272727272727273,0,0.875,1,0.272727272727273,0
demi,0.3,0.5,0.272727272727273,0,0.875,1,0.727272727272727,0
demy,0.3,0.5,0.272727272727273,0,0.875,1,0.545454545454545,0
demo,0.3,0.5,0.272727272727273,0,0.875,1,0.818181818181818,0
dene,0.3,0.5,0.272727272727273,0,0.75,1,0.272727272727273,0
deny,0.3,0.5,0.272727272727273,0,0.75,1,0.545454545454545,0
dens,0.3,0.5,0.272727272727273,0,0.75,1,0.2,0.5
dent,0.3,0.5,0.272727272727273,0,0.75,1,0.454545454545455,0
depa,0.3,0.5,0.272727272727273,0,0.909090909090909,0,0.1,0.5
depe,0.3,0.5,0.272727272727273,0,0.909090909090909,0,0.272727272727273,0
depr,0.3,0.5,0.272727272727273,0,0.909090909090909,0,0.363636363636364,0
dept,0.3,0.5,0.272727272727273,0,0.909090909090909,0,0.454545454545455,0
dere,0.3,0.5,0.272727272727273,0,0.363636363636364,0,0.272727272727273,0
derf,0.3,0.5,0.272727272727273,0,0.363636363636364,0,0.4,0.5
derk,0.3,0.5,0.272727272727273,0,0.363636363636364,0,0.8,0.5
derm,0.3,0.5,0.272727272727273,0,0.363636363636364,0,0.875,1
dern,0.3,0.5,0.272727272727273,0,0.363636363636364,0,0.75,1
dero,0.3,0.5,0.272727272727273,0,0.363636363636364,0,0.818181818181818,0
derv,0.3,0.5,0.272727272727273,0,0.363636363636364,0,0.5,1
desc,0.3,0.5,0.272727272727273,0,0.2,0.5,0.375,1
desi,0.3,0.5,0.272727272727273,0,0.2,0.5,0.727272727272727,0
desk,0.3,0.5,0.272727272727273,0,0.2,0.5,0.8,0.5
dess,0.3,0.5,0.272727272727273,0,0.2,0.5,0.2,0.5
detd,0.3,0.5,0.272727272727273,0,0.454545454545455,0,0.3,0.5
deti,0.3,0.5,0.272727272727273,0,0.454545454545455,0,0.727272727272727,0
detn,0.3,0.5,0.272727272727273,0,0.454545454545455,0,0.75,1
deul,0.3,0.5,0.272727272727273,0,0.636363636363636,0,0.9,0.5
deus,0.3,0.5,0.272727272727273,0,0.636363636363636,0,0.2,0.5
deux,0.3,0.5,0.272727272727273,0,0.636363636363636,0,0.25,1
deva,0.3,0.5,0.272727272727273,0,0.5,1,0.1,0.5
deve,0.3,0.5,0.272727272727273,0,0.5,1,0.272727272727273,0
devi,0.3,0.5,0.272727272727273,0,0.5,1,0.727272727272727,0
devs,0.3,0.5,0.272727272727273,0,0.5,1,0.2,0.5
dewy,0.3,0.5,0.272727272727273,0,0.181818181818182,0,0.545454545454545,0
dews,0.3,0.5,0.272727272727273,0,0.181818181818182,0,0.2,0.5
dgag,0.3,0.5,0.5,0.5,0.1,0.5,0.5,0.5
dhai,0.3,0.5,0.6,0.5,0.1,0.5,0.727272727272727,0
dhak,0.3,0.5,0.6,0.5,0.1,0.5,0.8,0.5
dhal,0.3,0.5,0.6,0.5,0.1,0.5,0.9,0.5
dhan,0.3,0.5,0.6,0.5,0.1,0.5,0.75,1
dhaw,0.3,0.5,0.6,0.5,0.1,0.5,0.181818181818182,0
dhow,0.3,0.5,0.6,0.5,0.818181818181818,0,0.181818181818182,0
dyad,0.3,0.5,0.545454545454545,0,0.1,0.5,0.3,0.5
diag,0.3,0.5,0.727272727272727,0,0.1,0.5,0.5,0.5
dyak,0.3,0.5,0.545454545454545,0,0.1,0.5,0.8,0.5
dial,0.3,0.5,0.727272727272727,0,0.1,0.5,0.9,0.5
diam,0.3,0.5,0.727272727272727,0,0.1,0.5,0.875,1
dian,0.3,0.5,0.727272727272727,0,0.1,0.5,0.75,1
dias,0.3,0.5,0.727272727272727,0,0.1,0.5,0.2,0.5
dyas,0.3,0.5,0.545454545454545,0,0.1,0.5,0.2,0.5
diau,0.3,0.5,0.727272727272727,0,0.1,0.5,0.636363636363636,0
dibs,0.3,0.5,0.727272727272727,0,0.625,1,0.2,0.5
dice,0.3,0.5,0.727272727272727,0,0.375,1,0.272727272727273,0
dyce,0.3,0.5,0.545454545454545,0,0.375,1,0.272727272727273,0
dich,0.3,0.5,0.727272727272727,0,0.375,1,0.6,0.5
dick,0.3,0.5,0.727272727272727,0,0.375,1,0.8,0.5
dict,0.3,0.5,0.727272727272727,0,0.375,1,0.454545454545455,0
didy,0.3,0.5,0.727272727272727,0,0.3,0.5,0.545454545454545,0
didn,0.3,0.5,0.727272727272727,0,0.3,0.5,0.75,1
dido,0.3,0.5,0.727272727272727,0,0.3,0.5,0.818181818181818,0
dieb,0.3,0.5,0.727272727272727,0,0.272727272727273,0,0.625,1
died,0.3,0.5,0.727272727272727,0,0.272727272727273,0,0.3,0.5
dyed,0.3,0.5,0.545454545454545,0,0.272727272727273,0,0.3,0.5
diel,0.3,0.5,0.727272727272727,0,0.272727272727273,0,0.9,0.5
diem,0.3,0.5,0.727272727272727,0,0.272727272727273,0,0.875,1
dier,0.3,0.5,0.727272727272727,0,0.272727272727273,0,0.363636363636364,0
dyer,0.3,0.5,0.545454545454545,0,0.272727272727273,0,0.363636363636364,0
dies,0.3,0.5,0.727272727272727,0,0.272727272727273,0,0.2,0.5
dyes,0.3,0.5,0.545454545454545,0,0.272727272727273,0,0.2,0.5
diet,0.3,0.5,0.727272727272727,0,0.272727272727273,0,0.454545454545455,0
diff,0.3,0.5,0.727272727272727,0,0.4,0.5,0.4,0.5
digs,0.3,0.5,0.727272727272727,0,0.5,0.5,0.2,0.5
dika,0.3,0.5,0.727272727272727,0,0.8,0.5,0.1,0.5
dike,0.3,0.5,0.727272727272727,0,0.8,0.5,0.272727272727273,0
dyke,0.3,0.5,0.545454545454545,0,0.8,0.5,0.272727272727273,0
dill,0.3,0.5,0.727272727272727,0,0.9,0.5,0.9,0.5
dilo,0.3,0.5,0.727272727272727,0,0.9,0.5,0.818181818181818,0
dime,0.3,0.5,0.727272727272727,0,0.875,1,0.272727272727273,0
dims,0.3,0.5,0.727272727272727,0,0.875,1,0.2,0.5
dine,0.3,0.5,0.727272727272727,0,0.75,1,0.272727272727273,0
dyne,0.3,0.5,0.545454545454545,0,0.75,1,0.272727272727273,0
ding,0.3,0.5,0.727272727272727,0,0.75,1,0.5,0.5
dink,0.3,0.5,0.727272727272727,0,0.75,1,0.8,0.5
dino,0.3,0.5,0.727272727272727,0,0.75,1,0.818181818181818,0
dins,0.3,0.5,0.727272727272727,0,0.75,1,0.2,0.5
dint,0.3,0.5,0.727272727272727,0,0.75,1,0.454545454545455,0
dioc,0.3,0.5,0.727272727272727,0,0.818181818181818,0,0.375,1
diol,0.3,0.5,0.727272727272727,0,0.818181818181818,0,0.9,0.5
dion,0.3,0.5,0.727272727272727,0,0.818181818181818,0,0.75,1
dipl,0.3,0.5,0.727272727272727,0,0.909090909090909,0,0.9,0.5
dips,0.3,0.5,0.727272727272727,0,0.909090909090909,0,0.2,0.5
dipt,0.3,0.5,0.727272727272727,0,0.909090909090909,0,0.454545454545455,0
dird,0.3,0.5,0.727272727272727,0,0.363636363636364,0,0.3,0.5
dire,0.3,0.5,0.727272727272727,0,0.363636363636364,0,0.272727272727273,0
dirk,0.3,0.5,0.727272727272727,0,0.363636363636364,0,0.8,0.5
dirl,0.3,0.5,0.727272727272727,0,0.363636363636364,0,0.9,0.5
dirt,0.3,0.5,0.727272727272727,0,0.363636363636364,0,0.454545454545455,0
disa,0.3,0.5,0.727272727272727,0,0.2,0.5,0.1,0.5
disc,0.3,0.5,0.727272727272727,0,0.2,0.5,0.375,1
dish,0.3,0.5,0.727272727272727,0,0.2,0.5,0.6,0.5
disk,0.3,0.5,0.727272727272727,0,0.2,0.5,0.8,0.5
disp,0.3,0.5,0.727272727272727,0,0.2,0.5,0.909090909090909,0
diss,0.3,0.5,0.727272727272727,0,0.2,0.5,0.2,0.5
dist,0.3,0.5,0.727272727272727,0,0.2,0.5,0.454545454545455,0
dita,0.3,0.5,0.727272727272727,0,0.454545454545455,0,0.1,0.5
dite,0.3,0.5,0.727272727272727,0,0.454545454545455,0,0.272727272727273,0
dits,0.3,0.5,0.727272727272727,0,0.454545454545455,0,0.2,0.5
ditt,0.3,0.5,0.727272727272727,0,0.454545454545455,0,0.454545454545455,0
diva,0.3,0.5,0.727272727272727,0,0.5,1,0.1,0.5
dive,0.3,0.5,0.727272727272727,0,0.5,1,0.272727272727273,0
divi,0.3,0.5,0.727272727272727,0,0.5,1,0.727272727272727,0
dixy,0.3,0.5,0.727272727272727,0,0.25,1,0.545454545454545,0
dizz,0.3,0.5,0.727272727272727,0,0.125,1,0.125,1
djin,0.3,0.5,0.7,0.5,0.727272727272727,0,0.75,1
dlvy,0.3,0.5,0.9,0.5,0.5,1,0.545454545454545,0
dmod,0.3,0.5,0.875,1,0.818181818181818,0,0.3,0.5
doab,0.3,0.5,0.818181818181818,0,0.1,0.5,0.625,1
doat,0.3,0.5,0.818181818181818,0,0.1,0.5,0.454545454545455,0
dobe,0.3,0.5,0.818181818181818,0,0.625,1,0.272727272727273,0
doby,0.3,0.5,0.818181818181818,0,0.625,1,0.545454545454545,0
dobl,0.3,0.5,0.818181818181818,0,0.625,1,0.9,0.5
dock,0.3,0.5,0.818181818181818,0,0.375,1,0.8,0.5
docs,0.3,0.5,0.818181818181818,0,0.375,1,0.2,0.5
dodd,0.3,0.5,0.818181818181818,0,0.3,0.5,0.3,0.5
dode,0.3,0.5,0.818181818181818,0,0.3,0.5,0.272727272727273,0
dodo,0.3,0.5,0.818181818181818,0,0.3,0.5,0.818181818181818,0
dods,0.3,0.5,0.818181818181818,0,0.3,0.5,0.2,0.5
doeg,0.3,0.5,0.818181818181818,0,0.272727272727273,0,0.5,0.5
doek,0.3,0.5,0.818181818181818,0,0.272727272727273,0,0.8,0.5
doer,0.3,0.5,0.818181818181818,0,0.272727272727273,0,0.363636363636364,0
does,0.3,0.5,0.818181818181818,0,0.272727272727273,0,0.2,0.5
doff,0.3,0.5,0.818181818181818,0,0.4,0.5,0.4,0.5
doge,0.3,0.5,0.818181818181818,0,0.5,0.5,0.272727272727273,0
dogy,0.3,0.5,0.818181818181818,0,0.5,0.5,0.545454545454545,0
dogs,0.3,0.5,0.818181818181818,0,0.5,0.5,0.2,0.5
doit,0.3,0.5,0.818181818181818,0,0.727272727272727,0,0.454545454545455,0
dojo,0.3,0.5,0.818181818181818,0,0.7,0.5,0.818181818181818,0
doke,0.3,0.5,0.818181818181818,0,0.8,0.5,0.272727272727273,0
doko,0.3,0.5,0.818181818181818,0,0.8,0.5,0.818181818181818,0
dola,0.3,0.5,0.818181818181818,0,0.9,0.5,0.1,0.5
dole,0.3,0.5,0.818181818181818,0,0.9,0.5,0.272727272727273,0
dolf,0.3,0.5,0.818181818181818,0,0.9,0.5,0.4,0.5
doli,0.3,0.5,0.818181818181818,0,0.9,0.5,0.727272727272727,0
doll,0.3,0.5,0.818181818181818,0,0.9,0.5,0.9,0.5
dols,0.3,0.5,0.818181818181818,0,0.9,0.5,0.2,0.5
dolt,0.3,0.5,0.818181818181818,0,0.9,0.5,0.454545454545455,0
dome,0.3,0.5,0.818181818181818,0,0.875,1,0.272727272727273,0
domy,0.3,0.5,0.818181818181818,0,0.875,1,0.545454545454545,0
domn,0.3,0.5,0.818181818181818,0,0.875,1,0.75,1
doms,0.3,0.5,0.818181818181818,0,0.875,1,0.2,0.5
dona,0.3,0.5,0.818181818181818,0,0.75,1,0.1,0.5
done,0.3,0.5,0.818181818181818,0,0.75,1,0.272727272727273,0
dong,0.3,0.5,0.818181818181818,0,0.75,1,0.5,0.5
doni,0.3,0.5,0.818181818181818,0,0.75,1,0.727272727272727,0
donk,0.3,0.5,0.818181818181818,0,0.75,1,0.8,0.5
donn,0.3,0.5,0.818181818181818,0,0.75,1,0.75,1
dons,0.3,0.5,0.818181818181818,0,0.75,1,0.2,0.5
dont,0.3,0.5,0.818181818181818,0,0.75,1,0.454545454545455,0
doob,0.3,0.5,0.818181818181818,0,0.818181818181818,0,0.625,1
dook,0.3,0.5,0.818181818181818,0,0.818181818181818,0,0.8,0.5
dool,0.3,0.5,0.818181818181818,0,0.818181818181818,0,0.9,0.5
doom,0.3,0.5,0.818181818181818,0,0.818181818181818,0,0.875,1
doon,0.3,0.5,0.818181818181818,0,0.818181818181818,0,0.75,1
door,0.3,0.5,0.818181818181818,0,0.818181818181818,0,0.363636363636364,0
dopa,0.3,0.5,0.818181818181818,0,0.909090909090909,0,0.1,0.5
dope,0.3,0.5,0.818181818181818,0,0.909090909090909,0,0.272727272727273,0
dopy,0.3,0.5,0.818181818181818,0,0.909090909090909,0,0.545454545454545,0
dora,0.3,0.5,0.818181818181818,0,0.363636363636364,0,0.1,0.5
dori,0.3,0.5,0.818181818181818,0,0.363636363636364,0,0.727272727272727,0
dory,0.3,0.5,0.818181818181818,0,0.363636363636364,0,0.545454545454545,0
dorm,0.3,0.5,0.818181818181818,0,0.363636363636364,0,0.875,1
dorn,0.3,0.5,0.818181818181818,0,0.363636363636364,0,0.75,1
dorp,0.3,0.5,0.818181818181818,0,0.363636363636364,0,0.909090909090909,0
dorr,0.3,0.5,0.818181818181818,0,0.363636363636364,0,0.363636363636364,0
dors,0.3,0.5,0.818181818181818,0,0.363636363636364,0,0.2,0.5
dort,0.3,0.5,0.818181818181818,0,0.363636363636364,0,0.454545454545455,0
dosa,0.3,0.5,0.818181818181818,0,0.2,0.5,0.1,0.5
dose,0.3,0.5,0.818181818181818,0,0.2,0.5,0.272727272727273,0
doss,0.3,0.5,0.818181818181818,0,0.2,0.5,0.2,0.5
dost,0.3,0.5,0.818181818181818,0,0.2,0.5,0.454545454545455,0
dote,0.3,0.5,0.818181818181818,0,0.454545454545455,0,0.272727272727273,0
doth,0.3,0.5,0.818181818181818,0,0.454545454545455,0,0.6,0.5
doty,0.3,0.5,0.818181818181818,0,0.454545454545455,0,0.545454545454545,0
doto,0.3,0.5,0.818181818181818,0,0.454545454545455,0,0.818181818181818,0
dots,0.3,0.5,0.818181818181818,0,0.454545454545455,0,0.2,0.5
doub,0.3,0.5,0.818181818181818,0,0.636363636363636,0,0.625,1
douc,0.3,0.5,0.818181818181818,0,0.636363636363636,0,0.375,1
doug,0.3,0.5,0.818181818181818,0,0.636363636363636,0,0.5,0.5
doum,0.3,0.5,0.818181818181818,0,0.636363636363636,0,0.875,1
doup,0.3,0.5,0.818181818181818,0,0.636363636363636,0,0.909090909090909,0
dour,0.3,0.5,0.818181818181818,0,0.636363636363636,0,0.363636363636364,0
dout,0.3,0.5,0.818181818181818,0,0.636363636363636,0,0.454545454545455,0
doux,0.3,0.5,0.818181818181818,0,0.636363636363636,0,0.25,1
dove,0.3,0.5,0.818181818181818,0,0.5,1,0.272727272727273,0
dowd,0.3,0.5,0.818181818181818,0,0.181818181818182,0,0.3,0.5
dowf,0.3,0.5,0.818181818181818,0,0.181818181818182,0,0.4,0.5
dowy,0.3,0.5,0.818181818181818,0,0.181818181818182,0,0.545454545454545,0
dowl,0.3,0.5,0.818181818181818,0,0.181818181818182,0,0.9,0.5
down,0.3,0.5,0.818181818181818,0,0.181818181818182,0,0.75,1
dowp,0.3,0.5,0.818181818181818,0,0.181818181818182,0,0.909090909090909,0
dows,0.3,0.5,0.818181818181818,0,0.181818181818182,0,0.2,0.5
doxa,0.3,0.5,0.818181818181818,0,0.25,1,0.1,0.5
doxy,0.3,0.5,0.818181818181818,0,0.25,1,0.545454545454545,0
doze,0.3,0.5,0.818181818181818,0,0.125,1,0.272727272727273,0
dozy,0.3,0.5,0.818181818181818,0,0.125,1,0.545454545454545,0
drab,0.3,0.5,0.363636363636364,0,0.1,0.5,0.625,1
drad,0.3,0.5,0.363636363636364,0,0.1,0.5,0.3,0.5
drag,0.3,0.5,0.363636363636364,0,0.1,0.5,0.5,0.5
dray,0.3,0.5,0.363636363636364,0,0.1,0.5,0.545454545454545,0
dram,0.3,0.5,0.363636363636364,0,0.1,0.5,0.875,1
drat,0.3,0.5,0.363636363636364,0,0.1,0.5,0.454545454545455,0
draw,0.3,0.5,0.363636363636364,0,0.1,0.5,0.181818181818182,0
drch,0.3,0.5,0.363636363636364,0,0.375,1,0.6,0.5
dree,0.3,0.5,0.363636363636364,0,0.272727272727273,0,0.272727272727273,0
dreg,0.3,0.5,0.363636363636364,0,0.272727272727273,0,0.5,0.5
drey,0.3,0.5,0.363636363636364,0,0.272727272727273,0,0.545454545454545,0
drek,0.3,0.5,0.363636363636364,0,0.272727272727273,0,0.8,0.5
drew,0.3,0.5,0.363636363636364,0,0.272727272727273,0,0.181818181818182,0
drib,0.3,0.5,0.363636363636364,0,0.727272727272727,0,0.625,1
drie,0.3,0.5,0.363636363636364,0,0.727272727272727,0,0.272727272727273,0
drip,0.3,0.5,0.363636363636364,0,0.727272727272727,0,0.909090909090909,0
drys,0.3,0.5,0.363636363636364,0,0.545454545454545,0,0.2,0.5
drof,0.3,0.5,0.363636363636364,0,0.818181818181818,0,0.4,0.5
droh,0.3,0.5,0.363636363636364,0,0.818181818181818,0,0.6,0.5
drop,0.3,0.5,0.363636363636364,0,0.818181818181818,0,0.909090909090909,0
drou,0.3,0.5,0.363636363636364,0,0.818181818181818,0,0.636363636363636,0
drow,0.3,0.5,0.363636363636364,0,0.818181818181818,0,0.181818181818182,0
drub,0.3,0.5,0.363636363636364,0,0.636363636363636,0,0.625,1
drug,0.3,0.5,0.363636363636364,0,0.636363636363636,0,0.5,0.5
drum,0.3,0.5,0.363636363636364,0,0.636363636363636,0,0.875,1
dsri,0.3,0.5,0.2,0.5,0.363636363636364,0,0.727272727272727,0
duad,0.3,0.5,0.636363636363636,0,0.1,0.5,0.3,0.5
dual,0.3,0.5,0.636363636363636,0,0.1,0.5,0.9,0.5
duan,0.3,0.5,0.636363636363636,0,0.1,0.5,0.75,1
dubb,0.3,0.5,0.636363636363636,0,0.625,1,0.625,1
dubs,0.3,0.5,0.636363636363636,0,0.625,1,0.2,0.5
duce,0.3,0.5,0.636363636363636,0,0.375,1,0.272727272727273,0
duci,0.3,0.5,0.636363636363636,0,0.375,1,0.727272727272727,0
duck,0.3,0.5,0.636363636363636,0,0.375,1,0.8,0.5
duco,0.3,0.5,0.636363636363636,0,0.375,1,0.818181818181818,0
ducs,0.3,0.5,0.636363636363636,0,0.375,1,0.2,0.5
