word,mat_1,mat_2,mat_3,mat_4,mat_5,mat_6,mat_7,mat_8
"צריי",0.7,2,0.222222222222222,0,0.545454545454545,1,0.545454545454545,1
"צריך",0.7,2,0.222222222222222,0,0.545454545454545,1,0.818181818181818,1
"צרים",0.7,2,0.222222222222222,0,0.545454545454545,1,0.777777777777778,0
"צריף",0.7,2,0.222222222222222,0,0.545454545454545,1,0.909090909090909,1
"צרכה",0.7,2,0.222222222222222,0,0.363636363636364,1,0.4,2
"צרכו",0.7,2,0.222222222222222,0,0.363636363636364,1,0.555555555555556,0
"צרכי",0.7,2,0.222222222222222,0,0.363636363636364,1,0.545454545454545,1
"צרכך",0.7,2,0.222222222222222,0,0.363636363636364,1,0.818181818181818,1
"צרכם",0.7,2,0.222222222222222,0,0.363636363636364,1,0.777777777777778,0
"צרכן",0.7,2,0.222222222222222,0,0.363636363636364,1,0.666666666666667,0
"צרכת",0.7,2,0.222222222222222,0,0.363636363636364,1,0.8,2
"צרמה",0.7,2,0.222222222222222,0,0.6,2,0.4,2
"צרמו",0.7,2,0.222222222222222,0,0.6,2,0.555555555555556,0
"צרמי",0.7,2,0.222222222222222,0,0.6,2,0.545454545454545,1
"צרמך",0.7,2,0.222222222222222,0,0.6,2,0.818181818181818,1
"צרמם",0.7,2,0.222222222222222,0,0.6,2,0.777777777777778,0
"צרמן",0.7,2,0.222222222222222,0,0.6,2,0.666666666666667,0
"צרמת",0.7,2,0.222222222222222,0,0.6,2,0.8,2
"צרנו",0.7,2,0.222222222222222,0,0.5,2,0.555555555555556,0
"צרעה",0.7,2,0.222222222222222,0,0.454545454545455,1,0.4,2
"צרעת",0.7,2,0.222222222222222,0,0.454545454545455,1,0.8,2
"צרפה",0.7,2,0.222222222222222,0,0.888888888888889,0,0.4,2
"צרפו",0.7,2,0.222222222222222,0,0.888888888888889,0,0.555555555555556,0
"צרפי",0.7,2,0.222222222222222,0,0.888888888888889,0,0.545454545454545,1
"צרפך",0.7,2,0.222222222222222,0,0.888888888888889,0,0.818181818181818,1
"צרפם",0.7,2,0.222222222222222,0,0.888888888888889,0,0.777777777777778,0
"צרפן",0.7,2,0.222222222222222,0,0.888888888888889,0,0.666666666666667,0
"צרפת",0.7,2,0.222222222222222,0,0.888888888888889,0,0.8,2
"צרצר",0.7,2,0.222222222222222,0,0.7,2,0.222222222222222,0
"צררה",0.7,2,0.222222222222222,0,0.222222222222222,0,0.4,2
"צררו",0.7,2,0.222222222222222,0,0.222222222222222,0,0.555555555555556,0
"צררי",0.7,2,0.222222222222222,0,0.222222222222222,0,0.545454545454545,1
"צררך",0.7,2,0.222222222222222,0,0.222222222222222,0,0.818181818181818,1
"צררם",0.7,2,0.222222222222222,0,0.222222222222222,0,0.777777777777778,0
"צררן",0.7,2,0.222222222222222,0,0.222222222222222,0,0.666666666666667,0
"צררת",0.7,2,0.222222222222222,0,0.222222222222222,0,0.8,2
"צרתה",0.7,2,0.222222222222222,0,0.8,2,0.4,2
"צרתו",0.7,2,0.222222222222222,0,0.8,2,0.555555555555556,0
"צרתי",0.7,2,0.222222222222222,0,0.8,2,0.545454545454545,1
"צרתך",0.7,2,0.222222222222222,0,0.8,2,0.818181818181818,1
"צרתם",0.7,2,0.222222222222222,0,0.8,2,0.777777777777778,0
"צרתן",0.7,2,0.222222222222222,0,0.8,2,0.666666666666667,0
"קאדי",0.111111111111111,0,0.333333333333333,0,0.181818181818182,1,0.545454545454545,1
"קב""טי",0.111111111111111,0,0.3,2,0.444444444444444,0,0.545454545454545,1
"קב""ני",0.111111111111111,0,0.3,2,0.5,2,0.545454545454545,1
"קבאב",0.111111111111111,0,0.3,2,0.333333333333333,0,0.3,2
"קבול",0.111111111111111,0,0.3,2,0.555555555555556,0,0.727272727272727,1
"קבוע",0.111111111111111,0,0.3,2,0.555555555555556,0,0.454545454545455,1
"קבור",0.111111111111111,0,0.3,2,0.555555555555556,0,0.222222222222222,0
"קבות",0.111111111111111,0,0.3,2,0.555555555555556,0,0.8,2
"קביה",0.111111111111111,0,0.3,2,0.545454545454545,1,0.4,2
"קביו",0.111111111111111,0,0.3,2,0.545454545454545,1,0.555555555555556,0
"קביי",0.111111111111111,0,0.3,2,0.545454545454545,1,0.545454545454545,1
"קביך",0.111111111111111,0,0.3,2,0.545454545454545,1,0.818181818181818,1
"קביל",0.111111111111111,0,0.3,2,0.545454545454545,1,0.727272727272727,1
"קבים",0.111111111111111,0,0.3,2,0.545454545454545,1,0.777777777777778,0
"קבכם",0.111111111111111,0,0.3,2,0.363636363636364,1,0.777777777777778,0
"קבכן",0.111111111111111,0,0.3,2,0.363636363636364,1,0.666666666666667,0
"קבלה",0.111111111111111,0,0.3,2,0.727272727272727,1,0.4,2
"קבלו",0.111111111111111,0,0.3,2,0.727272727272727,1,0.555555555555556,0
"קבלי",0.111111111111111,0,0.3,2,0.727272727272727,1,0.545454545454545,1
"קבלך",0.111111111111111,0,0.3,2,0.727272727272727,1,0.818181818181818,1
"קבלם",0.111111111111111,0,0.3,2,0.727272727272727,1,0.777777777777778,0
"קבלן",0.111111111111111,0,0.3,2,0.727272727272727,1,0.666666666666667,0
"קבלת",0.111111111111111,0,0.3,2,0.727272727272727,1,0.8,2
"קבנו",0.111111111111111,0,0.3,2,0.5,2,0.555555555555556,0
"קבעה",0.111111111111111,0,0.3,2,0.454545454545455,1,0.4,2
"קבעו",0.111111111111111,0,0.3,2,0.454545454545455,1,0.555555555555556,0
"קבעי",0.111111111111111,0,0.3,2,0.454545454545455,1,0.545454545454545,1
"קבעך",0.111111111111111,0,0.3,2,0.454545454545455,1,0.818181818181818,1
"קבעם",0.111111111111111,0,0.3,2,0.454545454545455,1,0.777777777777778,0
"קבען",0.111111111111111,0,0.3,2,0.454545454545455,1,0.666666666666667,0
"קבעת",0.111111111111111,0,0.3,2,0.454545454545455,1,0.8,2
"קבצה",0.111111111111111,0,0.3,2,0.7,2,0.4,2
"קבצו",0.111111111111111,0,0.3,2,0.7,2,0.555555555555556,0
"קבצי",0.111111111111111,0,0.3,2,0.7,2,0.545454545454545,1
"קבצך",0.111111111111111,0,0.3,2,0.7,2,0.818181818181818,1
"קבצם",0.111111111111111,0,0.3,2,0.7,2,0.777777777777778,0
"קבצן",0.111111111111111,0,0.3,2,0.7,2,0.666666666666667,0
"קבקב",0.111111111111111,0,0.3,2,0.111111111111111,0,0.3,2
"קברה",0.111111111111111,0,0.3,2,0.222222222222222,0,0.4,2
"קברו",0.111111111111111,0,0.3,2,0.222222222222222,0,0.555555555555556,0
"קברט",0.111111111111111,0,0.3,2,0.222222222222222,0,0.444444444444444,0
"קברי",0.111111111111111,0,0.3,2,0.222222222222222,0,0.545454545454545,1
"קברך",0.111111111111111,0,0.3,2,0.222222222222222,0,0.818181818181818,1
"קברם",0.111111111111111,0,0.3,2,0.222222222222222,0,0.777777777777778,0
"קברן",0.111111111111111,0,0.3,2,0.222222222222222,0,0.666666666666667,0
"קברת",0.111111111111111,0,0.3,2,0.222222222222222,0,0.8,2
"קדוח",0.111111111111111,0,0.181818181818182,1,0.555555555555556,0,0.636363636363636,1
"קדום",0.111111111111111,0,0.181818181818182,1,0.555555555555556,0,0.777777777777778,0
"קדור",0.111111111111111,0,0.181818181818182,1,0.555555555555556,0,0.222222222222222,0
"קדוש",0.111111111111111,0,0.181818181818182,1,0.555555555555556,0,0.0909090909090909,1
"קדות",0.111111111111111,0,0.181818181818182,1,0.555555555555556,0,0.8,2
"קדחה",0.111111111111111,0,0.181818181818182,1,0.636363636363636,1,0.4,2
"קדחו",0.111111111111111,0,0.181818181818182,1,0.636363636363636,1,0.555555555555556,0
"קדחי",0.111111111111111,0,0.181818181818182,1,0.636363636363636,1,0.545454545454545,1
"קדחך",0.111111111111111,0,0.181818181818182,1,0.636363636363636,1,0.818181818181818,1
"קדחם",0.111111111111111,0,0.181818181818182,1,0.636363636363636,1,0.777777777777778,0
"קדחן",0.111111111111111,0,0.181818181818182,1,0.636363636363636,1,0.666666666666667,0
"קדחת",0.111111111111111,0,0.181818181818182,1,0.636363636363636,1,0.8,2
"קדים",0.111111111111111,0,0.181818181818182,1,0.545454545454545,1,0.777777777777778,0
"קדיש",0.111111111111111,0,0.181818181818182,1,0.545454545454545,1,0.0909090909090909,1
"קדלי",0.111111111111111,0,0.181818181818182,1,0.727272727272727,1,0.545454545454545,1
"קדמה",0.111111111111111,0,0.181818181818182,1,0.6,2,0.4,2
"קדמו",0.111111111111111,0,0.181818181818182,1,0.6,2,0.555555555555556,0
"קדמי",0.111111111111111,0,0.181818181818182,1,0.6,2,0.545454545454545,1
"קדמך",0.111111111111111,0,0.181818181818182,1,0.6,2,0.818181818181818,1
"קדמם",0.111111111111111,0,0.181818181818182,1,0.6,2,0.777777777777778,0
"קדמן",0.111111111111111,0,0.181818181818182,1,0.6,2,0.666666666666667,0
"קדמת",0.111111111111111,0,0.181818181818182,1,0.6,2,0.8,2
"קדרה",0.111111111111111,0,0.181818181818182,1,0.222222222222222,0,0.4,2
